Date,Open,Close,High,Low,Volume
2015-09-30,20795.93,20846.3,20939.39,20683.11, 0 
2015-10-02,21172.94,21506.09,21530.8,21130.11, 0 
2015-10-05,21930.97,21855.22,21980.84,21739.9, 0 
2015-10-06,22169.1,21831.62,22169.1,21719.29, 0 
2015-10-07,21884.73,22527.79,22527.79,21817.42, 0 
2015-10-08,22588.69,22354.91,22588.69,22201.11, 0 
2015-10-09,22615.94,22458.8,22807.86,22440.88, 0 
2015-10-12,22614.33,22730.93,22779.5,22562.26, 0 
2015-10-13,22677.6,22600.46,22798.9,22515.73, 0 
2015-10-14,22398.82,22439.01,22576.5,22356.56, 0 
2015-10-15,22667.42,22888.17,22940.25,22567.65, 0 
2015-10-16,23133.59,23067.37,23178.14,22953.56, 0 
2015-10-19,23085.61,23078.2,23100.66,22913.6, 0 
2015-10-20,22991.6,22989.22,23057.93,22843.04, 0 
2015-10-22,22795.58,22852.8,22869.59,22727.59, 0 
2015-10-23,23220.38,23157.77,23220.38,23088.03, 0 
2015-10-26,23423.64,23117.63,23423.64,23066.94, 0 
2015-10-27,23053.12,23142.73,23143.88,22885.22, 0 
2015-10-28,23070.7,22956.57,23120.25,22923.66, 0 
2015-10-29,23054.53,22819.94,23054.53,22811.32, 0 
2015-10-30,22785.86,22640.04,22847.16,22612.56, 0 
2015-11-02,22502.28,22370.04,22605.8,22332.71, 0 
2015-11-03,22603.15,22569.9,22697,22560.17, 0 
2015-11-04,22737.44,23053.57,23342.07,22737.44, 0 
2015-11-05,23045.1,23051.04,23180.27,22960.62, 0 
2015-11-06,22914.2,22867.33,22922.79,22791.91, 0 
2015-11-09,22753.51,22726.77,22970.83,22689.26, 0 
2015-11-10,22505.7,22401.7,22534.92,22339.69, 0 
2015-11-11,22394.15,22352.17,22479.46,22324.41, 0 
2015-11-12,22477.6,22888.92,22980.97,22454.96, 0 
2015-11-13,22494.09,22396.14,22519.33,22318.62, 0 
2015-11-16,21958.28,22010.82,22127.38,21958.28, 0 
2015-11-17,22315.18,22264.25,22497.33,22243.96, 0 
2015-11-18,22331.77,22188.26,22349.73,22163.28, 0 
2015-11-19,22423.88,22493.71,22559.06,22416, 0 
2015-11-20,22510.45,22754.72,22790.07,22412.03, 0 
2015-11-23,22760.05,22665.9,22802.71,22619.68, 0 
2015-11-24,22593.09,22587.63,22629.75,22433.51, 0 
2015-11-25,22533.53,22498,22617.21,22436.01, 0 
2015-11-26,22749.6,22488.94,22787.5,22453.69, 0 
2015-11-27,22555.42,22068.32,22555.42,22051.01, 0 
2015-11-30,21974.81,21996.42,22195.25,21907.35, 0 
2015-12-01,22197.81,22415.05,22477.51,22143.57, 0 
2015-12-02,22471.35,22479.69,22563.47,22368.66, 0 
2015-12-03,22327.04,22417.01,22485.25,22327.04, 0 
