Date,Open,Close,High,Low,Volume
2015-12-18,4982.577,4923.082,4996.489,4921.334, 0 
2015-12-21,4957.533,4968.923,4968.923,4928.927, 0 
2015-12-22,4988.678,5001.11,5007.765,4964.082, 0 
2015-12-23,5025.554,5045.932,5046.088,5020.442, 0 
2015-12-24,5046.191,5048.492,5063.276,5043.647, 0 
2015-12-28,5032.286,5040.985,5041.267,4999.066, 0 
2015-12-29,5066.515,5107.938,5116.99,5065.894, 0 
2015-12-30,5101.18,5065.846,5102.354,5065.685, 0 
2015-12-31,5047.037,5007.411,5058.057,5007.011, 0 
2016-01-04,4897.653,4903.089,4903.089,4846.982, 0 
2016-01-05,4917.839,4891.43,4926.733,4872.738, 0 
2016-01-06,4813.756,4835.765,4866.038,4804.692, 0 
2016-01-07,4736.401,4689.426,4788.017,4688.173, 0 
2016-01-08,4722.018,4643.631,4742.574,4637.847, 0 
2016-01-11,4673.441,4637.989,4683.024,4573.775, 0 
2016-01-12,4681.542,4685.919,4714.798,4618.031, 0 
2016-01-13,4706.017,4526.065,4713.981,4517.558, 0 
2016-01-14,4545.366,4615.003,4650.55,4470.586, 0 
2016-01-15,4464.37,4488.417,4520.454,4419.406, 0 
2016-01-19,4548.051,4476.95,4550.572,4430.767, 0 
2016-01-20,4405.224,4471.686,4514.921,4313.385, 0 
2016-01-21,4480.703,4472.056,4537.154,4432.018, 0 
2016-01-22,4557.393,4591.18,4591.18,4540.268, 0 
2016-01-25,4574.595,4518.491,4590.445,4514.779, 0 
2016-01-26,4537.04,4567.673,4583.214,4503.525, 0 
2016-01-27,4548.867,4468.167,4568.854,4450.831, 0 
2016-01-28,4533.81,4506.676,4533.81,4447.5, 0 
2016-01-29,4512.091,4613.953,4613.953,4511.304, 0 
2016-02-01,4587.592,4620.367,4636.928,4565.375, 0 
2016-02-02,4588.692,4516.946,4589.9,4503.124, 0 
2016-02-03,4543.825,4504.238,4547.32,4424.471, 0 
2016-02-04,4492.478,4509.559,4545.517,4463.989, 0 
2016-02-05,4491.477,4363.144,4493.194,4350.375, 0 
2016-02-08,4288.023,4283.753,4301.53,4212.812, 0 
2016-02-09,4224.867,4268.763,4329.606,4222.479, 0 
2016-02-10,4318.281,4283.592,4369.62,4280.726, 0 
2016-02-11,4218.805,4266.837,4293.219,4209.759, 0 
2016-02-12,4307.294,4337.512,4340.13,4274.153, 0 
2016-02-16,4397.948,4435.955,4435.955,4376.521, 0 
2016-02-17,4471.657,4534.065,4540.783,4463.512, 0 
2016-02-18,4548.101,4487.537,4548.472,4482.769, 0 
2016-02-19,4464.669,4504.429,4513.15,4455.1, 0 
2016-02-22,4548.306,4570.607,4576.471,4546.552, 0 
2016-02-23,4550.045,4503.583,4558.055,4500.945, 0 
2016-02-24,4453.929,4542.606,4547.644,4425.716, 0 
