Date,Open,Close,High,Low,Volume
2015-08-10,3786.03,3928.42,3943.62,3775.85, 0 
2015-08-11,3928.81,3927.91,3970.34,3891.18, 0 
2015-08-12,3881.23,3886.32,3937.77,3871.14, 0 
2015-08-13,3869.91,3954.56,3955.79,3838.16, 0 
2015-08-14,3976.41,3965.33,4000.68,3939.84, 0 
2015-08-17,3947.84,3993.67,3994.54,3907.4, 0 
2015-08-18,3999.13,3748.16,4006.34,3743.39, 0 
2015-08-19,3646.8,3794.11,3811.43,3558.38, 0 
2015-08-20,3754.57,3664.29,3788.01,3663.61, 0 
2015-08-21,3609.96,3507.74,3652.84,3490.54, 0 
2015-08-24,3373.48,3209.91,3388.36,3191.88, 0 
2015-08-25,3004.13,2964.97,3123.03,2947.94, 0 
2015-08-26,2980.79,2927.29,3092.04,2850.71, 0 
2015-08-27,2978.03,3083.59,3085.42,2906.49, 0 
2015-08-28,3125.26,3232.35,3235.84,3102.95, 0 
2015-08-31,3203.56,3205.99,3207.86,3109.16, 0 
2015-09-01,3157.83,3166.62,3180.33,3053.74, 0 
2015-09-02,3027.68,3160.17,3194.48,3019.09, 0 
2015-09-07,3149.38,3080.42,3217.58,3066.3, 0 
2015-09-08,3054.44,3170.45,3174.71,3011.12, 0 
2015-09-09,3182.55,3243.09,3256.74,3165.7, 0 
2015-09-10,3190.55,3197.89,3243.28,3178.9, 0 
2015-09-11,3189.48,3200.23,3223.76,3163.45, 0 
2015-09-14,3221.17,3114.8,3229.48,3049.23, 0 
2015-09-15,3043.8,3005.17,3081.7,2983.92, 0 
2015-09-16,2998.04,3152.26,3182.93,2983.54, 0 
2015-09-17,3131.98,3086.06,3204.7,3085.31, 0 
2015-09-18,3100.28,3097.92,3122.05,3070.34, 0 
2015-09-21,3072.09,3156.54,3159.88,3060.86, 0 
2015-09-22,3161.32,3185.62,3213.48,3152.48, 0 
2015-09-23,3137.72,3115.89,3164.04,3104.74, 0 
2015-09-24,3126.49,3142.69,3151.16,3109.69, 0 
2015-09-25,3130.85,3092.35,3149.95,3063, 0 
2015-09-28,3085.57,3100.76,3103.07,3042.31, 0 
2015-09-29,3055.22,3038.14,3068.3,3021.16, 0 
2015-09-30,3052.84,3052.78,3073.3,3039.74, 0 
