Date,Open,High,Low,Close,Volume
2016-04-25,63.1945221667797,63.382188963498955,62.75421724674649,63.31000900268555,1545000
2016-04-26,63.425493454851974,64.21226429169917,63.129548493263876,64.1545181274414,1944100
2016-04-27,64.05350264443895,64.79696704743279,63.6781633706778,64.23395538330078,2054700
2016-04-28,63.51934452438049,64.24115525761209,63.28836531002553,63.656490325927734,2047600
2016-04-29,63.295589599354734,63.61318260051297,62.86971837189952,63.36054992675781,2589600
2016-05-02,63.89468332850839,63.916342276247555,63.25227222005059,63.454383850097656,2867500
2016-05-03,62.54489416516349,62.89136019459218,62.07571613945798,62.70369338989258,1829100
2016-05-04,62.075718051833235,62.4149699502098,61.043528566273615,61.62097930908203,2743900
2016-05-05,61.67872446598771,62.14790254028817,61.37556528209343,61.606544494628906,2093400
2016-05-06,61.2817312058403,61.888049567057436,61.13736575770854,61.79421615600586,2162600
2016-05-09,61.252857721145425,62.10459458520366,61.07240504237867,61.3466911315918,2259000
2016-05-10,61.924152986961545,62.811977241450535,61.72926097511197,62.5015983581543,1787100
2016-05-11,62.28505305438562,62.99964418678087,62.24174616968871,62.32114028930664,1390900
2016-05-12,62.54489842592873,63.04294406553327,61.80143428403009,62.20564651489258,2647200
2016-05-13,62.03242849226906,62.62431319075446,60.91361943083669,61.16625213623047,1963100
2016-05-16,60.96415017993149,61.93137968489006,60.96415017993149,61.678741455078125,1968100
2016-05-17,61.44053598102854,62.17678055840981,60.92083133488682,61.519935607910156,1815500
2016-05-18,61.570448523248416,63.79362106323242,61.548789578634064,63.79362106323242,2674700
2016-05-19,63.41828258005654,64.14009321219288,62.81195878543342,63.432716369628906,2321700
2016-05-20,63.757543388021844,64.18340907727864,63.439944903166705,63.656490325927734,1610600
2016-05-23,63.656499175997304,63.86582497857419,63.02130211797652,63.389427185058594,1610700
2016-05-24,63.80808611734382,64.57320392656834,63.605979941849064,64.26282501220703,2133200
2016-05-25,64.58765477737361,65.57653238528596,64.50825512180647,65.12901306152344,2322800
2016-05-26,65.2083944292604,65.21561408025543,64.5371155751873,64.59485626220703,2113400
2016-05-27,64.84748214795364,65.15064688103581,64.55876222232047,65.1362075805664,1924600
2016-05-31,65.52595980497144,65.54039909964901,64.4793367269205,64.77527618408203,2494600
2016-06-01,64.17617762242017,64.93407538367097,63.815272353164346,64.77527618408203,1750400
2016-06-02,64.66703482663019,65.03515992154465,64.38552902080738,64.97019958496094,1553100
2016-06-03,63.95966304378501,64.111242668995,62.8769467148736,63.930789947509766,2472900
2016-06-06,64.10401499477766,65.2733504661581,64.04627431643415,64.91244506835938,1724300
2016-06-07,64.8907977566214,65.17952320353561,64.29169341799587,64.31334686279297,1831600
2016-06-08,64.16898066518885,64.73199220319206,64.16176101529722,64.60206604003906,1834600
2016-06-09,64.14735080683683,64.55878289025809,63.32448663999432,63.757572174072266,1512800
2016-06-10,63.02128302692917,63.23782841419806,62.63872428213503,62.797523498535156,2065100
2016-06-13,62.595431910998386,63.24506271634826,62.32114028930664,62.32114028930664,2668300
2016-06-14,62.111828019139864,62.59543998389063,60.53106044008116,60.92805862426758,2754300
2016-06-15,61.11573682359359,61.801460586480715,60.740397521903915,60.790924072265625,2097400
2016-06-16,60.2206743482636,60.64654007043566,59.693750049207715,60.538272857666016,2096400
2016-06-17,60.5166060798527,61.01465722208357,59.7875812422719,60.401119232177734,4244800
2016-06-20,61.512706260711624,61.88804538654267,60.52382365897803,60.64653015136719,4684900
2016-06-21,61.13015224127942,61.238419444763046,60.29284915448061,61.0146598815918,3023100
2016-06-22,61.10126446104916,61.92412805156013,61.021864859598324,61.1806640625,2500500
2016-06-23,61.96744545234855,62.624295811061124,61.92413857400827,62.559329986572266,2228600
2016-06-24,59.260670156394575,60.17737302711683,58.41615277683203,58.5244255065918,4741900
2016-06-27,57.57884836113139,57.57884836113139,55.86816019249873,56.21462631225586,5335300
2016-06-28,57.21793993060835,57.23959888056099,56.2651498909297,57.001399993896484,4975900
2016-06-29,57.67267195178923,58.11297688820156,56.799281727407894,57.990264892578125,4596900
2016-06-30,58.49555910646216,58.935864219427195,57.94698125134531,58.748191833496094,3735800
2016-07-01,58.488340577322056,58.93586535021185,58.19240095054147,58.416160583496094,2140600
2016-07-05,57.76652332341021,58.004722233333474,56.662153568104074,56.900352478027344,2755800
2016-07-06,56.55386484068032,57.58605431810265,56.20017915466212,57.29732894897461,2921700
2016-07-07,57.586061468189854,58.091332303644705,56.90755759254031,57.37673568725586,5437300
2016-07-08,58.163509722573,58.71930155947615,58.069670803565515,58.1923828125,3745000
2016-07-11,58.63267979614531,58.79869315684928,58.343954443251114,58.50996780395508,3986900
2016-07-12,59.152377966415706,59.643209407134854,58.986364608115714,59.43388366699219,2958800
2016-07-13,59.37615826551859,59.64322473847116,58.82758051264886,59.26066589355469,3025800
2016-07-14,60.612276231779674,60.74307308233905,59.921928103820896,60.21260070800781,3689000
2016-07-15,61.78950867655351,62.08744969973384,59.398734325921126,59.63127136230469,4066500
2016-07-18,59.34786852870086,59.91467722276374,59.34786852870086,59.653072357177734,2273600
2016-07-19,59.43505802792837,60.125400650658555,59.224320516624005,59.85653305053711,2563000
2016-07-20,60.212615897930725,60.234415378523344,59.60947106230745,60.023677825927734,2463400
2016-07-21,60.154470558276785,60.50327882390045,59.81293063305258,59.91466522216797,2057800
2016-07-22,60.01641184677463,60.37248852420419,59.76207532298237,60.190818786621094,2069500
2016-07-25,60.03094685026097,60.365218492763375,59.95828006608571,60.139949798583984,1819600
2016-07-26,60.096366498826626,60.612313600008434,59.98736905616222,60.08910369873047,2146300
2016-07-27,60.190806075163195,60.634080584782204,59.95826908193021,60.038204193115234,4301000
2016-07-28,59.87834672298348,60.43062427857459,59.57314289388856,60.32888412475586,1825800
2016-07-29,60.10360414278418,60.54687866360702,60.06000518798828,60.06000518798828,2374600
2016-08-01,60.379741529161684,60.61954687446708,59.805670130331684,59.89286804199219,2355900
2016-08-02,59.85653269564575,60.074533001685275,59.11531724040176,59.34059143066406,2121600
2016-08-03,59.71119015748194,61.011945754790865,59.71119015748194,60.932010650634766,3615200
2016-08-04,61.08462168823533,61.29535921772291,60.77941790516488,60.953819274902344,2629800
2016-08-05,61.564221527306735,62.84317761609568,61.50608589960755,62.814109802246094,3227200
2016-08-08,62.75601663982885,63.19929139877946,62.65428199457353,62.85048294067383,2511700
2016-08-09,62.792350125477476,63.01761889543816,62.46534117050131,62.67607879638672,2028600
2016-08-10,62.552534898942454,62.690600150524425,61.98572611844475,62.051124572753906,1798400
2016-08-11,62.065647854980305,62.29091654111337,61.7677068431475,62.131046295166016,1686500
2016-08-12,61.4988384281494,61.833110084668185,61.477038946394764,61.7677116394043,1085300
2016-08-15,61.82583959151797,62.33451258288098,61.81130290941057,62.22550964355469,1862600
2016-08-16,61.8985330919259,62.46534196817611,61.85493411502117,62.25460433959961,1258600
2016-08-17,62.240036930868385,62.465305572451825,62.15283348374627,62.334503173828125,1510800
2016-08-18,62.29816557650914,62.44349909463015,61.94208903211152,62.101959228515625,1654000
2016-08-19,61.9929713765216,62.181909431268345,61.74590322687714,62.072906494140625,1395300
2016-08-22,61.99298845485047,62.22552553086162,61.83311817557008,62.15285873413086,1131400
2016-08-23,62.479859684013235,62.77052683394409,62.27638491729292,62.283653259277344,1503700
2016-08-24,62.341807837531256,62.55254546610775,62.13107020895476,62.25460433959961,1713400
2016-08-25,62.2182630963769,62.552534798592596,62.16012744100342,62.399932861328125,1191000
2016-08-26,62.719650872821234,63.22106106226093,62.3490486445673,62.995792388916016,1922000
2016-08-29,63.061223109261064,64.07857514681166,62.886821645262344,63.8896369934082,3048500
2016-08-30,63.88963041442154,64.5799789428711,63.86783092668181,64.5799789428711,2364000
2016-08-31,65.01595683793192,65.5173670126996,64.47094770679128,65.47376251220703,4314900
2016-09-01,65.61183522230665,65.8661717155976,64.81248958162662,65.39382934570312,3061200
2016-09-02,65.4665015947756,66.04784695155968,65.05956317149885,65.79351043701172,2020100
2016-09-06,65.662714657659,65.77171761610819,64.56542781907969,65.02323913574219,2143400
2016-09-07,65.0886304858316,65.71357479905566,64.72529102670691,65.70630645751953,2179000
2016-09-08,65.78623040233886,66.22223657036952,65.57549288656487,65.92430114746094,2186000
2016-09-09,65.79352244207467,66.38213070373226,65.34297943115234,65.34297943115234,2913800
2016-09-12,64.87064703943318,66.22953908265043,64.57271146280091,66.05513763427734,2601900
2016-09-13,65.29938046188029,65.57551650747199,64.53636523489207,65.34297943115234,2719600
