Date,Open,High,Low,Close,Volume
2016-04-25,102.09446099162508,102.89074316635107,101.76342201872475,102.5865478515625,1050909
2016-04-26,102.89072939065186,103.3828161847054,102.40759282504281,103.07862091064453,959445
2016-04-27,103.37387384304621,104.6801361421037,103.17703912379494,103.68701934814453,1420061
2016-04-28,103.79435839895295,105.369035826685,102.45230952552943,102.89070892333984,2558108
2016-04-29,102.89071421008614,104.17908991298205,102.30916037146923,103.57963562011719,2028379
2016-05-02,103.57966201252837,103.901757778027,102.44339066551167,103.72281646728516,1681681
2016-05-03,103.50808451899007,103.73176290694964,102.47917377751884,102.80126953125,1185324
2016-05-04,102.40761070891496,102.87285392969815,101.76342616533431,102.61339569091797,1356510
2016-05-05,102.8012572239794,103.7585871106685,102.23759675324702,103.73175048828125,931635
2016-05-06,103.70490372667646,103.85700135169664,102.34495423678715,103.24860382080078,877148
2016-05-09,103.63332634507952,104.93958848375037,103.42754142257652,104.1701431274414,1314795
2016-05-10,104.25068088436393,105.10959347476715,104.06279639176918,105.02012634277344,950072
2016-05-11,104.90379387121577,106.07585172754592,104.5816982009867,104.61748504638672,930296
2016-05-12,104.8859298856012,105.53011437604052,103.8928059775429,105.07381439208984,1322108
2016-05-13,104.76066886073116,106.12061858331398,104.33121253377162,105.07381439208984,1717010
2016-05-16,105.10957449237445,107.35527995423347,105.08273787303085,107.00634765625,1592277
2016-05-17,106.5232239120092,107.22109566833545,105.44063293995022,106.0221939086914,1092006
2016-05-18,105.79849915604575,107.11371149970851,105.44061662003068,106.30847930908203,957282
2016-05-19,105.78061412078426,106.41585532104523,104.6174993019071,105.74482727050781,1032678
2016-05-20,106.27269141274685,107.10476724614718,105.90586568390007,106.76477813720703,1700221
2016-05-23,106.80951800225698,107.3373915875951,106.433742036413,106.854248046875,1184912
2016-05-24,107.1405627408019,108.1694663162168,106.85425387938108,108.0442123413086,1665407
2016-05-25,108.43787586437452,109.395205687858,108.17841066993088,109.09100341796875,1640790
2016-05-26,108.96579559379676,109.71734081314052,108.28581707000555,109.59208679199219,1341163
2016-05-27,109.4578197563495,110.43304995091114,109.207304810835,110.11095428466797,1053381
2016-05-31,109.96781804639,110.0483419762575,108.50050794497037,109.25205993652344,2089767
2016-06-01,109.25206257453442,109.52047099336345,108.27683922608199,109.28784942626953,981590
2016-06-02,109.28785552987188,109.96782684326172,108.8583992234345,109.96782684326172,888066
2016-06-03,109.79782410461375,109.84256118243488,108.464718244393,108.99259185791016,1284204
2016-06-06,108.98363718751155,109.41309340310015,108.39313313337358,108.7420654296875,2185351
2016-06-07,108.30366460740544,108.36629510684858,103.98225857723689,106.854248046875,4254621
2016-06-08,106.85424594924523,107.4358068260124,105.67324483368155,107.14949798583984,1698058
2016-06-09,106.73795655806785,107.48055839649746,106.2995570443969,106.82743072509766,1148244
2016-06-10,106.43376632106049,106.71112500272496,105.77168135835771,106.67533111572266,1131764
2016-06-13,105.99533630359126,107.32844210186018,105.72692791076858,105.78955841064453,1625443
2016-06-14,102.92649453596287,104.5280084534846,102.92649453596287,104.51905822753906,6377760
2016-06-15,104.680132510495,104.81433671790758,103.90174388901269,104.16120910644531,1897466
