Date,Open,Close,High,Low,Volume
2020-02-10,13.133,12.934,13.362,12.815, 0 
2020-02-11,13.68,12.685,13.68,12.446, 0 
2020-02-12,12.675,12.436,13.083,12.436, 0 
2020-02-13,12.596,12.606,12.846,12.387, 0 
2020-02-14,13.033,12.934,13.112,12.735, 0 
2020-02-18,12.934,13.272,13.431,12.934, 0 
2020-02-19,13.382,13.392,13.431,13.272, 0 
2020-02-20,13.342,12.934,13.431,12.834, 0 
2020-02-21,13.272,12.785,13.272,12.635, 0 
2020-02-24,12.029,12.625,12.705,12.029, 0 
2020-02-25,12.775,12.436,12.999,12.138, 0 
2020-02-26,12.815,12.257,12.884,12.168, 0 
2020-02-27,12.138,11.78,12.506,11.591, 0 
2020-02-28,11.332,11.73,11.939,11.054, 0 
2020-03-02,11.74,11.7,11.874,11.183, 0 
2020-03-03,11.84,11.083,11.849,10.815, 0 
2020-03-04,11.292,11.183,11.571,11.014, 0 
2020-03-05,11.063,10.437,11.063,10.417, 0 
2020-03-06,10.258,9.949,10.287,9.541, 0 
2020-03-09,8.457,9.899,10.845,8.457, 0 
2020-03-10,10.039,11.044,11.287,9.979, 0 
2020-03-11,10.616,10.596,10.894,10.198, 0 
2020-03-12,10.168,8.656,10.347,8.576, 0 
2020-03-13,9.153,8.855,9.621,8.009, 0 
2020-03-16,7.85,7.691,7.85,6.666, 0 
2020-03-17,7.76,7.213,7.76,6.467, 0 
2020-03-18,6.716,5.542,6.726,4.975, 0 
2020-03-19,5.621,6.726,7.084,4.726, 0 
2020-03-20,6.626,7.323,7.362,6.616, 0 
2020-03-23,7.084,6.726,7.303,5.979, 0 
2020-03-24,7.074,7.641,7.641,7.054, 0 
2020-03-25,7.661,8.875,9.103,7.253, 0 
2020-03-26,8.606,8.835,8.954,8.536, 0 
2020-03-27,8.437,8.178,8.437,7.701, 0 
2020-03-30,8.148,8.099,8.298,7.949, 0 
2020-03-31,7.979,8.606,8.666,7.77, 0 
2020-04-01,8.497,8.029,8.596,7.87, 0 
2020-04-02,8.019,8.089,8.366,7.88, 0 
2020-04-03,8.059,7.86,8.128,7.621, 0 
2020-04-06,8.039,8.556,8.711,8.009, 0 
2020-04-07,8.974,8.099,9.233,8.059, 0 
2020-04-08,8.188,8.457,8.686,8.148, 0 
2020-04-09,8.755,9.143,9.312,8.706, 0 
2020-04-13,8.924,9.601,9.71,8.905, 0 
2020-04-14,9.671,9.83,10.317,9.671, 0 
2020-04-15,9.651,9.671,9.964,9.193, 0 
2020-04-16,9.72,9.949,10.098,9.621, 0 
2020-04-17,10.277,10.228,10.546,10.024, 0 
2020-04-20,10.079,10.208,10.546,9.8, 0 
2020-04-21,10.029,9.929,10.268,9.71, 0 
2020-04-22,10.069,9.949,10.297,9.79, 0 
2020-04-23,9.959,10.039,10.327,9.82, 0 
2020-04-24,10.178,10.208,10.417,9.989, 0 
2020-04-27,10.347,10.317,10.516,10.158, 0 
2020-04-28,10.447,10.397,10.755,10.049, 0 
2020-04-29,10.656,10.596,10.805,10.447, 0 
2020-04-30,10.576,10.536,10.78,10.009, 0 
2020-05-01,10.367,10.238,10.536,9.77, 0 
2020-05-04,10.347,10.039,10.347,9.929, 0 
2020-05-05,10.079,10.347,10.447,10.049, 0 
2020-05-06,9.8,10.596,10.815,9.671, 0 
2020-05-07,10.974,10.815,11.302,10.735, 0 
2020-05-08,10.904,10.954,11.342,10.845, 0 
2020-05-11,11.173,11.481,11.74,11.004, 0 
2020-05-12,11.581,11.501,11.74,11.422, 0 
2020-05-13,11.471,11.183,11.591,11.014, 0 
2020-05-14,11.014,11.531,11.581,10.695, 0 
2020-05-15,11.442,11.392,11.571,11.223, 0 
2020-05-18,11.69,11.65,12.188,11.382, 0 
2020-05-19,11.631,11.69,12.118,11.591, 0 
2020-05-20,11.939,11.909,12.377,11.899, 0 
2020-05-21,11.949,11.959,12.237,11.71, 0 
2020-05-22,11.999,12.009,12.118,11.919, 0 
2020-05-26,12.407,12.427,12.516,12.148, 0 
2020-05-27,12.685,12.387,12.685,12.242, 0 
2020-05-28,12.486,12.486,12.735,12.188, 0 
2020-05-29,12.367,12.665,12.765,12.058, 0 
2020-06-01,12.685,13.242,13.541,12.665, 0 
2020-06-02,13.203,13.402,13.591,13.033, 0 
2020-06-03,13.531,13.849,13.934,13.372, 0 
2020-06-04,13.63,13.571,13.998,13.402, 0 
2020-06-05,13.889,13.929,14.347,13.61, 0 
2020-06-08,14.158,14.784,14.954,13.979, 0 
2020-06-09,14.615,14.148,14.973,14.088, 0 
2020-06-10,14.207,14.148,14.466,14.008, 0 
2020-06-11,13.71,13.471,13.949,13.372, 0 
2020-06-12,13.879,14.187,14.476,13.826, 0 
2020-06-15,13.889,14.168,14.242,13.799, 0 
2020-06-16,14.466,14.416,14.765,14.257, 0 
2020-06-17,14.536,14.088,14.536,13.859, 0 
2020-06-18,13.949,14.197,14.367,13.949, 0 
2020-06-19,14.267,13.75,14.396,13.69, 0 
2020-06-22,13.71,13.411,13.824,13.093, 0 
2020-06-23,13.7,13.511,13.939,13.362, 0 
2020-06-24,13.411,13.123,13.586,12.974, 0 
2020-06-25,13.123,12.914,13.203,12.606, 0 
2020-06-26,12.944,12.208,13.093,12.029, 0 
2020-06-29,12.357,13.043,13.043,12.048, 0 
2020-06-30,13.073,13.491,13.571,12.725, 0 
2020-07-01,13.431,13.899,13.969,13.302, 0 
2020-07-02,14.098,13.998,14.098,13.839, 0 
2020-07-06,14.217,13.899,14.277,13.804, 0 
2020-07-07,13.859,13.551,13.859,13.441, 0 
2020-07-08,13.541,13.76,13.899,13.541, 0 
2020-07-09,13.75,13.809,13.929,13.397, 0 
2020-07-10,13.849,13.829,13.939,13.61, 0 
2020-07-13,13.929,13.471,13.949,13.342, 0 
2020-07-14,13.382,13.78,13.819,13.382, 0 
2020-07-15,13.929,13.929,13.949,13.829, 0 
2020-07-16,13.879,13.809,13.974,13.745, 0 
2020-07-17,13.869,14.168,14.257,13.839, 0 
2020-07-20,14.337,13.919,14.496,13.869, 0 
2020-07-21,13.949,13.809,14.048,13.77, 0 
2020-07-22,13.78,13.69,13.78,13.471, 0 
2020-07-23,13.67,13.491,13.819,13.441, 0 
2020-07-24,13.431,13.511,13.511,13.143, 0 
2020-07-27,13.491,13.591,13.62,13.382, 0 
2020-07-28,13.471,13.481,13.655,13.441, 0 
2020-07-29,13.541,13.929,13.949,13.541, 0 
2020-07-30,13.71,14.178,14.217,13.63, 0 
2020-07-31,14.227,14.426,14.496,13.998, 0 
2020-08-03,14.585,14.934,15.023,14.576, 0 
2020-08-04,15.163,15.123,15.471,14.755, 0 
2020-08-05,16.625,16.804,17.142,16.346, 0 
2020-08-06,16.864,16.337,16.904,16.018, 0 
2020-08-07,16.346,16.406,16.685,16.297, 0 
2020-08-10,16.555,16.794,17.043,16.555, 0 
2020-08-11,16.993,16.685,17.023,16.605, 0 
2020-08-12,15.948,15.68,16.421,15.551, 0 
2020-08-13,16.346,16.575,16.625,16.018, 0 
2020-08-14,16.605,16.217,16.715,16.207, 0 
2020-08-17,16.237,15.67,16.341,15.67, 0 
2020-08-18,15.67,15.421,15.849,15.421, 0 
2020-08-19,15.421,15.6,15.72,15.342, 0 
2020-08-20,15.551,16.118,16.287,15.371, 0 
2020-08-21,15.998,15.829,16.098,15.819, 0 
2020-08-24,15.929,16.416,16.461,15.929, 0 
2020-08-25,16.446,16.834,16.953,16.446, 0 
2020-08-26,16.784,16.655,16.963,16.486, 0 
2020-08-27,16.695,16.665,16.884,16.337, 0 
2020-08-28,16.824,16.416,16.973,16.366, 0 
2020-08-31,16.476,16.147,16.605,15.929, 0 
2020-09-01,16.147,16.356,16.605,15.978, 0 
2020-09-02,16.416,16.555,16.595,16.147, 0 
2020-09-03,16.426,15.879,16.506,15.69, 0 
2020-09-04,15.919,16.018,16.267,15.421, 0 
2020-09-08,16.128,16.267,16.58,15.809, 0 
2020-09-09,16.346,16.764,16.904,16.346, 0 
2020-09-10,17.003,16.824,17.371,16.715, 0 
2020-09-11,16.924,16.864,17.122,16.645, 0 
2020-09-14,17.113,17.451,17.501,17.053, 0 
2020-09-15,17.908,17.57,17.908,17.431, 0 
2020-09-16,17.61,17.491,17.849,17.481, 0 
2020-09-17,17.292,17.312,17.739,17.113, 0 
2020-09-18,17.431,17.52,17.68,17.302, 0 
2020-09-21,17.142,16.864,17.192,16.665, 0 
2020-09-22,16.993,16.884,17.103,16.595, 0 
2020-09-23,16.884,16.645,16.953,16.376, 0 
2020-09-24,16.545,16.555,16.734,16.207, 0 
2020-09-25,16.655,16.734,16.814,16.366, 0 
2020-09-28,17.023,16.884,17.122,16.685, 0 
2020-09-29,16.914,17.043,17.122,16.754, 0 
2020-09-30,16.993,17.232,17.441,16.943, 0 
2020-10-01,17.491,17.809,17.809,17.232, 0 
2020-10-02,17.172,17.501,17.948,17.152, 0 
2020-10-05,17.749,17.709,18.008,17.511, 0 
2020-10-06,17.789,17.749,18.107,17.6, 0 
2020-10-07,17.918,18.008,18.137,17.709, 0 
2020-10-08,18.147,18.048,18.306,17.908, 0 
2020-10-09,18.147,17.948,18.277,17.859, 0 
2020-10-12,18.078,17.889,18.157,17.749, 0 
2020-10-13,17.729,17.839,17.998,17.67, 0 
2020-10-14,18.336,18.217,18.545,18.107, 0 
2020-10-15,17.928,18.237,18.406,17.809, 0 
2020-10-16,18.406,18.247,18.495,18.207, 0 
2020-10-19,18.764,18.227,18.834,18.117, 0 
2020-10-20,18.267,18.416,18.744,18.247, 0 
2020-10-21,18.535,18.476,18.784,18.386, 0 
2020-10-22,18.535,18.953,18.983,18.505, 0 
2020-10-23,18.903,18.744,19.082,18.356, 0 
2020-10-26,18.525,18.078,18.555,17.948, 0 
2020-10-27,18.058,17.829,18.187,17.62, 0 
2020-10-28,17.451,17.511,17.809,17.421, 0 
2020-10-29,17.65,17.849,17.908,17.431, 0 
2020-10-30,17.749,17.56,17.918,17.232, 0 
2020-11-02,17.799,17.321,18.038,17.202, 0 
2020-11-03,17.53,17.511,17.819,17.182, 0 
2020-11-04,17.56,17.262,18.555,17.152, 0 
2020-11-05,17.839,17.192,18.008,17.122, 0 
2020-11-06,17.232,16.874,17.361,16.794, 0 
2020-11-09,17.779,16.814,17.889,16.764, 0 
2020-11-10,16.814,16.734,16.914,16.565, 0 
2020-11-11,16.874,17.262,17.262,16.734, 0 
2020-11-12,17.381,17.222,17.52,16.973, 0 
2020-11-13,17.879,17.899,18.107,17.56, 0 
2020-11-16,18.157,18.177,18.376,17.849, 0 
2020-11-17,18.078,18.316,18.535,18.018, 0 
2020-11-18,18.356,18.008,18.575,17.998, 0 
2020-11-19,18.097,18.446,18.565,17.918, 0 
2020-11-20,18.326,18.525,18.625,18.306, 0 
2020-11-23,18.704,18.874,18.903,18.615, 0 
2020-11-24,18.943,18.545,19.053,18.396, 0 
2020-11-25,18.446,18.734,18.814,18.197, 0 
2020-11-27,18.844,18.754,18.893,18.635, 0 
2020-11-30,18.754,18.615,19.053,18.426, 0 
2020-12-01,18.684,19.301,19.321,18.475, 0 
2020-12-02,19.321,19.301,19.49,18.863, 0 
2020-12-03,19.311,19.152,19.659,19.012, 0 
2020-12-04,19.311,19.659,19.659,19.152, 0 
2020-12-07,19.699,19.301,19.699,19.112, 0 
2020-12-08,19.58,19.819,19.819,19.311, 0 
2020-12-09,19.948,18.833,20.048,18.664, 0 
2020-12-10,18.574,18.943,19.062,18.574, 0 
2020-12-11,18.913,18.893,19.321,18.863, 0 
2020-12-14,19.012,18.943,19.162,18.535, 0 
2020-12-15,19.132,18.913,19.172,18.843, 0 
2020-12-16,18.744,18.664,18.893,18.475, 0 
2020-12-17,18.773,19.192,19.381,18.634, 0 
2020-12-18,19.281,19.102,19.5,18.893, 0 
2020-12-21,18.863,18.923,19.112,18.793, 0 
2020-12-22,19.022,18.873,19.082,18.594, 0 
2020-12-23,18.963,18.913,19.022,18.803, 0 
2020-12-24,18.803,18.843,18.973,18.793, 0 
2020-12-28,19.032,18.564,19.072,18.554, 0 
2020-12-29,18.634,18.415,18.694,18.326, 0 
2020-12-30,18.415,18.505,18.724,18.355, 0 
2020-12-31,18.564,18.584,18.724,18.385, 0 
2021-01-04,18.674,18.435,18.754,18.256, 0 
2021-01-05,18.375,18.067,18.564,18.007, 0 
2021-01-06,18.087,18.166,18.336,17.848, 0 
2021-01-07,18.455,18.186,18.564,18.017, 0 
2021-01-08,18.136,17.987,18.385,17.798, 0 
2021-01-11,17.888,17.997,18.286,17.868, 0 
2021-01-12,18.047,18.286,18.355,18.047, 0 
2021-01-13,18.306,18.604,18.614,18.057, 0 
2021-01-14,18.783,18.694,18.913,18.515, 0 
2021-01-15,18.545,19.42,19.47,18.545, 0 
2021-01-19,19.699,20.515,20.545,19.51, 0 
2021-01-20,21.053,20.695,21.391,20.525, 0 
2021-01-21,20.794,20.515,20.973,20.038, 0 
2021-01-22,20.436,19.918,20.585,19.759, 0 
2021-01-25,19.908,20.107,20.177,19.59, 0 
2021-01-26,20.366,20.615,20.864,20.366, 0 
2021-01-27,20.227,19.6,20.227,19.49, 0 
2021-01-28,19.769,19.928,20.107,19.281, 0 
2021-01-29,19.918,20.028,20.376,19.55, 0 
2021-02-01,20.326,20.048,20.535,19.819, 0 
2021-02-02,20.157,20.028,20.277,19.888, 0 
2021-02-03,20.058,19.998,20.257,19.47, 0 
2021-02-04,20.087,20.466,20.486,19.928, 0 
2021-02-05,20.605,20.804,21.083,20.515, 0 
2021-02-08,20.963,21.212,21.212,20.884, 0 
2021-02-09,21.182,20.804,21.302,20.774, 0 
2021-02-10,20.874,21.212,21.491,20.595, 0 
2021-02-11,21.372,21.063,22.327,20.884, 0 
2021-02-12,20.934,21.342,21.531,20.934, 0 
2021-02-16,21.501,21.202,21.6,21.023, 0 
2021-02-17,21.003,21.053,21.172,20.595, 0 
2021-02-18,20.844,20.934,21.133,20.585, 0 
2021-02-19,21.113,21.531,21.71,21.033, 0 
2021-02-22,21.401,21.232,21.69,21.162, 0 
2021-02-23,20.436,21.6,21.63,19.809, 0 
2021-02-24,19.908,20.705,21.272,19.381, 0 
2021-02-25,21.302,20.237,21.302,19.858, 0 
2021-02-26,20.396,20.834,20.973,20.127, 0 
2021-03-01,20.904,21.222,21.441,20.625, 0 
2021-03-02,21.202,20.854,21.501,20.715, 0 
2021-03-03,20.983,20.804,21.292,20.625, 0 
2021-03-04,20.675,19.948,21.063,19.122, 0 
2021-03-05,20.167,19.958,20.376,18.873, 0 
2021-03-08,20.008,19.57,20.396,19.411, 0 
2021-03-09,20.038,20.117,20.287,19.739, 0 
2021-03-10,20.316,20.535,20.685,20.097, 0 
2021-03-11,20.904,21.073,21.431,20.804, 0 
2021-03-12,20.904,20.973,21.312,20.804, 0 
2021-03-15,21.133,21.013,21.202,20.794, 0 
2021-03-16,20.973,20.326,21.162,20.137, 0 
2021-03-17,19.978,20.615,20.695,19.978, 0 
2021-03-18,20.496,20.147,20.695,20.117, 0 
2021-03-19,20.058,20.356,20.595,19.898, 0 
2021-03-22,20.267,20.267,20.476,19.868, 0 
2021-03-23,20.267,19.45,20.446,19.391, 0 
2021-03-24,19.46,19.112,19.739,19.052, 0 
2021-03-25,18.913,19.321,19.391,18.445, 0 
2021-03-26,19.411,19.401,19.739,19.192, 0 
2021-03-29,19.381,19.192,19.56,19.002, 0 
2021-03-30,19.202,19.689,19.809,18.823, 0 
2021-03-31,19.858,19.908,20.187,19.63, 0 
2021-04-01,20.097,20.914,20.924,19.928, 0 
2021-04-05,21.153,20.874,21.252,20.705, 0 
2021-04-06,20.854,21.441,21.511,20.665, 0 
2021-04-07,21.431,21.073,21.571,20.983, 0 
2021-04-08,21.909,21.391,22.009,21.073, 0 
2021-04-09,21.272,21.332,21.421,21.133, 0 
2021-04-12,21.232,21.501,21.6,21.212, 0 
2021-04-13,21.561,21.859,21.869,21.401, 0 
2021-04-14,21.899,22.038,22.208,21.869, 0 
2021-04-15,22.247,22.297,22.447,22.118, 0 
2021-04-16,22.456,22.367,22.626,22.178, 0 
2021-04-19,22.218,22.148,22.387,22.009, 0 
2021-04-20,22.148,21.68,22.238,21.232, 0 
2021-04-21,21.59,21.7,21.829,21.431, 0 
2021-04-22,21.929,21.869,21.959,21.581, 0 
2021-04-23,22.028,21.67,22.108,21.65, 0 
2021-04-26,21.69,22.297,22.367,21.69, 0 
2021-04-27,22.297,22.974,23.163,22.108, 0 
2021-04-28,23.054,22.885,23.054,22.307, 0 
2021-04-29,23.153,23.143,23.372,22.785, 0 
2021-04-30,22.924,22.596,23.074,22.526, 0 
2021-05-03,22.825,22.715,22.914,22.407, 0 
2021-05-04,22.427,22.496,22.616,22.188, 0 
2021-05-05,22.556,22.785,22.815,22.367, 0 
2021-05-06,22.765,22.755,22.984,22.287, 0 
2021-05-07,22.775,22.904,23.034,22.626, 0 
2021-05-10,22.904,22.596,22.984,22.476, 0 
2021-05-11,22.218,22.257,22.536,22.098, 0 
2021-05-12,22.078,21.66,22.437,21.63, 0 
2021-05-13,21.8,22.108,22.347,21.76, 0 
2021-05-14,22.228,23.203,23.263,22.118, 0 
2021-05-17,23.113,23.024,23.183,22.845, 0 
2021-05-18,23.024,23.084,23.532,22.944, 0 
