Date,Open,Close,High,Low,Volume
2015-12-21,49.081,48.696,49.245,48.406, 0 
2015-12-22,48.68,48.971,49.128,48.178, 0 
2015-12-23,49.104,49.63,49.755,48.971, 0 
2015-12-24,49.473,49.551,49.755,49.355, 0 
2015-12-28,49.528,50.375,50.394,49.465, 0 
2015-12-29,50.547,50.398,50.822,50.257, 0 
2015-12-30,50.304,50.32,50.469,50.163, 0 
2015-12-31,50.289,49.449,50.289,49.355, 0 
2016-01-04,49.434,48.924,49.449,48.645, 0 
2016-01-05,48.939,49.104,49.277,48.497, 0 
2016-01-06,48.971,49.261,49.559,48.79, 0 
2016-01-07,48.767,48.782,49.186,48.602, 0 
2016-01-08,48.775,48.837,51.371,48.398, 0 
2016-01-11,48.406,49.002,49.175,48.406, 0 
2016-01-12,49.182,48.704,49.182,48.249, 0 
2016-01-13,48.845,48.429,48.939,48.249, 0 
2016-01-14,48.539,49.402,49.622,48.524, 0 
2016-01-15,47.896,49.394,49.477,47.065, 0 
2016-01-19,49.771,50.171,50.375,49.465, 0 
2016-01-20,50.085,48.939,50.347,48.28, 0 
2016-01-21,48.979,48.931,49.175,48.335, 0 
2016-01-22,49.182,50.218,50.265,48.492, 0 
2016-01-25,50.296,50.077,50.954,49.685, 0 
2016-01-26,50.312,51.308,51.355,50.312, 0 
2016-01-27,51.293,51.089,51.695,50.838, 0 
2016-01-28,51.449,52.704,53.034,51.387, 0 
2016-01-29,53.112,54.297,54.297,52.995, 0 
2016-02-01,54.328,53.803,54.76,53.638, 0 
2016-02-02,53.865,54.83,54.885,53.294, 0 
2016-02-03,54.124,54.689,55.332,54.046, 0 
2016-02-04,54.642,54.618,54.869,54.007, 0 
2016-02-05,54.579,54.54,54.791,53.865, 0 
2016-02-08,54.493,54.791,54.846,54.128, 0 
2016-02-09,54.697,55.536,55.677,54.281, 0 
2016-02-10,55.622,55.128,55.622,54.666, 0 
2016-02-11,54.736,55.136,55.324,54.587, 0 
2016-02-12,55.622,54.775,55.756,53.928, 0 
2016-02-16,55.371,55.246,55.63,54.76, 0 
2016-02-17,55.262,54.626,55.285,54.148, 0 
2016-02-18,54.711,55.887,56.179,54.514, 0 
2016-02-19,55.469,55.319,55.942,55.138, 0 
2016-02-22,55.39,55.524,55.603,55.232, 0 
2016-02-23,55.524,55.595,56.069,55.382, 0 
