Date,Open,Close,High,Low,Volume
2022-01-19,36.688,40.55,41.515,36.688, 0 
2022-01-20,39.536,43.446,46.7,39.536, 0 
2022-01-21,41.515,43.446,48.225,41.467, 0 
2022-01-24,43.369,41.322,43.446,40.434, 0 
2022-01-25,41.032,40.453,43.369,39.903, 0 
2022-01-26,43.456,41.728,43.504,40.791, 0 
2022-01-27,45.628,44.18,47.907,42.239, 0 
2022-01-28,43.012,45.136,45.956,42.626, 0 
2022-01-31,44.412,46.343,46.343,44.412, 0 
2022-02-01,45.86,48.061,48.274,45.425, 0 
2022-02-02,48.302,51.18,54.288,48.08, 2385838800 
2022-02-03,50.388,51.768,54.617,48.563, 842333300 
2022-02-04,50.784,48.409,52.454,48.389, 675778800 
2022-02-07,48.274,44.479,48.312,44.412, 943247900 
2022-02-08,43.572,43.929,45.918,42.645, 727745000 
2022-02-09,43.205,45.676,45.812,42.365, 439310600 
2022-02-10,43.939,45.425,46.825,43.813, 244642800 
2022-02-11,45.145,46.429,47.221,44.47, 345684000 
2022-02-14,46.526,46.449,47.308,45.367, 215504800 
2022-02-15,46.053,46.343,46.777,45.57, 235982800 
2022-02-16,46.072,45.57,46.796,45.329, 585532700 
2022-02-17,44.721,43.726,45.454,43.63, 314256900 
2022-02-18,43.591,43.842,44.315,43.253, 201866300 
2022-02-22,43.842,42.037,44.103,41.988, 261112800 
2022-02-23,42.181,41.602,42.471,40.724, 279121900 
2022-02-24,41.798,42.931,43.193,40.897, 244791100 
2022-02-25,42.912,42.534,43.522,42.369, 204074300 
2022-02-28,41.943,44.539,45.159,41.13, 553490800 
2022-03-01,44.191,46.293,46.544,43.929, 421286900 
2022-03-02,46.496,47.91,48.724,45.847, 351705600 
2022-03-03,48.259,47.968,48.753,46.06, 207238900 
2022-03-04,47.629,49.402,49.441,46.738, 254470700 
2022-03-07,49.46,50.032,50.932,48.307, 272711800 
2022-03-08,49.576,50.681,53.587,49.257, 3873722 
2022-03-09,50.797,49.722,51.998,49.005, 3050627 
2022-03-10,48.985,49.712,50.022,47.726, 2692839 
2022-03-11,49.809,47.775,50.216,46.777, 3034078 
2022-03-14,50.235,49.354,50.235,47.067, 2916589 
2022-03-15,49.731,49.683,49.973,48.336, 2117498 
2022-03-16,50.09,50.148,50.758,48.772, 2989796 
2022-03-17,50.254,49.392,51.058,49.315, 2244591 
2022-03-18,49.063,47.474,49.799,47.348, 9663926 
2022-03-21,47.377,47.678,47.881,47.077, 2451957 
2022-03-22,48.772,49.538,50.419,48.443, 3841909 
2022-03-23,49.111,49.392,50.148,49.111, 2396297 
2022-03-24,49.576,50.768,50.932,49.179, 2335188 
2022-03-25,50.603,52.114,52.134,50.4, 2441194 
2022-03-28,52.676,55.001,55.069,52.356, 3127207 
2022-03-29,55.214,54.565,55.592,52.918, 2201291 
2022-03-30,54.41,55.698,55.979,53.955, 1934119 
2022-03-31,56.512,54.487,57.229,54.032, 3817665 
2022-04-01,54.594,56.202,56.473,53.955, 2156475 
2022-04-04,56.531,56.551,56.861,55.727, 1885309 
2022-04-05,56.812,57.151,58.43,56.619, 2143145 
2022-04-06,57.054,57.732,58.197,56.541, 2559445 
2022-04-07,57.887,59.001,59.156,57.49, 3925803 
2022-04-08,59.302,62.014,62.866,58.992, 4762331 
2022-04-11,62.169,58.779,62.634,58.517, 3487831 
2022-04-12,59.089,59.931,61.229,58.972, 2552972 
2022-04-13,60.096,62.188,62.527,59.815, 3405742 
2022-04-14,62.111,60.59,62.692,60.232, 1860085 
2022-04-18,60.338,61.326,62.159,60.338, 1216775 
2022-04-19,61.636,64.62,64.794,60.91, 2078885 
2022-04-20,65.695,63.36,66.528,63.031, 2182857 
2022-04-21,62.963,60.706,64.223,60.203, 2493684 
2022-04-22,60.542,60.474,62.44,60.338, 2030484 
2022-04-25,60.406,60.319,60.871,57.577, 2261675 
2022-04-26,59.864,58.072,60.27,58.033, 2136476 
2022-04-27,58.13,58.207,59.273,57.858, 1991612 
2022-04-28,58.333,59.389,59.428,56.958, 3355737 
2022-04-29,59.573,57.355,59.922,57.297, 2578438 
2022-05-02,57.442,56.376,58.11,55.117, 2488175 
2022-05-03,56.619,57.829,58.556,56.619, 2224296 
2022-05-04,58.236,59.873,60.348,57.965, 2628925 
2022-05-05,59.302,58.275,60.048,57.316, 1946942 
2022-05-06,58.372,58.381,59.311,56.861, 2861013 
2022-05-09,58.672,55.815,58.672,54.797, 2193713 
2022-05-10,56.425,55.253,57.994,54.962, 2156191 
2022-05-11,55.321,55.572,57.18,54.759, 1877078 
2022-05-12,55.653,51.924,56.178,51.546, 3785644 
2022-05-13,52.954,53.031,54.284,52.08, 2317613 
2022-05-16,52.847,54.954,55.479,52.769, 1631977 
2022-05-17,55.207,57.605,57.761,54.362, 2215081 
2022-05-18,57.702,55.624,58.518,55.284, 4609064 
2022-05-19,55.479,55.576,55.848,53.332, 2181111 
2022-05-20,55.848,55.012,57.236,53.886, 2266207 
2022-05-23,55.838,54.964,55.925,54.245, 1581852 
2022-05-24,54.915,55.139,55.702,53.478, 1682344 
2022-05-25,55.236,57.46,57.625,55.236, 1974650 
2022-05-26,57.469,60.664,61.218,57.46, 3260200 
2022-05-27,60.596,64.675,64.714,60.208, 2793825 
2022-05-31,63.645,60.286,64.471,59.596, 7389274 
2022-06-01,60.577,61.81,62.072,60.353, 2008631 
2022-06-02,61.849,61.907,62.267,60.188, 1758533 
2022-06-03,61.431,63.286,63.917,61.295, 1793454 
2022-06-06,63.675,64.471,65.005,63.5, 2033233 
2022-06-07,63.626,64.626,64.772,63.276, 2721656 
2022-06-08,64.519,62.898,64.549,61.305, 1922248 
2022-06-09,62.402,59.441,62.597,59.392, 1811196 
2022-06-10,58.12,58.062,59.295,57.498, 1540816 
2022-06-13,56.586,53.876,57.285,53.604, 2113210 
2022-06-14,54.41,52.866,54.847,51.779, 2330437 
2022-06-15,54.09,56.518,57.838,54.071, 3891756 
2022-06-16,54.702,56.576,56.663,54.459, 4837021 
2022-06-17,56.858,56.421,57.78,53.886, 6478900 
2022-06-21,56.421,58.635,59.178,56.421, 4363642 
2022-06-22,57.566,57.498,58.683,57.168, 3233385 
2022-06-23,58.149,56.955,59.46,56.12, 2667573 
2022-06-24,57.139,57.566,58.596,56.304, 6473798 
2022-06-27,57.411,57.702,58.139,56.731, 1718870 
2022-06-28,58.11,56.401,59.149,56.158, 1401743 
