Date,Open,Close,High,Low,Volume
2015-09-11,44.896,45.416,45.416,44.686, 0 
2015-09-14,45.399,45.307,45.467,45.055, 0 
2015-09-15,45.509,45.853,46.105,45.198, 0 
2015-09-16,45.836,45.878,46.029,45.626, 0 
2015-09-17,45.945,45.542,46.264,45.454, 0 
2015-09-18,44.132,44.577,45.064,44.132, 0 
2015-09-21,44.912,45.055,45.198,44.812, 0 
2015-09-22,44.081,44.417,44.493,43.871, 0 
2015-09-23,44.367,44.383,44.56,44.203, 0 
2015-09-24,43.88,43.821,44.106,43.72, 0 
2015-09-25,44.283,44.207,44.61,43.98, 0 
2015-09-28,43.913,43.275,44.073,43.162, 0 
2015-09-29,43.292,43.485,43.523,42.906, 0 
2015-09-30,43.888,43.846,43.972,43.309, 0 
2015-10-01,43.913,43.729,43.989,43.367, 0 
2015-10-02,43.057,44.148,44.157,42.864, 0 
2015-10-05,44.467,45.147,45.164,44.257, 0 
2015-10-06,44.828,44.501,44.887,44.383, 0 
2015-10-07,44.82,44.904,45.166,44.701, 0 
2015-10-08,44.735,45.394,45.516,44.727, 0 
2015-10-09,45.386,45.132,45.647,45.086, 0 
2015-10-12,45.098,45.538,45.766,45.073, 0 
2015-10-13,45.25,45.098,45.453,45.056, 0 
2015-10-14,45.065,44.566,45.174,44.524, 0 
2015-10-15,44.929,45.225,45.225,44.727, 0 
2015-10-16,45.352,45.571,45.597,45.352, 0 
2015-10-19,45.521,45.335,45.58,45.217, 0 
2015-10-20,45.25,45.799,45.926,45.242, 0 
2015-10-21,45.968,45.58,46.095,45.525, 0 
2015-10-22,45.799,46.45,46.678,45.799, 0 
2015-10-23,46.619,46.703,46.847,46.353, 0 
2015-10-26,46.711,46.188,46.804,46.188, 0 
2015-10-27,45.343,46.83,46.948,45.343, 0 
2015-10-28,46.999,47.472,47.472,46.982, 0 
2015-10-29,47.286,47.539,47.649,47.108, 0 
2015-10-30,47.488,47.075,47.539,47.06, 0 
2015-11-02,47.176,47.607,47.729,47.058, 0 
2015-11-03,47.581,47.624,47.784,47.303, 0 
