date,open,close,high,low,volume,amount
2023-01-13,377.37,382.05,382.62,377.1,63903932.0,25351720041.0
2023-01-12,380.29,380.57,382.04,376.22,90157699.0,35730314866.0
2023-01-11,376.03,379.19,379.26,375.22,68881080.0,27112742086.0
2023-01-10,371.26,374.45,374.52,370.32,65358094.0,25426953179.0
2023-01-09,374.25,371.84,377.44,371.66,73978071.0,28900029940.0
2023-01-06,366.81,372.06,373.18,363.74,104189603.0,40218482927.0
2023-01-05,365.96,363.71,366.07,363.12,76970456.0,29251533235.0
2023-01-04,367.36,367.91,369.95,364.31,85934098.0,32935590876.0
2023-01-03,368.5,365.1,370.47,362.23,74850731.0,28499102883.0
2022-12-30,364.92,366.64,366.78,362.8,84022205.0,31989690825.0
2022-12-29,363.95,367.61,368.48,363.43,66970877.0,25648158865.0
2022-12-28,365.58,361.11,367.56,360.88,70911520.0,26865058074.0
2022-12-27,366.98,365.65,367.33,363.97,51638180.0,19709643397.0
2022-12-23,363.97,367.1,367.24,362.42,59857329.0,22829662524.0
2022-12-22,367.23,365.0,370.26,359.3,100120855.0,37918696784.0
2022-12-21,367.43,370.28,371.41,366.89,78167369.0,30151499882.0
2022-12-20,363.57,364.83,366.45,362.25,74427240.0,28330909807.0
2022-12-19,367.63,364.33,367.97,362.66,79878103.0,30395238632.0
2022-12-16,369.27,367.44,370.62,365.31,119857952.0,45940378652.0
2022-12-15,376.28,371.82,377.19,370.16,117705889.0,45927187982.0
2022-12-14,383.25,381.15,386.97,378.2,108111349.0,43373574454.0
2022-12-13,391.47,383.6,391.73,380.83,123782534.0,49977442291.0
2022-12-12,376.1,380.72,380.72,375.43,75405835.0,29889366669.0
2022-12-09,376.89,375.31,379.45,375.18,81447733.0,32211349905.0
2022-12-08,377.08,378.13,379.2,375.3,60737912.0,24040288539.0
2022-12-07,374.98,375.19,377.56,374.06,65927896.0,25940428102.0
2022-12-06,381.17,375.83,381.71,373.74,77972217.0,30765512115.0
2022-12-05,385.49,381.33,386.42,379.97,77289815.0,30990884902.0
2022-12-02,383.87,388.31,389.22,383.76,85342731.0,34567136782.0
2022-12-01,390.09,388.76,391.26,386.25,76398170.0,31119104715.0
2022-11-30,377.42,389.05,389.05,375.5,144566653.0,58066896290.0
2022-11-29,377.95,377.17,379.14,375.32,52310039.0,20670555531.0
2022-11-28,380.85,377.82,382.49,377.05,68021749.0,27039348107.0
2022-11-25,383.46,383.94,384.5,383.19,30545434.0,12288591666.0
2022-11-23,381.29,384.03,384.51,381.06,68261628.0,27412092348.0
2022-11-22,378.5,381.62,381.79,377.09,60429025.0,24067792208.0
2022-11-21,376.6,376.56,377.73,374.71,51243189.0,20213985031.0
2022-11-18,379.56,377.93,379.63,375.08,92922451.0,36729628899.0
2022-11-17,372.62,376.22,376.9,372.31,74496255.0,29245107589.0
2022-11-16,378.65,377.38,379.6,376.75,68508454.0,27128904509.0
2022-11-15,382.82,380.28,383.92,376.46,93194452.0,37166090821.0
2022-11-14,378.53,377.06,381.89,376.79,71893165.0,28592122651.0
2022-11-11,377.51,380.3,381.1,375.62,93839872.0,37251366897.0
2022-11-10,370.31,376.65,376.99,368.01,141455847.0,55330270935.0
2022-11-09,362.57,357.03,363.72,356.54,78495470.0,29596089249.0
2022-11-08,363.69,364.54,367.52,360.46,84641062.0,32339846777.0
2022-11-07,360.45,362.58,363.18,358.37,68286947.0,25831386652.0
2022-11-04,359.77,359.15,361.56,353.09,103505182.0,38727579271.0
2022-11-03,354.49,354.05,357.1,351.94,87100115.0,32402754187.0
2022-11-02,366.36,357.74,370.87,357.63,126990356.0,48457944318.0
2022-11-01,372.31,366.95,372.55,365.77,85407598.0,32926914594.0
2022-10-31,368.78,368.56,370.65,367.65,96631258.0,37360939603.0
2022-10-28,362.51,371.24,371.72,362.33,100301958.0,38741764953.0
2022-10-27,365.56,362.61,367.4,361.99,81971756.0,31284882804.0
2022-10-26,364.18,364.56,369.87,363.92,104087348.0,39946252867.0
2022-10-25,361.48,367.33,367.64,361.36,78846348.0,30208619519.0
2022-10-24,358.71,361.56,362.69,356.06,85436907.0,32240824988.0
2022-10-21,348.43,357.18,357.67,346.93,131038379.0,48566095955.0
2022-10-20,351.21,348.71,355.64,347.95,88283087.0,32478311297.0
2022-10-19,352.13,351.66,354.86,348.84,79746863.0,29387125358.0
2022-10-18,357.99,354.17,358.29,350.72,97162850.0,36054226780.0
2022-10-17,347.37,350.06,351.16,340.95,93168231.0,34155227715.0
2022-10-14,351.71,341.29,353.34,340.65,123737013.0,44650003452.0
2022-10-13,333.25,349.24,350.71,332.2,147254518.0,53079892296.0
2022-10-12,341.8,340.26,343.38,340.02,76991799.0,27568692127.0
2022-10-11,341.87,341.39,346.44,339.45,92482785.0,33180856899.0
2022-10-10,347.33,343.57,347.56,341.32,76042765.0,27434127857.0
2022-10-07,352.11,346.21,356.23,344.44,107789498.0,39263060955.0
2022-10-06,358.45,356.14,361.41,355.65,82333543.0,30870134135.0
2022-10-05,356.32,359.86,362.12,354.0,88065669.0,33042230545.0
2022-10-04,355.38,360.7,360.72,349.82,103602775.0,38991675011.0
2022-10-03,344.58,349.86,351.71,342.79,89756479.0,32772404562.0
2022-09-30,345.26,340.86,349.19,340.72,153711243.0,55452915285.0
2022-09-29,350.05,346.21,350.33,343.26,112952315.0,40930512508.0
2022-09-28,347.73,353.6,355.29,346.03,110802217.0,40805277684.0
2022-09-27,351.2,346.77,353.47,344.38,108294074.0,39487966294.0
2022-09-26,349.66,347.66,353.29,346.44,92581244.0,33882045601.0
2022-09-23,353.64,351.13,353.68,346.69,122346933.0,44888914616.0
2022-09-22,359.37,357.12,361.01,356.37,89472641.0,33577257245.0
2022-09-21,368.46,360.14,371.52,360.13,106746554.0,40948599812.0
2022-09-20,367.46,366.54,368.47,363.78,77274882.0,29662645535.0
2022-09-19,364.79,370.79,370.79,364.71,73278490.0,28287185833.0
2022-09-16,366.58,367.94,368.6,364.65,103084819.0,39609988989.0
2022-09-15,373.46,370.76,376.31,369.49,87633840.0,34342183480.0
2022-09-14,374.9,375.02,376.54,371.71,85023747.0,33483943786.0
2022-09-13,381.89,373.6,383.1,372.48,122947081.0,48811130493.0
2022-09-12,388.5,390.58,391.3,388.19,69256262.0,28416057568.0
2022-09-09,382.76,386.43,387.29,382.49,76706918.0,31121115447.0
2022-09-08,375.77,380.51,380.97,374.57,80821681.0,32184096422.0
2022-09-07,371.06,378.04,378.81,370.84,70964232.0,28054679473.0
2022-09-06,373.63,371.37,374.57,369.15,76637400.0,29975227443.0
2022-09-02,380.42,372.78,381.64,370.96,99632149.0,39415877630.0
2022-09-01,373.4,376.75,377.09,370.69,78740084.0,30928934463.0
2022-08-31,380.09,375.57,381.33,375.44,76029671.0,30221177472.0
2022-08-30,383.81,378.45,384.05,376.35,85652443.0,34146522602.0
2022-08-29,382.25,382.65,385.7,381.3,65370810.0,26377542897.0
2022-08-26,398.58,385.2,399.12,385.14,103086976.0,42323685003.0
2022-08-25,394.64,398.7,398.74,393.55,50942252.0,21244826093.0
2022-08-24,391.66,393.15,394.51,390.98,49177804.0,20331425436.0
2022-08-23,392.41,391.89,394.81,391.34,49105249.0,20287585747.0
2022-08-22,396.36,392.84,396.53,391.94,77695640.0,32191900777.0
2022-08-19,403.89,401.2,404.16,400.32,68016902.0,28756066847.0
2022-08-18,405.68,406.66,407.35,404.39,49023206.0,20940324801.0
2022-08-17,404.78,405.48,408.19,403.48,63563394.0,27126797782.0
2022-08-16,406.51,408.38,410.31,405.7,59289039.0,25454685825.0
2022-08-15,403.69,407.58,408.11,403.64,54048280.0,23115947064.0
2022-08-12,401.09,405.91,406.01,400.14,61694542.0,26199216527.0
2022-08-11,402.0,399.15,403.87,398.41,59489704.0,25092531613.0
2022-08-10,398.0,399.15,399.3,396.04,68665712.0,28770762146.0
2022-08-09,391.77,390.94,392.27,389.87,44931772.0,18479297795.0
2022-08-08,394.65,392.5,396.9,391.4,54025965.0,22397425469.0
2022-08-05,389.33,392.96,393.6,389.28,56814929.0,23420642113.0
2022-08-04,393.81,393.62,394.5,391.98,45656574.0,18902905941.0
2022-08-03,389.94,393.89,395.06,389.66,67820555.0,28043098698.0
2022-08-02,388.82,387.81,392.51,386.64,63435418.0,25993785786.0
2022-08-01,388.85,390.39,392.9,388.14,69997471.0,28774105569.0
2022-07-29,387.36,391.55,392.54,386.59,87003672.0,35743782957.0
2022-07-28,381.95,385.92,386.62,378.4,73966563.0,29848602499.0
2022-07-27,374.79,381.14,382.89,374.5,82342106.0,32823621243.0
2022-07-26,374.3,371.5,374.51,370.6,52946393.0,20735163322.0
2022-07-25,376.12,375.94,376.8,373.7,53631485.0,21181897970.0
2022-07-22,379.13,375.49,380.32,373.26,72197332.0,28584387067.0
2022-07-21,374.6,379.0,379.05,372.2,64903856.0,25699395868.0
2022-07-20,373.0,375.18,376.6,371.63,71843769.0,28326146277.0
2022-07-19,366.93,372.81,373.38,366.27,78505972.0,30626728060.0
2022-07-18,369.11,363.0,369.79,361.77,63203626.0,24360101922.0
2022-07-15,363.57,366.02,366.14,361.66,79060383.0,30340073384.0
2022-07-14,355.07,359.16,360.24,352.63,89704819.0,33629197444.0
2022-07-13,356.49,360.03,362.97,356.07,84224649.0,31914789996.0
2022-07-12,364.62,361.94,367.0,360.19,62219178.0,23813113442.0
2022-07-11,366.71,365.17,367.68,364.47,58366945.0,22455851034.0
2022-07-08,368.06,369.39,371.26,366.53,72397765.0,28138022634.0
2022-07-07,366.01,369.69,370.49,364.25,64525919.0,25037870620.0
2022-07-06,363.15,364.24,366.73,360.77,70426244.0,26937168382.0
2022-07-05,357.23,363.01,363.03,354.4,81437965.0,30706498109.0
2022-07-01,357.88,362.32,362.76,355.25,74839729.0,28294236005.0
2022-06-30,357.57,358.53,361.77,354.07,112508273.0,42395200515.0
2022-06-29,362.31,361.47,363.3,359.64,65675999.0,24980317685.0
2022-06-28,370.87,361.76,373.65,361.65,86689824.0,33375282652.0
2022-06-27,371.65,369.31,371.94,368.22,66009617.0,25680501068.0
2022-06-24,362.48,370.73,370.74,362.45,98050333.0,37948798186.0
2022-06-23,357.95,359.3,360.03,354.39,79292135.0,29820583416.0
2022-06-22,352.23,355.81,359.93,351.81,90059424.0,33822785092.0
2022-06-21,353.44,356.46,357.85,353.36,76811861.0,28804390707.0
2022-06-17,347.38,347.71,351.05,344.2,111113904.0,40710206196.0
2022-06-16,350.61,346.96,351.02,344.53,134473288.0,49363571244.0
2022-06-15,357.1,358.84,363.28,352.14,125666797.0,47541635920.0
2022-06-14,356.61,353.79,357.64,350.69,104011831.0,38918984360.0
2022-06-13,359.45,354.86,361.31,353.25,170004861.0,64128406343.0
2022-06-10,373.67,368.87,374.53,368.82,132893864.0,52050434960.0
2022-06-09,387.36,379.88,389.63,379.88,86289796.0,35104982647.0
2022-06-08,391.7,389.14,393.49,388.34,64349966.0,26556034248.0
2022-06-07,386.18,393.41,393.87,385.72,59272373.0,24478258898.0
2022-06-06,392.51,389.68,394.24,388.5,57508858.0,23762167658.0
2022-06-03,390.25,388.49,391.81,387.52,71874281.0,29561047502.0
2022-06-02,387.43,394.98,395.02,385.18,79609633.0,32890152539.0
2022-06-01,392.88,387.59,393.89,385.08,86585813.0,35556323952.0
2022-05-31,391.34,390.75,394.1,388.01,95936980.0,39660964845.0
2022-05-27,386.0,392.96,393.07,385.81,84768710.0,34968539613.0
2022-05-26,377.26,383.54,385.18,377.05,82168339.0,33254208455.0
2022-05-25,371.24,376.03,378.0,370.85,91472866.0,36220140041.0
2022-05-24,371.48,372.74,373.93,366.18,91448831.0,35757826340.0
2022-05-23,371.73,375.61,376.37,369.42,76414878.0,30196137574.0
2022-05-20,372.13,368.71,375.71,360.1,131432197.0,50762729317.0
2022-05-19,367.75,368.55,372.97,366.32,98510715.0,38456517056.0
2022-05-18,381.83,370.82,382.12,369.58,117674545.0,46494434222.0
2022-05-17,384.7,386.39,386.63,380.96,83029710.0,33715138804.0
2022-05-16,378.5,378.6,382.28,376.25,78622444.0,31495147039.0
2022-05-13,375.41,380.15,381.53,374.37,104174421.0,41699054899.0
2022-05-12,368.46,371.27,374.55,364.47,125090753.0,48762807550.0
2022-05-11,376.69,371.66,382.34,370.91,142360992.0,56593898951.0
2022-05-10,382.77,377.66,384.27,373.62,132497200.0,52980153600.0
2022-05-09,383.35,376.79,384.58,375.21,155586067.0,62424209449.0
2022-05-06,389.02,389.25,392.52,383.94,151770811.0,62258973246.0
2022-05-05,401.75,391.59,402.18,387.45,172929106.0,71761924624.0
2022-05-04,394.68,406.02,406.59,391.49,144247895.0,60752210737.0
2022-05-03,392.72,394.02,396.43,391.16,100028190.0,41628556707.0
2022-05-02,389.94,392.22,393.58,383.27,158312526.0,65050193672.0
2022-04-29,400.84,389.88,403.0,389.13,145491088.0,60658217811.0
2022-04-28,399.61,404.84,406.57,395.17,105449088.0,44767406925.0
2022-04-27,394.83,394.86,400.21,392.72,122029990.0,51147502705.0
2022-04-26,402.96,393.75,403.16,393.73,103996312.0,43697565814.0
2022-04-25,400.92,405.5,405.67,396.35,119647748.0,50687724234.0
2022-04-22,413.45,403.16,414.55,402.59,132471772.0,56951183815.0
2022-04-21,424.45,414.54,425.84,413.63,85417327.0,37816151221.0
2022-04-20,422.92,420.83,423.54,419.66,65224449.0,29066540598.0
2022-04-19,414.35,421.14,421.86,414.18,77821013.0,34500653003.0
2022-04-18,413.35,414.45,416.13,412.22,66002498.0,28893992710.0
2022-04-14,419.73,414.28,420.85,414.18,97869451.0,43095834357.0
2022-04-13,414.51,419.5,420.26,414.33,74070394.0,32704318225.0
2022-04-12,419.29,414.75,421.81,413.2,84363635.0,37196146569.0
2022-04-11,420.26,416.3,421.1,415.79,89770538.0,39669022638.0
2022-04-08,423.91,423.54,426.43,421.99,79272711.0,35534638842.0
2022-04-07,421.66,424.67,426.49,419.71,78097214.0,34913773913.0
2022-04-06,422.89,422.54,424.82,419.65,106897970.0,47679499114.0
2022-04-05,430.77,426.81,433.24,425.66,74214501.0,33644216587.0
2022-04-04,428.8,432.27,432.37,427.97,59601000.0,27135428827.0
2022-04-01,428.97,428.6,429.11,425.02,89048773.0,40214904227.0
2022-03-31,433.3,427.39,434.12,426.93,121699948.0,55406562536.0
2022-03-30,435.62,434.07,436.43,431.96,79666942.0,36562257317.0
2022-03-29,435.32,436.76,437.26,432.63,86581542.0,39814947074.0
2022-03-28,427.78,431.43,431.43,425.89,68529767.0,31050895116.0
2022-03-25,426.93,428.38,428.65,424.35,77101324.0,34763063273.0
2022-03-24,421.99,426.3,426.31,420.88,64736892.0,29001359095.0
2022-03-23,422.91,419.97,424.4,419.88,79426098.0,35424501205.0
2022-03-22,421.92,425.45,426.38,421.92,74650394.0,33504559462.0
2022-03-21,420.48,420.52,422.48,417.01,88349763.0,39202080362.0
2022-03-18,414.48,420.65,420.97,413.74,106345544.0,46963287595.0
2022-03-17,409.03,416.09,416.09,408.66,102676870.0,44938867002.0
2022-03-16,405.54,410.95,411.0,400.74,144954805.0,62554772274.0
2022-03-15,396.0,402.03,402.67,394.72,106219117.0,44962958464.0
2022-03-14,397.05,393.38,400.51,392.24,95729188.0,40124464227.0
2022-03-11,403.87,396.28,404.49,395.77,95636277.0,40548753864.0
2022-03-10,398.59,401.38,402.28,396.63,93972655.0,39807149850.0
2022-03-09,401.06,403.2,405.19,398.87,116990765.0,49923764172.0
2022-03-08,395.86,392.68,403.01,391.61,164772744.0,69203057161.0
2022-03-07,407.11,395.68,407.82,395.61,13789656000.0,584247796870000.0
2022-03-04,407.3,407.69,408.83,403.65,11408325600.0,491218929509999.94
2022-03-03,415.52,411.03,416.13,409.23,10550171500.0,460942985870000.0
2022-03-02,407.88,413.09,414.82,407.13,11748991100.0,513036199120000.0
2022-03-01,410.4,405.63,412.41,402.92,13746472200.0,592709467690000.0
2022-02-28,407.56,411.9,413.38,406.31,14524984100.0,630712199250000.0
2022-02-25,405.28,412.96,413.04,403.63,12161646800.0,528685732140000.0
2022-02-24,387.74,404.04,404.48,387.38,20969970100.0,879404943880000.0
2022-02-23,408.16,398.05,408.72,397.49,13161610200.0,560432760810000.0
2022-02-22,407.43,405.24,410.84,401.74,12403507500.0,533851093970000.0
2022-02-18,412.56,409.64,413.82,407.36,13264289600.0,576920213210000.0
2022-02-17,418.12,412.31,421.28,411.7,10186933000.0,447534893910000.0
2022-02-16,418.79,421.31,422.68,416.91,8439454000.0,375141079190000.0
2022-02-15,418.6,420.83,421.0,418.08,8839545900.0,393410521520000.0
2022-02-14,415.0,414.16,416.59,410.69,12167527900.0,533902114580000.0
2022-02-11,423.96,415.51,426.03,414.08,15301706300.0,679488244850000.0
2022-02-10,425.78,423.87,431.79,421.87,13974259800.0,632369842480000.0
2022-02-09,429.44,431.63,431.95,429.24,9230552100.0,421365797080000.0
2022-02-08,421.43,425.4,426.33,420.0,8087910200.0,363321000860000.0
2022-02-07,424.05,421.93,425.45,420.6,8419822100.0,377721402260000.0
2022-02-04,421.07,423.29,427.14,418.69,11829363600.0,530485951020000.0
2022-02-03,425.41,421.31,427.32,420.47,11750069900.0,517909777710000.0
2022-02-02,429.7,431.45,432.17,427.39,11688038800.0,532651065530000.0
2022-02-01,425.16,427.3,427.94,421.63,12282197000.0,553463119670000.0
2022-01-31,416.25,424.43,424.78,414.9,15148364100.0,676374007610000.0
2022-01-28,408.18,416.92,416.97,403.59,16398144800.0,712947722280000.0
2022-01-27,413.44,406.82,416.58,405.13,14853002800.0,644927241140000.0
2022-01-26,415.76,408.84,418.89,404.57,18580829500.0,812066637800000.0
2022-01-25,408.53,409.86,414.82,402.96,16687250900.0,722486473070000.0
2022-01-24,407.56,414.93,415.44,396.93,25145179300.0,1080802222650000.0
2022-01-21,420.33,413.18,422.68,413.15,20174675900.0,892451156950000.0
2022-01-20,428.05,421.45,432.76,419.33,12174967000.0,551419568100000.0
2022-01-19,432.18,426.17,433.58,425.89,10894043500.0,496451519950000.0
2022-01-18,433.7,430.64,433.91,429.52,10965524300.0,501411338510000.0
2022-01-14,435.07,438.4,438.75,433.85,9589094800.0,443776813800000.0
2022-01-13,445.45,438.22,446.1,437.19,9082269200.0,424777755080000.0
2022-01-12,444.88,444.34,446.4,442.38,6740824000.0,317511254580000.0
2022-01-11,438.88,443.15,443.24,435.88,7410970600.0,344203344240000.0
2022-01-10,436.5,439.15,439.36,430.74,11905243900.0,547537687269999.94
2022-01-07,441.45,439.69,442.63,438.33,8501817200.0,396735331470000.0
2022-01-06,441.39,441.44,444.15,439.07,8666725400.0,405995003220000.0
2022-01-05,450.14,441.85,450.91,441.76,10398956000.0,492041272120000.0
2022-01-04,452.08,450.5,452.8,448.65,7022303100.0,335584081090000.0
2022-01-03,449.32,450.65,450.79,447.01,7250393700.0,345426180410000.0
2021-12-31,448.7,448.06,449.85,447.79,0.0,0.0
2021-12-30,450.86,449.19,451.87,448.73,0.0,0.0
2021-12-29,449.97,450.44,451.46,448.97,0.0,0.0
2021-12-28,450.66,449.86,451.69,449.1,0.0,0.0
2021-12-27,445.32,450.23,450.28,445.28,0.0,0.0
2021-12-23,442.2,443.95,445.45,442.1,0.0,0.0
2021-12-22,436.58,441.2,441.32,436.38,0.0,0.0
2021-12-21,432.64,436.83,436.98,430.47,0.0,0.0
2021-12-20,428.74,429.21,429.61,425.59,0.0,0.0
2021-12-17,435.41,433.82,438.42,432.12,0.0,0.0
2021-12-16,444.25,438.49,444.53,436.94,0.0,0.0
2021-12-15,435.64,442.39,442.64,433.13,0.0,0.0
2021-12-14,435.33,435.59,437.82,432.66,0.0,0.0
2021-12-13,442.01,438.61,442.36,438.32,0.0,0.0
2021-12-10,441.11,442.52,442.68,438.55,0.0,0.0
2021-12-09,440.09,438.4,441.48,438.2,0.0,0.0
2021-12-08,440.61,441.38,441.83,438.85,0.0,0.0
2021-12-07,436.57,440.21,440.78,431.16,0.0,0.0
2021-12-06,428.79,431.29,433.17,426.38,0.0,0.0
2021-12-03,431.65,426.24,432.71,422.01,0.0,0.0
2021-12-02,423.71,429.99,431.56,423.32,0.0,0.0
2021-12-01,433.97,423.5,436.82,423.3,0.0,0.0
2021-11-30,434.31,428.25,436.22,428.01,0.0,0.0
2021-11-29,436.25,436.75,438.6,434.06,0.0,0.0
2021-11-26,434.63,431.46,436.1,430.33,0.0,0.0
2021-11-24,438.13,441.3,441.43,437.31,0.0,0.0
2021-11-23,439.22,440.13,440.98,436.61,0.0,0.0
2021-11-22,442.67,439.55,445.16,439.34,0.0,0.0
2021-11-19,441.46,440.79,442.71,440.42,0.0,0.0
2021-11-18,441.12,441.58,441.84,438.39,0.0,0.0
2021-11-17,440.89,440.08,441.07,439.46,0.0,0.0
2021-11-16,439.15,441.15,442.29,439.07,0.0,0.0
2021-11-15,440.55,439.41,440.71,438.29,0.0,0.0
2021-11-12,437.24,439.26,439.82,436.29,0.0,0.0
2021-11-11,437.33,435.97,437.4,435.95,0.0,0.0
2021-11-10,437.68,435.83,439.37,434.35,0.0,0.0
2021-11-09,441.19,439.37,441.43,437.96,0.0,0.0
2021-11-08,441.55,440.82,442.05,440.14,0.0,0.0
2021-11-05,441.15,440.45,442.44,438.93,0.0,0.0
2021-11-04,437.47,438.93,439.01,437.12,0.0,0.0
2021-11-03,433.65,436.87,437.27,433.21,0.0,0.0
2021-11-02,432.64,434.21,434.52,432.5,0.0,0.0
2021-11-01,432.71,432.47,433.09,430.74,0.0,0.0
2021-10-29,428.55,431.72,432.01,428.25,0.0,0.0
2021-10-28,428.16,430.85,430.93,428.15,0.0,0.0
2021-10-27,429.09,426.73,429.76,426.66,0.0,0.0
2021-10-26,429.8,428.63,431.01,428.25,0.0,0.0
2021-10-25,427.05,428.25,428.57,425.27,0.0,0.0
2021-10-22,425.97,425.96,427.42,424.01,0.0,0.0
2021-10-21,424.69,426.4,426.63,424.26,0.0,0.0
2021-10-20,424.09,425.29,425.6,423.98,0.0,0.0
2021-10-19,422.01,423.63,423.7,421.4,0.0,0.0
2021-10-18,417.36,420.39,420.73,416.7,0.0,0.0
2021-10-15,418.09,419.15,419.51,417.47,0.0,0.0
2021-10-14,412.76,415.98,416.13,412.29,0.0,0.0
2021-10-13,408.65,409.1,409.92,405.68,0.0,0.0
2021-10-12,409.56,407.63,409.96,406.84,0.0,0.0
2021-10-11,410.96,408.64,413.87,408.57,0.0,0.0
2021-10-08,413.14,411.62,413.52,410.99,0.0,0.0
2021-10-07,412.11,412.37,415.21,411.94,0.0,0.0
2021-10-06,403.54,408.83,409.04,401.92,0.0,0.0
2021-10-05,404.45,407.14,409.39,403.65,0.0,0.0
2021-10-04,407.05,402.95,407.95,400.81,0.0,0.0
2021-10-01,405.15,408.21,409.9,401.62,0.0,0.0
2021-09-30,409.89,403.42,410.59,403.08,0.0,0.0
2021-09-29,409.11,408.41,410.85,407.85,0.0,0.0
2021-09-28,413.34,407.72,413.67,406.99,0.0,0.0
2021-09-27,416.27,416.11,417.44,415.41,0.0,0.0
2021-09-24,414.98,417.3,418.02,414.76,0.0,0.0
2021-09-23,413.49,416.62,418.23,413.25,0.0,0.0
2021-09-22,409.92,411.62,413.66,407.75,0.0,0.0
2021-09-21,410.37,407.64,411.66,407.11,0.0,0.0
2021-09-20,408.81,408.02,410.39,403.15,0.0,0.0
2021-09-17,418.25,414.94,418.68,414.59,0.0,0.0
2021-09-16,419.16,419.02,420.14,416.07,0.0,0.0
2021-09-15,416.63,419.69,420.19,415.53,0.0,0.0
2021-09-14,419.91,416.21,420.12,415.32,0.0,0.0
2021-09-13,420.4,418.47,420.66,416.16,0.0,0.0
2021-09-10,422.65,417.4,423.07,417.28,0.0,0.0
2021-09-09,422.33,420.72,424.08,420.48,0.0,0.0
2021-09-08,422.51,422.53,423.24,420.61,0.0,0.0
2021-09-07,424.21,423.04,424.31,422.37,0.0,0.0
2021-09-03,423.53,424.56,425.08,423.13,0.0,0.0
2021-09-02,424.79,424.66,425.47,423.46,0.0,0.0
2021-09-01,424.07,423.36,424.59,423.13,0.0,0.0
2021-08-31,423.67,423.14,424.01,422.54,0.0,0.0
2021-08-30,422.58,423.76,424.55,422.34,0.0,0.0
2021-08-27,418.98,421.91,422.28,418.92,0.0,0.0
2021-08-26,420.37,418.17,420.61,418.08,0.0,0.0
2021-08-25,419.96,420.65,421.17,419.58,0.0,0.0
2021-08-24,419.77,419.77,420.31,419.26,0.0,0.0
2021-08-23,417.14,419.11,420.02,415.53,0.0,0.0
2021-08-20,412.52,415.45,415.78,412.03,0.0,0.0
2021-08-19,408.81,412.17,413.37,408.67,0.0,0.0
2021-08-18,415.08,411.54,416.64,411.29,0.0,0.0
2021-08-17,416.28,416.09,416.95,413.1,0.0,0.0
2021-08-16,416.55,418.84,418.97,414.99,0.0,0.0
2021-08-13,417.54,417.85,417.87,417.06,0.0,0.0
2021-08-12,415.7,417.09,417.23,414.8,0.0,0.0
2021-08-11,415.88,415.85,415.94,414.76,0.0,0.0
2021-08-10,414.75,414.82,415.53,414.07,0.0,0.0
2021-08-09,414.61,414.3,414.93,413.53,0.0,0.0
2021-08-06,414.27,414.64,415.06,413.99,0.0,0.0
2021-08-05,412.51,413.95,414.04,412.19,0.0,0.0
2021-08-04,412.1,411.35,413.35,411.11,0.0,0.0
2021-08-03,410.84,413.38,413.5,408.65,0.0,0.0
2021-08-02,412.62,410.05,413.18,409.69,0.0,0.0
2021-07-30,410.35,410.91,412.36,410.21,0.0,0.0
2021-07-29,412.14,412.91,413.99,412.13,0.0,0.0
2021-07-28,412.0,411.21,412.58,409.78,0.0,0.0
2021-07-27,412.22,411.38,412.25,408.55,0.0,0.0
2021-07-26,411.66,413.26,413.27,411.61,0.0,0.0
2021-07-23,409.98,412.25,412.58,409.3,0.0,0.0
2021-07-22,407.38,408.05,408.29,406.39,0.0,0.0
2021-07-21,405.13,407.2,407.34,403.88,0.0,0.0
2021-07-20,398.89,403.93,405.2,398.09,0.0,0.0
2021-07-19,399.36,398.22,404.25,395.41,0.0,0.0
2021-07-16,408.56,404.19,408.61,403.8,0.0,0.0
2021-07-15,407.44,407.38,408.12,405.48,0.0,0.0
2021-07-14,409.87,408.78,410.36,407.54,0.0,0.0
2021-07-13,408.78,408.17,410.28,407.91,0.0,0.0
2021-07-12,408.02,409.57,409.82,407.59,0.0,0.0
2021-07-09,405.3,408.11,408.41,403.6,0.0,0.0
2021-07-08,401.79,403.8,404.56,400.61,0.0,0.0
2021-07-07,406.36,407.11,407.39,404.35,0.0,0.0
2021-07-06,406.48,405.68,406.69,402.94,0.0,0.0
2021-07-02,404.5,406.42,406.78,403.42,0.0,0.0
2021-07-01,401.88,403.34,403.5,401.81,0.0,0.0
2021-06-30,400.32,401.12,401.79,400.29,0.0,0.0
2021-06-29,400.95,400.78,401.58,400.24,0.0,0.0
2021-06-28,400.28,400.56,400.73,399.08,0.0,0.0
2021-06-25,399.09,399.76,400.21,398.76,0.0,0.0
2021-06-24,398.14,398.34,398.76,397.89,0.0,0.0
2021-06-23,396.55,396.0,397.36,395.92,0.0,0.0
2021-06-22,394.36,396.48,397.31,393.64,0.0,0.0
2021-06-21,390.56,394.37,394.56,389.75,0.0,0.0
2021-06-18,390.84,388.8,391.53,388.6,0.0,0.0
2021-06-17,393.82,394.1,395.08,391.63,0.0,0.0
2021-06-16,396.59,394.24,396.81,392.19,0.0,0.0
2021-06-15,397.33,396.45,397.36,395.57,0.0,0.0
2021-06-14,396.4,397.18,397.28,395.16,0.0,0.0
2021-06-11,396.19,396.29,396.4,394.9,0.0,0.0
2021-06-10,395.03,395.64,396.59,393.71,0.0,0.0
2021-06-09,395.23,393.81,395.31,393.58,0.0,0.0
2021-06-08,395.17,394.39,395.26,392.56,0.0,0.0
2021-06-07,394.68,394.31,394.86,393.38,0.0,0.0
