date,close,regime,momentum_6m,sma_12m,vol_6m
2020-05-29,3044.31,range,-0.030777018637495327,2971.956666666667,0.2853836363392443
2020-06-30,3100.29,range,-0.040389627272671064,2996.310833333333,0.2886941791283504
2020-07-31,3271.12,range,0.01413725538827845,3009.521666666667,0.28684869911832417
2020-08-31,3500.31,range,0.1848508235676423,3033.75,0.29672516940301624
2020-09-30,3363.0,range,0.3011734936682413,3081.570833333333,0.2684243325413977
2020-10-30,3269.96,bull,0.1227600320007692,3113.7591666666667,0.17449583343896335
2020-11-30,3621.63,bull,0.18963903150467598,3133.1258333333335,0.14254604260765555
2020-12-31,3756.07,bull,0.21152214792809712,3173.1800000000003,0.18164974472807457
2021-01-29,3714.24,bull,0.13546430580351682,3216.9541666666664,0.18071771864085104
2021-02-26,3811.15,bull,0.08880356311298146,3257.6808333333333,0.18529347174283933
2021-03-31,3972.89,bull,0.18135295866785606,3329.091666666667,0.17099707058657107
2021-04-30,4181.17,bull,0.2786609010507774,3444.7833333333333,0.1499757845059471
2021-05-28,4204.11,bull,0.16083365777288114,3550.5116666666668,0.12251095701814867
2021-06-30,4297.5,bull,0.14414800576134093,3647.161666666667,0.0760266455142911
2021-07-30,4395.26,bull,0.18335379512363242,3746.929166666667,0.07383601880536048
2021-08-31,4522.68,bull,0.18669692874854052,3840.6075,0.052434707793201654
2021-09-30,4307.54,bull,0.08423339181301272,3925.8050000000003,0.052294316588217156
2021-10-29,4605.38,bull,0.10145724761251038,4004.516666666667,0.10684977663276188
2021-11-30,4567.0,bull,0.08631791270922987,4115.801666666666,0.12020440930071288
2021-12-31,4766.18,bull,0.10905875509016877,4194.5824999999995,0.12407586623399412
2022-01-31,4515.55,bull,0.02736811929214653,4278.758333333333,0.12967471582501058
2022-02-28,4373.94,range,-0.03288757993048384,4345.534166666667,0.15771177016038246
2022-03-31,4530.41,bull,0.051739507932601875,4392.433333333333,0.1590067868947942
2022-04-29,4131.93,bear,-0.10280367743812667,4438.893333333333,0.15002301009837848
2022-05-31,4132.15,bear,-0.0952156776877601,4434.79,0.1615004534721082
2022-06-30,3785.38,bear,-0.20578324780012508,4428.793333333334,0.16273886098049387
2022-07-29,4130.29,bear,-0.08531851048045093,4386.116666666667,0.15323830747361036
2022-08-31,3955.0,bear,-0.09578092063448507,4364.035833333333,0.22079043868792117
2022-09-30,3585.62,bear,-0.20854403906048238,4316.729166666667,0.2231127980543531
2022-10-31,3871.98,bear,-0.06291248883693583,4256.569166666667,0.22711196012942214
2022-11-30,4080.11,range,-0.01259392810038346,4195.4525,0.25239333482305726
2022-12-30,3839.5,range,0.014297111518526513,4154.878333333334,0.26507390693850924
2023-01-31,4076.6,range,-0.012999087231162958,4077.6550000000007,0.2506871674356402
2023-02-28,3970.15,range,0.0038305941845765083,4041.075833333334,0.23273355450192695
2023-03-31,4109.31,bull,0.14605284441742308,4007.4266666666663,0.22766492768628102
2023-04-28,4169.48,bull,0.07683407455617011,3972.3349999999996,0.17290802593793808
2023-05-31,4179.83,bull,0.024440517535066406,3975.464166666666,0.14990350513973905
2023-06-30,4450.38,bull,0.1591040500065113,3979.4375,0.13626006899783932
2023-07-31,4588.96,bull,0.12568316734533683,4034.854166666666,0.111855352222794
2023-08-31,4507.66,bull,0.13538783169401652,4073.0766666666664,0.09810693836948939
2023-09-29,4288.05,bull,0.043496353402395965,4119.131666666667,0.0904600052966854
2023-10-31,4193.8,range,0.005832861651812845,4177.6675,0.12414548588513274
2023-11-30,4567.8,bull,0.09281956443204634,4204.485833333333,0.12899261679383286
2023-12-29,4769.83,bull,0.07178038729277046,4245.126666666668,0.1716189787604373
2024-01-31,4845.65,bull,0.055936421324221525,4322.654166666667,0.16176111183696654
2024-02-29,5096.27,bull,0.13057994613613286,4386.741666666668,0.1594645813432188
2024-03-28,5254.35,bull,0.22534718578374788,4480.585,0.16039158586059343
2024-04-30,5035.69,bull,0.20074633983499438,4576.005,0.11770859103823632
2024-05-31,5277.51,bull,0.15537238933403388,4648.189166666666,0.13774611682015359
2024-06-28,5460.48,bull,0.14479551682135414,4739.662500000001,0.1110884083639841
2024-07-31,5522.3,bull,0.13964070867685463,4823.837500000001,0.10841130499980588
2024-08-30,5648.4,bull,0.10834002123121403,4901.615833333333,0.10919292546050109
2024-09-30,5762.48,bull,0.09670653839199884,4996.677500000001,0.09970020013758499
2024-10-31,5705.45,bull,0.13300262724671302,5119.546666666668,0.09777089509281932
2024-11-29,6032.38,bull,0.14303525715725784,5245.517500000001,0.06275488837887025
2024-12-31,5881.63,bull,0.07712691924519467,5367.565833333333,0.0712576690839089
2025-01-31,6040.53,bull,0.09384314506636719,5460.215833333333,0.09034604037280553
2025-02-28,5954.5,bull,0.05419233765314078,5559.789166666666,0.09208948212387459
2025-03-31,5611.85,bear,-0.02613978703613708,5631.308333333333,0.09833893010167884
2025-04-30,5569.06,bear,-0.02390521343627574,5661.099999999999,0.12780229216371708
2025-05-30,5911.69,range,-0.02000702873492726,5705.547500000001,0.1276164250196357
2025-06-30,6204.95,bull,0.054971155955066825,5758.395833333332,0.1316815235114168
2025-07-31,6339.39,bull,0.04947579103158176,5820.435,0.1412324414833412
2025-08-29,6460.26,bull,0.08493744227055172,5888.525833333333,0.14009160987635555
2025-09-30,6688.46,bull,0.19184582624268282,5956.180833333333,0.13561622433655549
2025-10-31,6840.2,bull,0.2282503690030273,6033.345833333333,0.07760299018974819
2025-11-28,6849.09,bull,0.15856717791359165,6127.908333333333,0.054776741471730284
2025-12-31,6845.5,bull,0.1032320969548506,6195.9675,0.05148643262156606
2026-01-30,6939.03,bull,0.09458954252696228,6276.29,0.04351354825086053
2026-02-27,6878.88,bull,0.06479924956580693,6351.165,0.04286672847528048
2026-03-31,6528.52,range,-0.02391282896212276,6428.196666666667,0.051927640140866226
2026-04-16,7041.28,bull,0.029396801263120952,6504.585833333334,0.0810977442965118
