Date,Open,High,Low,Close,Volume
2016-04-25,38.59085086525351,38.812339782714844,38.421042601320345,38.812339782714844,2266200
2016-04-26,38.760649272323874,38.989522691449054,38.627755392365216,38.871395111083984,2261800
2016-04-27,38.88616429921334,39.306996858411146,38.76065495883007,39.21839904785156,1619000
2016-04-28,38.864019997658154,39.34391499372903,38.60561673293344,38.99691390991211,1993500
2016-04-29,38.61300027219452,38.834489197457614,38.243851124627874,38.480106353759766,2286600
2016-05-02,38.56130319199251,38.878771548987686,38.48008996349839,38.83447265625,1264900
2016-05-03,38.59823840926927,38.87141083769544,38.47272903652061,38.68683624267578,1503500
2016-05-04,38.435809257700505,38.65729817719621,38.32506338976045,38.60561752319336,1369600
2016-05-05,38.6725956519991,38.7619108517194,38.05484780280516,38.09950256347656,2502200
2016-05-06,38.00274236601145,38.6353759765625,38.00274236601145,38.6353759765625,1972900
2016-05-09,38.68749049033994,38.85867373738518,38.53119311336681,38.6949348449707,1316700
2016-05-10,38.85123070494193,39.39455216500715,38.71726071871333,39.36478042602539,1638300
2016-05-11,39.32755261515705,39.32755261515705,38.77678700461263,38.85865783691406,1629200
2016-05-12,38.97775132276604,39.089393909991365,38.635384886085454,38.78424072265625,1891300
2016-05-13,38.78424967521191,38.97776031998969,38.464210546426294,38.48653793334961,1270900
2016-05-16,38.486522343032654,38.99263039566797,38.337666532400775,38.74702072143555,1590000
2016-05-17,38.68747140815562,38.7991139590353,38.17392192032271,38.307891845703125,1441700
2016-05-18,38.26325083887157,38.70981555753284,38.14416672461595,38.50141906738281,1405500
2016-05-19,38.27069706245892,38.55352293330915,38.02508728873368,38.48653793334961,1236800
2016-05-20,38.61306497280203,38.947989960069826,38.59073474752452,38.72470474243164,1573600
2016-05-23,38.769359034255274,38.83634402597338,38.4865331982022,38.50141906738281,1200700
2016-05-24,38.73214688405698,39.54340832277617,38.665161890431015,39.506195068359375,1886600
2016-05-25,39.61783191041371,39.97508423701397,39.59550452724779,39.9453125,1959200
2016-05-26,39.86344875064933,40.22814263096064,39.811349624890575,40.168601989746094,2108300
