Date,Open,Close,High,Low,Volume
2015-08-11,45.409,45.78,45.806,45.257, 0 
2015-08-12,45.396,45.581,45.694,44.774, 0 
2015-08-13,45.502,45.575,45.78,45.363, 0 
2015-08-14,45.627,46.157,46.21,45.489, 0 
2015-08-17,45.952,46.044,46.196,45.786, 0 
2015-08-18,45.978,45.846,46.203,45.7, 0 
2015-08-19,45.727,45.614,46.005,45.316, 0 
2015-08-20,45.31,45.462,45.852,45.214, 0 
2015-08-21,45.184,44.628,45.35,44.615, 0 
2015-08-24,42.889,43.491,44.198,42.022, 0 
2015-08-25,44.172,43.067,44.324,43.047, 0 
2015-08-26,43.802,44.278,44.404,43.378, 0 
2015-08-27,44.675,44.562,44.906,43.973, 0 
2015-08-28,44.508,44.681,44.708,44.268, 0 
2015-08-31,44.521,44.175,44.628,44.041, 0 
2015-09-01,43.528,43.795,44.341,43.322, 0 
2015-09-02,44.055,44.481,44.501,43.935, 0 
2015-09-03,44.441,44.875,45.041,44.288, 0 
2015-09-04,44.475,44.375,44.595,44.048, 0 
2015-09-08,45.021,45.001,45.088,44.561, 0 
2015-09-09,45.194,44.095,45.308,44.008, 0 
2015-09-10,44.001,44.221,44.495,43.961, 0 
2015-09-11,44.101,44.648,44.661,43.968, 0 
2015-09-14,44.648,44.475,44.655,44.368, 0 
2015-09-15,44.415,44.961,45.048,44.261, 0 
2015-09-16,44.955,45.581,45.708,44.955, 0 
2015-09-17,45.568,45.901,46.381,45.391, 0 
2015-09-18,45.141,44.955,45.801,44.861, 0 
2015-09-21,45.214,45.094,45.388,45.001, 0 
2015-09-22,44.608,44.675,44.908,44.355, 0 
2015-09-23,44.695,44.848,44.921,44.395, 0 
2015-09-24,44.635,44.795,44.888,44.268, 0 
2015-09-25,45.114,45.468,46.074,44.941, 0 
2015-09-28,45.121,44.328,45.361,44.281, 0 
2015-09-29,44.321,44.288,44.428,43.981, 0 
2015-09-30,44.655,44.355,44.821,44.115, 0 
2015-10-01,44.161,44.148,44.401,43.342, 0 
2015-10-02,43.908,44.928,44.928,43.722, 0 
2015-10-05,45.194,45.361,45.503,44.915, 0 
2015-10-06,45.308,45.021,45.321,44.981, 0 
2015-10-07,45.161,45.468,45.474,45.055, 0 
2015-10-08,45.434,46.148,46.161,45.274, 0 
2015-10-09,46.114,46.281,46.654,46.054, 0 
2015-10-12,46.248,46.541,46.647,46.174, 0 
2015-10-13,46.301,46.228,46.514,46.134, 0 
2015-10-14,46.141,45.754,46.281,45.691, 0 
2015-10-15,45.968,46.121,46.174,45.738, 0 
2015-10-16,46.314,46.514,46.547,46.108, 0 
2015-10-19,46.474,46.394,46.767,46.327, 0 
2015-10-20,46.414,45.968,46.414,45.921, 0 
2015-10-21,46.068,46.394,46.641,45.948, 0 
2015-10-22,46.654,47.994,48.214,46.622, 0 
2015-10-23,48.014,47.787,48.187,47.587, 0 
2015-10-26,47.827,47.687,47.934,47.57, 0 
2015-10-27,47.514,47.347,47.654,47.134, 0 
2015-10-28,47.387,47.267,47.427,46.827, 0 
2015-10-29,47.094,47.314,47.407,46.767, 0 
2015-10-30,47.174,47.001,47.441,46.987, 0 
2015-11-02,47.134,47.061,47.227,46.701, 0 
2015-11-03,45.574,45.381,45.968,44.695, 0 
2015-11-04,45.601,45.774,46.114,45.528, 0 
2015-11-05,45.734,46.234,46.281,45.654, 0 
2015-11-06,46.008,45.274,46.008,44.855, 0 
2015-11-09,45.094,44.968,45.162,44.575, 0 
2015-11-10,44.828,44.875,45.121,44.681, 0 
2015-11-11,44.935,45.068,45.308,44.921, 0 
2015-11-12,44.768,44.188,44.961,44.161, 0 
2015-11-13,44.161,44.048,44.455,43.928, 0 
2015-11-16,44.048,44.608,44.621,44.041, 0 
2015-11-17,44.608,44.008,44.868,43.088, 0 
2015-11-18,44.135,44.195,44.298,43.742, 0 
2015-11-19,44.421,44.301,44.701,44.235, 0 
