Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-05-19 00:00:00-04:00,44.48401088072727,44.96982769411679,44.08268336404325,44.955745697021484,2869700,0.0,0.0
2016-05-20 00:00:00-04:00,45.09655580883785,45.1317567650809,44.60369407585203,44.9205322265625,2226200,0.0,0.0
2016-05-23 00:00:00-04:00,44.920545034217746,44.969830684395404,44.29391089407334,44.32207489013672,2521100,0.0,0.0
2016-05-24 00:00:00-04:00,44.53328216894942,44.92052756368024,44.38542527592109,44.80083465576172,2288300,0.0,0.0
2016-05-25 00:00:00-04:00,44.56146288066885,44.906462427234125,44.35727794077795,44.6600341796875,2407900,0.0,0.0
2016-05-26 00:00:00-04:00,44.58962880861796,45.32891358329435,44.58258646645919,45.2937126159668,3277300,0.0,0.0
2016-05-27 00:00:00-04:00,45.24441253876883,45.462676730501855,44.962778031277914,45.27961349487305,2135600,0.0,0.0
2016-05-31 00:00:00-04:00,45.21625986450194,45.652788357192705,45.082482231331404,45.57534408569336,3362400,0.0,0.0
2016-06-01 00:00:00-04:00,45.57533388362559,45.79359808111239,45.42747160020313,45.687984466552734,1938600,0.0,0.0
2016-06-02 00:00:00-04:00,45.547192032242556,45.65280032639939,45.08953639453759,45.5401496887207,1948900,0.0,0.0
2016-06-03 00:00:00-04:00,45.90626283534074,46.62443133866035,45.90626283534074,46.33575439453125,2307500,0.0,0.0
2016-06-06 00:00:00-04:00,46.42025389341055,46.51178287082866,46.082291242183366,46.2583122253418,1960500,0.0,0.0
2016-06-07 00:00:00-04:00,46.43431456042379,46.624420154059365,46.2371719979365,46.35686492919922,2182100,0.0,0.0
2016-06-08 00:00:00-04:00,46.293508381846834,46.61034393310547,46.244222732279205,46.61034393310547,1555700,0.0,0.0
2016-06-09 00:00:00-04:00,46.617387742168155,47.180656930725775,46.546980436531726,47.145450592041016,1803100,0.0,0.0
2016-06-10 00:00:00-04:00,47.089130080725155,47.41300803549945,46.85678647238169,47.06800842285156,1768800,0.0,0.0
2016-06-13 00:00:00-04:00,47.117280913075625,47.31442349377539,46.8074877312899,46.856773376464844,2802400,0.0,0.0
2016-06-14 00:00:00-04:00,46.856778145086615,47.05392074584961,46.53289487613828,47.05392074584961,2090400,0.0,0.0
2016-06-15 00:00:00-04:00,47.11025190898832,47.17361687561311,46.43432670125717,46.638511657714844,2131200,0.0,0.0
2016-06-16 00:00:00-04:00,46.73004011502075,47.2017749352128,46.6455481317508,47.08911895751953,2217600,0.0,0.0
2016-06-17 00:00:00-04:00,47.19472925849182,47.37075018239891,46.80044410789427,47.32146453857422,2620800,0.0,0.0
2016-06-20 00:00:00-04:00,47.25105576723618,47.370748702538044,46.70890833036893,47.02574920654297,2036700,0.0,0.0
2016-06-21 00:00:00-04:00,47.124317488575784,47.2792167463827,46.75115402480374,47.011661529541016,1383300,0.0,0.0
2016-06-22 00:00:00-04:00,47.103213611610336,47.14545692632122,46.765250978721795,46.82157897949219,1458200,0.0,0.0
2016-06-23 00:00:00-04:00,46.89901815459094,46.913097465769575,46.539933944610674,46.88493347167969,1831000,0.0,0.0
2016-06-24 00:00:00-04:00,46.41319170530801,47.83544364929302,46.35686372556504,47.356666564941406,4034600,0.0,0.0
2016-06-27 00:00:00-04:00,47.29330359043786,48.24381556637468,47.20177463793803,48.124122619628906,3506700,0.0,0.0
2016-06-28 00:00:00-04:00,48.06780277276265,48.335358077550744,47.52566056396609,48.32831573486328,2394300,0.0,0.0
2016-06-29 00:00:00-04:00,48.51137121454887,48.63810650380477,48.103001352309555,48.38463592529297,2522400,0.0,0.0
