date,open,close,high,low,volume
2021-06-18,10.24,10.32,10.24,10.29,0.0
2021-06-21,10.34,10.35,10.14,10.16,0.0
2021-06-22,10.16,10.16,10.0,10.1,0.0
2021-06-23,10.11,10.13,10.08,10.11,0.0
2021-06-24,10.16,10.31,10.16,10.3,0.0
2021-06-25,10.26,10.44,10.26,10.39,0.0
2021-06-28,10.54,10.8,10.45,10.49,0.0
2021-06-29,10.49,10.58,10.31,10.55,0.0
2021-06-30,10.8,10.8,10.35,10.69,0.0
2021-07-01,10.64,10.71,10.61,10.7,0.0
2021-07-02,10.7,10.73,10.46,10.48,0.0
2021-07-06,10.53,10.65,10.33,10.53,0.0
2021-07-07,10.6,10.65,10.39,10.44,0.0
2021-07-08,10.44,10.52,10.35,10.42,0.0
2021-07-09,10.38,10.51,10.36,10.5,0.0
2021-07-12,10.53,10.59,10.42,10.46,0.0
2021-07-13,10.46,10.46,10.28,10.31,0.0
2021-07-14,10.4,10.4,10.04,10.13,0.0
2021-07-15,10.16,10.35,10.1,10.11,0.0
2021-07-16,10.11,10.25,10.09,10.12,0.0
2021-07-19,10.2,10.2,9.94,9.95,0.0
2021-07-20,9.99,10.04,9.93,9.95,0.0
2021-07-21,9.95,9.97,9.9,9.92,0.0
2021-07-22,9.93,9.97,9.9,9.96,0.0
2021-07-23,9.98,9.98,9.92,9.95,0.0
2021-07-26,9.94,10.03,9.93,9.95,0.0
2021-07-27,9.95,9.98,9.92,9.93,0.0
2021-07-28,9.95,9.96,9.91,9.93,0.0
2021-07-29,9.91,10.0,9.91,9.91,0.0
2021-07-30,9.91,9.96,9.91,9.92,0.0
2021-08-02,9.93,9.98,9.91,9.93,0.0
2021-08-03,9.95,9.96,9.92,9.94,0.0
2021-08-04,9.97,9.98,9.92,9.96,0.0
2021-08-05,9.94,9.98,9.93,9.98,0.0
2021-08-06,9.99,10.0,9.93,9.94,0.0
2021-08-09,9.99,10.01,9.98,10.0,0.0
2021-08-10,9.98,10.01,9.97,10.0,0.0
2021-08-11,10.05,10.05,9.99,10.0,0.0
2021-08-12,10.0,10.05,9.95,10.01,0.0
2021-08-13,10.04,10.05,9.95,10.02,0.0
2021-08-16,10.03,10.04,9.97,10.0,0.0
2021-08-17,10.0,10.01,9.97,10.01,0.0
2021-08-18,10.01,10.01,9.97,9.98,0.0
2021-08-19,10.0,10.01,9.98,10.0,0.0
2021-08-20,10.0,10.02,9.95,9.99,0.0
2021-08-23,9.99,9.99,9.93,9.96,0.0
