date,open,close,high,low,volume
2018-03-16,27.5,33.0,33.47,26.06,0.0
2018-03-19,31.45,27.9,31.5,26.75,0.0
2018-03-20,28.41,30.38,30.904,28.07,0.0
2018-03-21,30.79,31.08,34.83,29.29,0.0
2018-03-22,30.0,29.83,31.88,28.56,0.0
2018-03-23,30.31,29.43,30.45,28.6,0.0
2018-03-26,30.63,27.83,30.938,27.3,0.0
2018-03-27,28.0,27.75,28.599,26.6,0.0
2018-03-28,27.35,27.53,28.19,27.0,0.0
2018-03-29,27.75,28.07,28.455,26.8,0.0
2018-04-02,27.9,27.06,28.66,26.807,0.0
2018-04-03,27.13,26.8,27.19,26.5,0.0
2018-04-04,26.35,27.97,28.95,26.32,0.0
2018-04-05,28.61,28.53,29.15,27.97,0.0
2018-04-06,28.32,28.22,29.663,28.05,0.0
2018-04-09,28.47,26.54,28.7,26.5,0.0
2018-04-10,27.06,28.07,28.5,26.84,0.0
2018-04-11,28.03,27.71,29.46,27.4,0.0
2018-04-12,27.81,27.96,28.59,27.775,0.0
2018-04-13,28.7,27.48,28.7,27.03,0.0
2018-04-16,27.89,28.99,29.0,27.565,0.0
2018-04-17,29.31,28.75,29.973,28.63,0.0
2018-04-18,28.96,28.65,29.0,28.0,0.0
2018-04-19,28.65,28.03,28.945,27.75,0.0
2018-04-20,28.05,27.22,28.23,27.03,0.0
2018-04-23,27.2,26.86,27.58,26.5,0.0
2018-04-24,27.0,27.14,27.97,27.0,0.0
2018-04-25,27.09,28.11,28.45,26.85,0.0
2018-04-26,28.4,28.65,28.81,28.171,0.0
2018-04-27,28.86,28.71,28.93,28.411,0.0
2018-04-30,28.7,29.89,30.06,28.7,0.0
2018-05-01,29.8,29.13,30.03,29.0,0.0
2018-05-02,29.32,29.95,30.06,29.01,0.0
2018-05-03,28.75,27.57,28.75,26.75,0.0
2018-05-04,27.58,27.86,27.96,27.58,0.0
2018-05-07,28.0,27.65,28.35,27.51,0.0
2018-05-08,27.65,27.53,27.91,27.27,0.0
2018-05-09,27.49,27.85,27.87,27.334,0.0
2018-05-10,27.85,28.18,28.82,27.5,0.0
2018-05-11,28.25,29.32,29.46,28.01,0.0
2018-05-14,29.37,28.47,30.1,28.41,0.0
2018-05-15,28.42,27.41,28.76,27.25,0.0
2018-05-16,27.53,27.09,27.8,27.065,0.0
2018-05-17,27.07,27.39,28.51,26.752,0.0
2018-05-18,27.4,27.28,27.81,27.21,0.0
2018-05-21,27.35,27.42,27.99,27.04,0.0
2018-05-22,27.56,27.09,27.56,27.0,0.0
2018-05-23,26.88,26.56,27.14,26.26,0.0
2018-05-24,26.45,26.55,27.03,26.35,0.0
2018-05-25,26.5,24.95,26.75,24.76,0.0
2018-05-29,25.0,25.63,26.14,25.0,0.0
2018-05-30,25.94,25.5,26.4,25.111,0.0
2018-05-31,25.62,26.26,26.33,25.07,0.0
2018-06-01,26.36,28.18,28.2,26.36,0.0
2018-06-04,28.39,29.21,29.4,28.39,0.0
2018-06-05,29.32,30.13,30.16,28.91,0.0
2018-06-06,30.2,30.65,31.51,29.86,0.0
2018-06-07,36.0,37.79,42.16,34.85,0.0
2018-06-08,37.49,40.53,40.95,37.4,0.0
2018-06-11,40.96,41.25,43.98,40.59,0.0
2018-06-12,41.76,38.93,41.8,38.79,0.0
2018-06-13,39.11,38.83,39.87,38.3,0.0
2018-06-14,39.58,39.39,41.0,39.27,0.0
2018-06-15,38.95,41.0,42.72,38.935,0.0
2018-06-18,40.75,40.4,40.84,39.52,0.0
2018-06-19,39.89,39.16,39.99,36.36,0.0
2018-06-20,39.61,37.885,39.99,37.77,0.0
2018-06-21,38.08,35.21,38.08,35.19,0.0
2018-06-22,35.6,36.63,36.9,34.25,0.0
2018-06-25,36.38,36.36,37.82,34.39,0.0
2018-06-26,36.45,35.87,37.34,35.3,0.0
2018-06-27,35.78,34.61,36.896,34.31,0.0
2018-06-28,34.5,35.31,35.67,33.51,0.0
2018-06-29,35.7,35.75,36.9,34.28,0.0
2018-07-02,36.0,37.08,37.48,34.8,0.0
2018-07-03,37.46,36.43,37.79,35.6,0.0
2018-07-05,36.61,36.67,36.82,35.28,0.0
2018-07-06,36.7,38.01,38.78,36.55,0.0
2018-07-09,38.95,39.87,40.07,37.62,0.0
2018-07-10,40.34,38.54,40.34,38.15,0.0
2018-07-11,38.0,39.12,39.31,37.01,0.0
2018-07-12,39.23,40.54,40.79,38.81,0.0
2018-07-13,40.68,39.74,40.77,39.12,0.0
2018-07-16,39.66,41.12,41.43,39.02,0.0
2018-07-17,41.12,41.88,41.98,40.175,0.0
2018-07-18,42.32,41.68,42.63,40.92,0.0
2018-07-19,41.45,40.38,41.865,40.16,0.0
2018-07-20,40.57,39.79,41.76,39.318,0.0
2018-07-23,39.62,41.38,42.43,39.0,0.0
2018-07-24,41.52,39.81,42.54,38.1,0.0
2018-07-25,39.69,41.22,41.28,39.0,0.0
2018-07-26,39.87,39.67,40.73,39.48,0.0
2018-07-27,40.1,37.38,40.41,37.11,0.0
2018-07-30,37.29,36.22,37.73,35.18,0.0
2018-07-31,36.1,35.31,36.77,33.9,0.0
2018-08-01,35.6,36.06,36.23,35.191,0.0
2018-08-02,35.66,37.03,37.466,35.324,0.0
2018-08-03,37.17,37.33,37.633,36.348,0.0
2018-08-06,37.42,36.59,38.67,36.06,0.0
2018-08-07,37.06,37.25,38.3,36.75,0.0
2018-08-08,37.41,37.04,38.43,36.779,0.0
2018-08-09,37.08,38.29,39.59,37.08,0.0
2018-08-10,38.21,38.19,38.64,37.15,0.0
2018-08-13,38.43,38.06,39.226,37.55,0.0
2018-08-14,38.03,37.52,38.59,36.77,0.0
2018-08-15,37.02,36.35,37.405,35.51,0.0
2018-08-16,36.99,39.1,39.15,36.678,0.0
2018-08-17,38.92,40.29,41.0,38.555,0.0
2018-08-20,40.7,39.82,40.99,39.78,0.0
2018-08-21,39.8,39.43,39.989,39.06,0.0
2018-08-22,39.7,41.72,42.5,39.05,0.0
2018-08-23,41.5,42.55,43.9,41.261,0.0
2018-08-24,43.1,44.43,45.44,43.0,0.0
2018-08-27,45.12,47.26,47.86,45.11,0.0
2018-08-28,48.24,47.0,48.24,45.604,0.0
2018-08-29,47.0,47.16,48.0,46.51,0.0
2018-08-30,47.3,43.9,47.97,43.76,0.0
2018-08-31,43.4,42.79,44.435,42.5,0.0
2018-09-04,43.0,44.26,45.14,41.36,0.0
2018-09-05,44.54,44.07,45.47,43.1,0.0
2018-09-06,42.01,41.87,42.69,39.62,0.0
2018-09-07,41.8,46.05,46.9,41.67,0.0
2018-09-10,45.19,45.76,47.79,43.656,0.0
2018-09-11,45.74,42.95,45.88,42.77,0.0
2018-09-12,41.37,42.68,43.37,40.51,0.0
2018-09-13,42.25,42.44,43.26,41.515,0.0
2018-09-14,42.28,42.64,43.81,42.1,0.0
2018-09-17,42.57,40.26,42.84,40.1,0.0
2018-09-18,40.01,39.75,40.57,39.12,0.0
2018-09-19,39.15,37.83,39.7,37.51,0.0
2018-09-20,37.6,38.82,39.5,37.08,0.0
2018-09-21,38.9,40.13,40.25,38.39,0.0
2018-09-24,39.06,41.43,41.82,39.06,0.0
2018-09-25,41.35,42.64,43.14,41.11,0.0
2018-09-26,42.0,41.97,42.805,41.1,0.0
2018-09-27,41.87,41.61,42.47,41.44,0.0
2018-09-28,41.42,40.78,42.34,40.5,0.0
2018-10-01,41.5,39.93,41.94,39.74,0.0
2018-10-02,39.79,37.03,40.41,36.79,0.0
2018-10-03,38.07,38.21,38.61,36.37,0.0
2018-10-04,38.3,37.81,38.37,36.58,0.0
2018-10-05,37.52,37.04,37.777,35.6,0.0
2018-10-08,36.72,36.35,37.22,35.6,0.0
2018-10-09,36.19,35.73,37.2,35.63,0.0
2018-10-10,35.19,33.54,35.84,33.44,0.0
2018-10-11,33.0,34.55,36.07,33.0,0.0
2018-10-12,37.09,36.3,37.24,34.98,0.0
2018-10-15,36.3,36.86,37.59,35.7,0.0
