date,unit_nav,daily_return_pct
2022-03-31,0.7606,-2.27
2022-04-01,0.7593,-0.17
2022-04-06,0.741,-2.41
2022-04-07,0.729,-1.62
2022-04-08,0.7243,-0.64
2022-04-11,0.689,-4.87
2022-04-12,0.7008,1.71
2022-04-13,0.6836,-2.45
2022-04-14,0.6946,1.61
2022-04-15,0.6998,0.75
2022-04-18,0.7201,2.9
2022-04-19,0.7019,-2.53
2022-04-20,0.6945,-1.05
2022-04-21,0.6844,-1.45
2022-04-22,0.6721,-1.8
2022-04-25,0.6226,-7.36
2022-04-26,0.6047,-2.88
2022-04-27,0.6412,6.04
2022-04-28,0.6431,0.3
2022-04-29,0.6729,4.63
2022-05-05,0.672,-0.13
2022-05-06,0.6524,-2.92
2022-05-09,0.6454,-1.07
2022-05-10,0.6628,2.7
2022-05-11,0.6916,4.35
2022-05-12,0.6897,-0.27
2022-05-13,0.6873,-0.35
2022-05-16,0.68,-1.06
2022-05-17,0.7002,2.97
2022-05-18,0.7035,0.47
2022-05-19,0.7083,0.68
2022-05-20,0.7192,1.54
2022-05-23,0.7181,-0.15
2022-05-24,0.691,-3.77
2022-05-25,0.6928,0.26
2022-05-26,0.6976,0.69
2022-05-27,0.6953,-0.33
2022-05-30,0.7052,1.42
2022-05-31,0.7323,3.84
2022-06-01,0.7292,-0.42
2022-06-02,0.7447,2.13
2022-06-06,0.7668,2.97
2022-06-07,0.7537,-1.71
2022-06-08,0.7514,-0.31
2022-06-09,0.7256,-3.43
2022-06-10,0.7361,1.45
2022-06-13,0.7269,-1.25
2022-06-14,0.7191,-1.07
2022-06-15,0.7345,2.14
2022-06-16,0.7385,0.54
2022-06-17,0.7374,-0.15
2022-06-20,0.7452,1.06
2022-06-21,0.7437,-0.2
2022-06-22,0.7174,-3.54
2022-06-23,0.7294,1.67
2022-06-24,0.7443,2.04
2022-06-27,0.7506,0.85
2022-06-28,0.7764,3.44
2022-06-29,0.7582,-2.34
2022-06-30,0.7733,1.99
2022-07-01,0.7695,-0.49
2022-07-04,0.7524,-2.22
2022-07-05,0.7394,-1.73
2022-07-06,0.7417,0.31
2022-07-07,0.7511,1.27
2022-07-08,0.7573,0.83
2022-07-11,0.7375,-2.61
2022-07-12,0.7225,-2.03
2022-07-13,0.7152,-1.01
2022-07-14,0.7227,1.05
2022-07-15,0.7187,-0.55
2022-07-18,0.7256,0.96
2022-07-19,0.7279,0.32
2022-07-20,0.7295,0.22
2022-07-21,0.7367,0.99
2022-07-22,0.7259,-1.47
2022-07-25,0.7123,-1.87
2022-07-26,0.7158,0.49
2022-07-27,0.7163,0.07
2022-07-28,0.7408,3.42
2022-07-29,0.7348,-0.81
2022-08-01,0.7551,2.76
2022-08-02,0.7399,-2.01
2022-08-03,0.7385,-0.19
2022-08-04,0.7494,1.48
2022-08-05,0.7721,3.03
2022-08-08,0.7685,-0.47
2022-08-09,0.7699,0.18
2022-08-10,0.756,-1.81
2022-08-11,0.7908,4.6
2022-08-12,0.776,-1.87
2022-08-15,0.7704,-0.72
2022-08-16,0.7667,-0.48
2022-08-17,0.7866,2.6
2022-08-18,0.7923,0.72
2022-08-19,0.7722,-2.54
2022-08-22,0.7792,0.91
2022-08-23,0.7735,-0.73
2022-08-24,0.739,-4.46
2022-08-25,0.7364,-0.35
2022-08-26,0.7317,-0.64
2022-08-29,0.7291,-0.36
2022-08-30,0.7241,-0.69
2022-08-31,0.7154,-1.2
2022-09-01,0.6994,-2.24
2022-09-02,0.7108,1.63
2022-09-05,0.7045,-0.89
2022-09-06,0.7091,0.65
2022-09-07,0.7149,0.82
2022-09-08,0.7053,-1.34
2022-09-09,0.7055,0.03
2022-09-13,0.7079,0.34
2022-09-14,0.6959,-1.7
2022-09-15,0.6798,-2.31
2022-09-16,0.6648,-2.21
2022-09-19,0.6584,-0.96
2022-09-20,0.6587,0.05
2022-09-21,0.6513,-1.12
2022-09-22,0.6447,-1.01
2022-09-23,0.633,-1.81
2022-09-26,0.6299,-0.49
2022-09-27,0.6422,1.95
2022-09-28,0.6218,-3.18
2022-09-29,0.6198,-0.32
2022-09-30,0.6078,-1.94
2022-10-10,0.585,-3.75
2022-10-11,0.585,0.0
2022-10-12,0.6114,4.51
2022-10-13,0.6106,-0.13
2022-10-14,0.6292,3.05
2022-10-17,0.639,1.56
2022-10-18,0.6353,-0.58
2022-10-19,0.6287,-1.04
2022-10-20,0.6343,0.89
2022-10-21,0.6253,-1.42
2022-10-24,0.6164,-1.42
2022-10-25,0.6135,-0.47
2022-10-26,0.6265,2.12
2022-10-27,0.624,-0.4
2022-10-28,0.6002,-3.81
2022-10-31,0.6085,1.38
2022-11-01,0.6278,3.17
2022-11-02,0.6407,2.05
2022-11-03,0.6452,0.7
2022-11-04,0.6596,2.23
2022-11-07,0.6636,0.61
2022-11-08,0.6554,-1.24
2022-11-09,0.6491,-0.96
2022-11-10,0.6306,-2.85
2022-11-11,0.6421,1.82
2022-11-14,0.643,0.14
2022-11-15,0.6866,6.78
2022-11-16,0.68,-0.96
2022-11-17,0.6865,0.96
2022-11-18,0.6711,-2.24
2022-11-21,0.6677,-0.51
2022-11-22,0.6622,-0.82
2022-11-23,0.6564,-0.88
2022-11-24,0.6505,-0.9
2022-11-25,0.6459,-0.71
2022-11-28,0.6378,-1.25
2022-11-29,0.6508,2.04
2022-11-30,0.6498,-0.15
2022-12-01,0.6558,0.92
2022-12-02,0.649,-1.04
2022-12-05,0.6522,0.49
2022-12-06,0.6627,1.61
2022-12-07,0.6553,-1.12
2022-12-08,0.6475,-1.19
2022-12-09,0.6514,0.6
2022-12-12,0.6637,1.89
2022-12-13,0.6534,-1.55
2022-12-14,0.6485,-0.75
2022-12-15,0.6597,1.73
2022-12-16,0.6517,-1.21
2022-12-19,0.6357,-2.46
2022-12-20,0.6357,0.0
2022-12-21,0.6296,-0.96
2022-12-22,0.6263,-0.52
2022-12-23,0.6171,-1.47
2022-12-26,0.6329,2.56
2022-12-27,0.6378,0.77
2022-12-28,0.6283,-1.49
2022-12-29,0.6265,-0.29
2022-12-30,0.6238,-0.43
2022-12-31,0.6237,-0.02
2023-01-03,0.6328,1.44
2023-01-04,0.62,-2.02
2023-01-05,0.6342,2.29
2023-01-06,0.6358,0.25
2023-01-09,0.6425,1.05
2023-01-10,0.65,1.17
2023-01-11,0.6446,-0.83
2023-01-12,0.648,0.53
2023-01-13,0.6485,0.08
2023-01-16,0.6679,2.99
2023-01-17,0.6809,1.95
2023-01-18,0.6808,-0.01
2023-01-19,0.6942,1.97
2023-01-20,0.6946,0.06
2023-01-30,0.7114,2.42
2023-01-31,0.6981,-1.87
2023-02-01,0.7084,1.48
2023-02-02,0.7095,0.16
2023-02-03,0.7131,0.51
2023-02-06,0.7055,-1.07
2023-02-07,0.7048,-0.1
2023-02-08,0.697,-1.11
2023-02-09,0.7186,3.1
2023-02-10,0.7136,-0.7
2023-02-13,0.7164,0.39
2023-02-14,0.717,0.08
2023-02-15,0.7298,1.79
2023-02-16,0.713,-2.3
2023-02-17,0.6933,-2.76
2023-02-20,0.7008,1.08
2023-02-21,0.703,0.31
2023-02-22,0.6984,-0.65
2023-02-23,0.6982,-0.03
2023-02-24,0.6917,-0.93
2023-02-27,0.6797,-1.73
2023-02-28,0.685,0.78
2023-03-01,0.6918,0.99
2023-03-02,0.6877,-0.59
2023-03-03,0.6892,0.22
2023-03-06,0.6851,-0.59
2023-03-07,0.6669,-2.66
2023-03-08,0.6707,0.57
2023-03-09,0.6716,0.13
2023-03-10,0.6629,-1.3
2023-03-13,0.6643,0.21
2023-03-14,0.6627,-0.24
2023-03-15,0.6689,0.94
2023-03-16,0.66,-1.33
2023-03-17,0.6652,0.79
2023-03-20,0.6793,2.12
2023-03-21,0.683,0.54
2023-03-22,0.6949,1.74
2023-03-23,0.7184,3.38
2023-03-24,0.7269,1.18
2023-03-27,0.7144,-1.72
2023-03-28,0.6964,-2.52
2023-03-29,0.7064,1.44
2023-03-30,0.7108,0.62
2023-03-31,0.7108,0.0
2023-04-03,0.7271,2.29
2023-04-04,0.7318,0.65
2023-04-06,0.7547,3.13
2023-04-07,0.7552,0.07
2023-04-10,0.7399,-2.03
2023-04-11,0.7421,0.3
2023-04-12,0.7567,1.97
2023-04-13,0.7318,-3.29
2023-04-14,0.7411,1.27
2023-04-17,0.7327,-1.13
2023-04-18,0.7233,-1.28
2023-04-19,0.714,-1.29
2023-04-20,0.7186,0.64
2023-04-21,0.6801,-5.36
2023-04-24,0.6638,-2.4
2023-04-25,0.6425,-3.21
2023-04-26,0.6329,-1.49
2023-04-27,0.6296,-0.52
2023-04-28,0.6394,1.56
2023-05-04,0.6315,-1.24
2023-05-05,0.6242,-1.16
2023-05-08,0.6275,0.53
2023-05-09,0.6279,0.06
2023-05-10,0.6296,0.27
2023-05-11,0.6327,0.49
2023-05-12,0.6275,-0.82
2023-05-15,0.6354,1.26
2023-05-16,0.6387,0.52
2023-05-17,0.6433,0.72
2023-05-18,0.6422,-0.17
2023-05-19,0.6564,2.21
2023-05-22,0.6521,-0.66
2023-05-23,0.6448,-1.12
2023-05-24,0.641,-0.59
2023-05-25,0.6426,0.25
2023-05-26,0.6489,0.98
2023-05-29,0.6509,0.31
2023-05-30,0.6557,0.74
2023-05-31,0.658,0.35
2023-06-01,0.6631,0.78
2023-06-02,0.6691,0.9
2023-06-05,0.6688,-0.04
2023-06-06,0.6456,-3.47
2023-06-07,0.6509,0.82
2023-06-08,0.6438,-1.09
2023-06-09,0.6514,1.18
2023-06-12,0.6592,1.2
2023-06-13,0.6772,2.73
2023-06-14,0.6768,-0.06
2023-06-15,0.6769,0.01
2023-06-16,0.6859,1.33
2023-06-19,0.6956,1.41
2023-06-20,0.701,0.78
2023-06-21,0.6827,-2.61
2023-06-26,0.6715,-1.64
2023-06-27,0.676,0.67
2023-06-28,0.6653,-1.58
2023-06-29,0.6737,1.26
2023-06-30,0.6824,1.29
2023-07-03,0.6897,1.07
2023-07-04,0.7075,2.58
2023-07-05,0.7004,-1.0
2023-07-06,0.7062,0.83
2023-07-07,0.7008,-0.76
2023-07-10,0.6989,-0.27
2023-07-11,0.7185,2.8
2023-07-12,0.7058,-1.77
2023-07-13,0.7194,1.93
2023-07-14,0.7205,0.15
2023-07-17,0.7208,0.04
2023-07-18,0.7214,0.08
2023-07-19,0.7162,-0.72
2023-07-20,0.6987,-2.44
2023-07-21,0.6951,-0.52
2023-07-24,0.6937,-0.2
2023-07-25,0.7031,1.36
2023-07-26,0.695,-1.15
2023-07-27,0.6886,-0.92
2023-07-28,0.6961,1.09
2023-07-31,0.7002,0.59
2023-08-01,0.7063,0.87
2023-08-02,0.7071,0.11
2023-08-03,0.7081,0.14
2023-08-04,0.7076,-0.07
2023-08-07,0.7078,0.03
2023-08-08,0.705,-0.4
2023-08-09,0.6955,-1.35
2023-08-10,0.6958,0.04
2023-08-11,0.6797,-2.31
2023-08-14,0.6757,-0.59
2023-08-15,0.6659,-1.45
2023-08-16,0.6538,-1.82
2023-08-17,0.657,0.49
2023-08-18,0.6443,-1.93
2023-08-21,0.6358,-1.32
2023-08-22,0.6476,1.86
2023-08-23,0.6326,-2.32
2023-08-24,0.6358,0.51
2023-08-25,0.6239,-1.87
2023-08-28,0.6323,1.35
2023-08-29,0.6562,3.78
2023-08-30,0.6703,2.15
2023-08-31,0.672,0.25
2023-09-01,0.6685,-0.52
2023-09-04,0.6786,1.51
2023-09-05,0.6762,-0.35
2023-09-06,0.6777,0.22
2023-09-07,0.6616,-2.38
2023-09-08,0.6632,0.24
2023-09-11,0.667,0.57
2023-09-12,0.6696,0.39
2023-09-13,0.656,-2.03
2023-09-14,0.6483,-1.17
2023-09-15,0.6514,0.48
2023-09-18,0.6532,0.28
2023-09-19,0.6488,-0.67
2023-09-20,0.6421,-1.03
2023-09-21,0.64,-0.33
2023-09-22,0.6556,2.44
2023-09-25,0.6504,-0.79
2023-09-26,0.6457,-0.72
2023-09-27,0.6462,0.08
2023-09-28,0.6568,1.64
2023-10-09,0.6712,2.19
2023-10-10,0.6753,0.61
2023-10-11,0.6901,2.19
2023-10-12,0.6936,0.51
2023-10-13,0.6985,0.71
2023-10-16,0.6868,-1.68
2023-10-17,0.6866,-0.03
2023-10-18,0.6788,-1.14
2023-10-19,0.6689,-1.46
2023-10-20,0.6554,-2.02
2023-10-23,0.6515,-0.6
2023-10-24,0.6548,0.51
2023-10-25,0.659,0.64
2023-10-26,0.6595,0.08
2023-10-27,0.6715,1.82
2023-10-30,0.7056,5.08
2023-10-31,0.6986,-0.99
2023-11-01,0.6885,-1.45
2023-11-02,0.6816,-1.0
2023-11-03,0.6979,2.39
2023-11-06,0.7207,3.27
2023-11-07,0.7189,-0.25
2023-11-08,0.7141,-0.67
2023-11-09,0.7054,-1.22
2023-11-10,0.706,0.09
2023-11-13,0.704,-0.28
2023-11-14,0.707,0.43
2023-11-15,0.7147,1.09
2023-11-16,0.7047,-1.4
2023-11-17,0.7075,0.4
2023-11-20,0.6985,-1.27
2023-11-21,0.6904,-1.16
2023-11-22,0.6802,-1.48
2023-11-23,0.6912,1.62
2023-11-24,0.6828,-1.22
2023-11-27,0.6882,0.79
2023-11-28,0.6898,0.23
2023-11-29,0.6914,0.23
2023-11-30,0.6866,-0.69
2023-12-01,0.6874,0.12
2023-12-04,0.6801,-1.06
2023-12-05,0.6631,-2.5
2023-12-06,0.6634,0.05
2023-12-07,0.6601,-0.5
2023-12-08,0.6714,1.71
2023-12-11,0.678,0.98
2023-12-12,0.6805,0.37
2023-12-13,0.6754,-0.75
2023-12-14,0.672,-0.5
2023-12-15,0.6706,-0.21
2023-12-18,0.6626,-1.19
2023-12-19,0.6689,0.95
2023-12-20,0.6627,-0.93
2023-12-21,0.6641,0.21
2023-12-22,0.6604,-0.56
2023-12-25,0.6661,0.86
2023-12-26,0.6535,-1.89
2023-12-27,0.6635,1.53
2023-12-28,0.6748,1.7
2023-12-29,0.6921,2.56
2023-12-31,0.6921,0.0
2024-01-02,0.679,-1.89
2024-01-03,0.662,-2.5
2024-01-04,0.6506,-1.72
2024-01-05,0.644,-1.01
2024-01-08,0.6289,-2.34
2024-01-09,0.6276,-0.21
2024-01-10,0.62,-1.21
2024-01-11,0.6285,1.37
2024-01-12,0.6195,-1.43
2024-01-15,0.6202,0.11
2024-01-16,0.6176,-0.42
2024-01-17,0.5978,-3.21
2024-01-18,0.6042,1.07
2024-01-19,0.6024,-0.3
2024-01-22,0.5798,-3.75
2024-01-23,0.5845,0.81
2024-01-24,0.5865,0.34
2024-01-25,0.5994,2.2
2024-01-26,0.5843,-2.52
2024-01-29,0.5697,-2.5
2024-01-30,0.5548,-2.62
2024-01-31,0.537,-3.21
2024-02-01,0.5416,0.86
2024-02-02,0.5252,-3.03
2024-02-05,0.519,-1.18
2024-02-06,0.5534,6.63
2024-02-07,0.573,3.54
2024-02-08,0.5831,1.76
2024-02-19,0.5831,0.0
2024-02-20,0.5809,-0.38
2024-02-21,0.5842,0.57
2024-02-22,0.5918,1.3
2024-02-23,0.5936,0.3
2024-02-26,0.5958,0.37
2024-02-27,0.6125,2.8
2024-02-28,0.5883,-3.95
2024-02-29,0.615,4.54
2024-03-01,0.6316,2.7
2024-03-04,0.6323,0.11
2024-03-05,0.6346,0.36
2024-03-06,0.631,-0.57
2024-03-07,0.6164,-2.31
2024-03-08,0.6283,1.93
2024-03-11,0.6364,1.29
2024-03-12,0.6394,0.47
2024-03-13,0.6386,-0.13
2024-03-14,0.6274,-1.75
2024-03-15,0.6355,1.29
2024-03-18,0.6483,2.01
2024-03-19,0.6521,0.59
2024-03-20,0.6495,-0.4
2024-03-21,0.6452,-0.66
2024-03-22,0.6413,-0.6
2024-03-25,0.6253,-2.49
2024-03-26,0.6277,0.38
2024-03-27,0.6103,-2.77
2024-03-28,0.6236,2.18
2024-03-29,0.6276,0.64
2024-04-01,0.6464,3.0
2024-04-02,0.635,-1.76
2024-04-03,0.6328,-0.35
2024-04-08,0.6209,-1.88
2024-04-09,0.6248,0.63
2024-04-10,0.6106,-2.27
2024-04-11,0.6102,-0.07
2024-04-12,0.6131,0.48
2024-04-15,0.6189,0.95
2024-04-16,0.5995,-3.13
2024-04-17,0.6218,3.72
2024-04-18,0.6215,-0.05
2024-04-19,0.6071,-2.32
2024-04-22,0.6085,0.23
2024-04-23,0.6054,-0.51
2024-04-24,0.6135,1.34
2024-04-25,0.6142,0.11
2024-04-26,0.6292,2.44
2024-04-29,0.6435,2.27
2024-04-30,0.6385,-0.78
2024-05-06,0.6554,2.65
2024-05-07,0.6481,-1.11
2024-05-08,0.6385,-1.48
2024-05-09,0.6444,0.92
2024-05-10,0.6396,-0.74
2024-05-13,0.6425,0.45
2024-05-14,0.6439,0.22
2024-05-15,0.6356,-1.29
2024-05-16,0.6359,0.05
2024-05-17,0.642,0.96
2024-05-20,0.6372,-0.75
2024-05-21,0.6384,0.19
2024-05-22,0.6429,0.7
2024-05-23,0.6314,-1.79
2024-05-24,0.6171,-2.26
2024-05-27,0.6256,1.38
2024-05-28,0.6156,-1.6
2024-05-29,0.6155,-0.02
2024-05-30,0.6276,1.97
2024-05-31,0.627,-0.1
2024-06-03,0.634,1.12
2024-06-04,0.6372,0.5
2024-06-05,0.6387,0.24
2024-06-06,0.6381,-0.09
2024-06-07,0.6319,-0.97
2024-06-11,0.6383,1.01
2024-06-12,0.6453,1.1
2024-06-13,0.6461,0.12
2024-06-14,0.6534,1.13
2024-06-17,0.6733,3.05
2024-06-18,0.6785,0.77
2024-06-19,0.6744,-0.6
2024-06-20,0.6649,-1.41
2024-06-21,0.6702,0.8
2024-06-24,0.6596,-1.58
2024-06-25,0.644,-2.37
2024-06-26,0.6624,2.86
2024-06-27,0.661,-0.21
2024-06-28,0.671,1.51
2024-06-30,0.671,0.0
2024-07-01,0.6677,-0.49
2024-07-02,0.6562,-1.72
2024-07-03,0.6584,0.34
2024-07-04,0.6544,-0.61
2024-07-05,0.6517,-0.41
2024-07-08,0.6519,0.03
2024-07-09,0.683,4.77
2024-07-10,0.6925,1.39
2024-07-11,0.7085,2.31
2024-07-12,0.7054,-0.44
2024-07-15,0.6979,-1.06
2024-07-16,0.7228,3.57
2024-07-17,0.706,-2.32
2024-07-18,0.6979,-1.15
2024-07-19,0.7007,0.4
2024-07-22,0.6969,-0.54
2024-07-23,0.672,-3.57
2024-07-24,0.6591,-1.92
2024-07-25,0.65,-1.38
2024-07-26,0.6599,1.52
2024-07-29,0.6576,-0.35
2024-07-30,0.6538,-0.58
2024-07-31,0.6742,3.12
2024-08-01,0.6712,-0.44
2024-08-02,0.6536,-2.62
2024-08-05,0.6198,-5.17
2024-08-06,0.6273,1.21
2024-08-07,0.6221,-0.83
2024-08-08,0.6257,0.58
2024-08-09,0.629,0.53
2024-08-12,0.627,-0.32
2024-08-13,0.6336,1.05
2024-08-14,0.6271,-1.03
2024-08-15,0.631,0.62
2024-08-16,0.632,0.16
2024-08-19,0.63,-0.32
2024-08-20,0.6268,-0.51
2024-08-21,0.6319,0.81
2024-08-22,0.6263,-0.89
2024-08-23,0.6282,0.3
2024-08-26,0.6269,-0.21
2024-08-27,0.6107,-2.58
2024-08-28,0.6109,0.03
2024-08-29,0.6237,2.1
2024-08-30,0.6474,3.8
2024-09-02,0.6273,-3.1
2024-09-03,0.633,0.91
2024-09-04,0.6251,-1.25
2024-09-05,0.6253,0.03
2024-09-06,0.6127,-2.02
2024-09-09,0.608,-0.77
2024-09-10,0.6134,0.89
2024-09-11,0.6085,-0.8
2024-09-12,0.6006,-1.3
2024-09-13,0.5981,-0.42
2024-09-18,0.591,-1.19
2024-09-19,0.5962,0.88
2024-09-20,0.5994,0.54
2024-09-23,0.599,-0.07
2024-09-24,0.6226,3.94
2024-09-25,0.6253,0.43
2024-09-26,0.6419,2.65
2024-09-27,0.6818,6.22
2024-09-30,0.7574,11.09
2024-10-08,0.8363,10.42
2024-10-09,0.7798,-6.76
2024-10-10,0.7743,-0.71
2024-10-11,0.7381,-4.68
2024-10-14,0.7627,3.33
2024-10-15,0.7484,-1.87
2024-10-16,0.7324,-2.14
2024-10-17,0.7326,0.03
2024-10-18,0.7791,6.35
2024-10-21,0.7946,1.99
2024-10-22,0.7975,0.36
2024-10-23,0.791,-0.82
2024-10-24,0.7825,-1.07
2024-10-25,0.7888,0.81
2024-10-28,0.79,0.15
2024-10-29,0.7941,0.52
2024-10-30,0.8007,0.83
2024-10-31,0.8148,1.76
2024-11-01,0.7862,-3.51
2024-11-04,0.8022,2.04
2024-11-05,0.8305,3.53
2024-11-06,0.8213,-1.11
2024-11-07,0.8293,0.97
2024-11-08,0.83,0.08
2024-11-11,0.8571,3.27
2024-11-12,0.8563,-0.09
2024-11-13,0.8502,-0.71
2024-11-14,0.8215,-3.38
2024-11-15,0.8075,-1.7
2024-11-18,0.784,-2.91
2024-11-19,0.799,1.91
2024-11-20,0.8011,0.26
2024-11-21,0.7975,-0.45
2024-11-22,0.7676,-3.75
2024-11-25,0.7534,-1.85
2024-11-26,0.7484,-0.66
2024-11-27,0.7734,3.34
2024-11-28,0.7639,-1.23
2024-11-29,0.7769,1.7
2024-12-02,0.7918,1.92
2024-12-03,0.7845,-0.92
2024-12-04,0.7788,-0.73
2024-12-05,0.7778,-0.13
2024-12-06,0.7931,1.97
2024-12-09,0.7902,-0.37
2024-12-10,0.8006,1.32
2024-12-11,0.8126,1.5
2024-12-12,0.8122,-0.05
2024-12-13,0.8052,-0.86
2024-12-16,0.7912,-1.74
2024-12-17,0.7887,-0.32
2024-12-18,0.8045,2.0
2024-12-19,0.8243,2.46
2024-12-20,0.8306,0.76
2024-12-23,0.8104,-2.43
2024-12-24,0.8221,1.44
2024-12-25,0.8139,-1.0
2024-12-26,0.8363,2.75
2024-12-27,0.8247,-1.39
2024-12-30,0.8313,0.8
2024-12-31,0.8049,-3.18
2025-01-02,0.7762,-3.57
2025-01-03,0.7595,-2.15
2025-01-06,0.7512,-1.09
2025-01-07,0.7826,4.18
2025-01-08,0.7783,-0.55
2025-01-09,0.785,0.86
2025-01-10,0.7732,-1.5
2025-01-13,0.7657,-0.97
2025-01-14,0.8062,5.29
2025-01-15,0.7965,-1.2
2025-01-16,0.7951,-0.18
2025-01-17,0.8109,1.99
2025-01-20,0.8227,1.46
2025-01-21,0.8442,2.61
2025-01-22,0.843,-0.14
2025-01-23,0.8291,-1.65
2025-01-24,0.849,2.4
2025-01-27,0.8327,-1.92
2025-02-05,0.8433,1.27
2025-02-06,0.8763,3.91
2025-02-07,0.8821,0.66
2025-02-10,0.8842,0.24
2025-02-11,0.8801,-0.46
2025-02-12,0.908,3.17
2025-02-13,0.8835,-2.7
2025-02-14,0.8867,0.36
2025-02-17,0.89,0.37
2025-02-18,0.8732,-1.89
2025-02-19,0.8978,2.82
2025-02-20,0.9087,1.21
2025-02-21,0.9277,2.09
