date,unit_nav
2016-07-04,1.114
2016-07-05,1.15
2016-07-06,1.148
2016-07-07,1.152
2016-07-08,1.128
2016-07-11,1.164
2016-07-12,1.172
2016-07-13,1.165
2016-07-14,1.169
2016-07-15,1.159
2016-07-18,1.15
2016-07-19,1.14
2016-07-20,1.138
2016-07-21,1.11
2016-07-22,1.123
2016-07-25,1.117
2016-07-26,1.119
2016-07-27,1.122
2016-07-28,1.147
2016-07-29,1.152
2016-08-01,1.158
2016-08-02,1.163
2016-08-03,1.174
2016-08-04,1.156
2016-08-05,1.153
2016-08-08,1.121
2016-08-09,1.118
2016-08-10,1.13
2016-08-11,1.135
2016-08-12,1.135
2016-08-15,1.122
2016-08-16,1.121
2016-08-17,1.118
2016-08-18,1.116
2016-08-19,1.116
2016-08-22,1.087
2016-08-23,1.076
2016-08-24,1.075
2016-08-25,1.057
2016-08-26,1.056
2016-08-29,1.063
2016-08-30,1.062
2016-08-31,1.062
2016-09-01,1.063
2016-09-02,1.071
2016-09-05,1.094
2016-09-06,1.102
2016-09-07,1.121
2016-09-08,1.12
2016-09-09,1.112
2016-09-12,1.083
2016-09-13,1.078
2016-09-14,1.073
2016-09-19,1.078
2016-09-20,1.086
2016-09-21,1.087
2016-09-22,1.102
2016-09-23,1.106
2016-09-26,1.09
2016-09-27,1.083
2016-09-28,1.068
2016-09-29,1.067
2016-09-30,1.067
2016-10-10,0.994
2016-10-11,0.996
2016-10-12,0.994
2016-10-13,0.995
2016-10-14,0.994
2016-10-17,0.994
2016-10-18,1.001
2016-10-19,1.004
2016-10-20,1.009
2016-10-21,1.0
2016-10-24,1.001
2016-10-25,1.01
2016-10-26,1.015
2016-10-27,1.012
2016-10-28,1.013
2016-10-31,1.018
2016-11-01,1.021
2016-11-02,1.04
2016-11-03,1.048
2016-11-04,1.028
2016-11-07,1.027
2016-11-08,1.026
2016-11-09,1.049
2016-11-10,1.058
2016-11-11,1.067
2016-11-14,1.036
2016-11-15,0.982
2016-11-16,0.987
2016-11-17,0.987
2016-11-18,0.98
2016-11-21,0.977
2016-11-22,0.986
2016-11-23,0.988
2016-11-24,0.98
2016-11-25,0.981
2016-11-28,0.995
2016-11-29,0.997
2016-11-30,0.988
2016-12-01,0.984
2016-12-02,0.983
2016-12-05,0.99
2016-12-06,0.992
2016-12-07,0.992
2016-12-08,1.008
2016-12-09,1.007
2016-12-12,1.007
2016-12-13,1.014
2016-12-14,1.012
2016-12-15,1.009
2016-12-16,0.975
2016-12-19,0.975
2016-12-20,0.964
2016-12-21,0.945
2016-12-22,0.949
2016-12-23,0.949
2016-12-26,0.945
2016-12-27,0.951
2016-12-28,0.957
2016-12-29,0.963
2016-12-30,0.971
2016-12-31,0.971
2017-01-03,0.968
2017-01-04,0.974
2017-01-05,0.977
2017-01-06,0.976
2017-01-09,0.971
2017-01-10,0.977
2017-01-11,0.984
2017-01-12,0.979
2017-01-13,0.978
2017-01-16,0.976
2017-01-17,0.98
2017-01-18,0.984
2017-01-19,0.977
2017-01-20,0.971
2017-01-23,0.974
2017-01-24,0.976
2017-01-25,0.97
2017-01-26,0.956
2017-02-03,0.972
2017-02-06,0.976
2017-02-07,0.983
2017-02-08,0.985
2017-02-09,0.989
2017-02-10,0.984
2017-02-13,0.995
2017-02-14,0.998
2017-02-15,0.999
2017-02-16,0.999
2017-02-17,1.001
2017-02-20,0.997
2017-02-21,1.0
2017-02-22,0.999
2017-02-23,1.001
2017-02-24,1.007
2017-02-27,1.02
2017-02-28,1.02
2017-03-01,1.016
2017-03-02,1.014
2017-03-03,0.993
2017-03-06,0.985
2017-03-07,0.985
2017-03-08,0.977
2017-03-09,0.966
2017-03-10,0.959
2017-03-13,0.958
2017-03-14,0.958
2017-03-15,0.957
2017-03-16,0.97
2017-03-17,0.976
2017-03-20,0.979
2017-03-21,0.977
2017-03-22,0.983
2017-03-23,0.982
2017-03-24,0.982
2017-03-27,0.989
2017-03-28,0.995
2017-03-29,0.995
2017-03-30,0.993
2017-03-31,0.991
2017-04-05,0.995
2017-04-06,0.994
2017-04-07,1.004
2017-04-10,0.993
2017-04-11,0.98
2017-04-12,0.994
2017-04-13,1.002
2017-04-14,1.004
2017-04-17,1.012
2017-04-18,1.003
2017-04-19,0.993
2017-04-20,0.99
2017-04-21,0.985
2017-04-24,0.979
2017-04-25,0.978
2017-04-26,0.974
2017-04-27,0.97
2017-04-28,0.97
2017-05-02,0.952
2017-05-03,0.951
2017-05-04,0.937
2017-05-05,0.923
2017-05-08,0.927
2017-05-09,0.925
2017-05-10,0.918
2017-05-11,0.924
2017-05-12,0.928
2017-05-15,0.934
2017-05-16,0.942
2017-05-17,0.943
2017-05-18,0.946
2017-05-19,0.936
2017-05-22,0.94
2017-05-23,0.947
2017-05-24,0.944
2017-05-25,0.943
2017-05-26,0.942
2017-05-31,0.941
2017-06-01,0.938
2017-06-02,0.932
2017-06-05,0.943
2017-06-06,0.951
2017-06-07,0.955
2017-06-08,0.953
2017-06-09,0.945
2017-06-12,0.933
2017-06-13,0.926
2017-06-14,0.925
2017-06-15,0.935
2017-06-16,0.922
2017-06-19,0.921
2017-06-20,0.92
2017-06-21,0.916
2017-06-22,0.922
2017-06-23,0.925
2017-06-26,0.927
2017-06-27,0.92
2017-06-28,0.926
2017-06-29,0.928
2017-06-30,0.92
2017-07-03,0.918
2017-07-04,0.898
2017-07-05,0.892
2017-07-06,0.888
2017-07-07,0.886
2017-07-10,0.861
2017-07-11,0.854
2017-07-12,0.866
2017-07-13,0.874
2017-07-14,0.864
2017-07-17,0.879
2017-07-18,0.884
2017-07-19,0.883
2017-07-20,0.883
2017-07-21,0.887
2017-07-24,0.89
2017-07-25,0.89
2017-07-26,0.887
2017-07-27,0.893
2017-07-28,0.895
2017-07-31,0.897
2017-08-01,0.9
2017-08-02,0.898
2017-08-03,0.894
2017-08-04,0.894
2017-08-07,0.881
2017-08-08,0.874
2017-08-09,0.88
2017-08-10,0.898
2017-08-11,0.909
2017-08-14,0.908
2017-08-15,0.904
2017-08-16,0.888
2017-08-17,0.902
2017-08-18,0.905
2017-08-21,0.906
2017-08-22,0.903
2017-08-23,0.9
2017-08-24,0.901
2017-08-25,0.898
2017-08-28,0.899
2017-08-29,0.907
2017-08-30,0.909
2017-08-31,0.903
2017-09-01,0.906
2017-09-04,0.913
2017-09-05,0.916
2017-09-06,0.917
2017-09-07,0.914
2017-09-08,0.916
2017-09-11,0.909
2017-09-12,0.904
2017-09-13,0.903
2017-09-14,0.9
2017-09-15,0.901
2017-09-18,0.898
2017-09-19,0.887
2017-09-20,0.887
2017-09-21,0.883
2017-09-22,0.873
2017-09-25,0.873
2017-09-26,0.883
2017-09-27,0.879
2017-09-28,0.874
2017-09-29,0.875
2017-10-09,0.883
2017-10-10,0.881
2017-10-11,0.882
2017-10-12,0.882
2017-10-13,0.884
2017-10-16,0.888
2017-10-17,0.887
2017-10-18,0.884
2017-10-19,0.881
2017-10-20,0.884
2017-10-23,0.88
2017-10-24,0.879
2017-10-25,0.877
2017-10-26,0.878
2017-10-27,0.872
2017-10-30,0.869
2017-10-31,0.87
2017-11-01,0.867
2017-11-02,0.875
2017-11-03,0.878
2017-11-06,0.874
2017-11-07,0.878
2017-11-08,0.878
2017-11-09,0.879
2017-11-10,0.879
2017-11-13,0.876
2017-11-14,0.876
2017-11-15,0.876
2017-11-16,0.877
2017-11-17,0.877
2017-11-20,0.88
2017-11-21,0.877
2017-11-22,0.876
2017-11-23,0.877
2017-11-24,0.876
2017-11-27,0.875
2017-11-28,0.876
2017-11-29,0.87
2017-11-30,0.859
2017-12-01,0.847
2017-12-04,0.844
2017-12-05,0.844
2017-12-06,0.835
2017-12-07,0.828
2017-12-08,0.817
2017-12-11,0.819
2017-12-12,0.818
2017-12-13,0.816
2017-12-14,0.827
2017-12-15,0.829
2017-12-18,0.833
2017-12-19,0.834
2017-12-20,0.833
2017-12-21,0.834
2017-12-22,0.832
2017-12-25,0.84
2017-12-26,0.842
2017-12-27,0.846
2017-12-28,0.852
2017-12-29,0.853
2017-12-31,0.853
2018-01-02,0.857
2018-01-03,0.86
2018-01-04,0.855
2018-01-05,0.856
2018-01-08,0.857
2018-01-09,0.856
2018-01-10,0.853
2018-01-11,0.854
2018-01-12,0.852
2018-01-15,0.858
2018-01-16,0.861
2018-01-17,0.853
2018-01-18,0.848
2018-01-19,0.844
2018-01-22,0.844
2018-01-23,0.844
2018-01-24,0.84
2018-01-25,0.855
2018-01-26,0.856
2018-01-29,0.853
2018-01-30,0.844
2018-01-31,0.842
2018-02-01,0.843
2018-02-02,0.84
2018-02-05,0.826
2018-02-06,0.826
2018-02-07,0.819
2018-02-08,0.807
2018-02-09,0.811
2018-02-12,0.807
2018-02-13,0.813
2018-02-14,0.814
2018-02-22,0.808
2018-02-23,0.812
2018-02-26,0.816
2018-02-27,0.818
2018-02-28,0.811
2018-03-01,0.809
2018-03-02,0.807
2018-03-05,0.812
2018-03-06,0.81
2018-03-07,0.817
2018-03-08,0.813
2018-03-09,0.811
2018-03-12,0.812
2018-03-13,0.81
2018-03-14,0.812
2018-03-15,0.811
2018-03-16,0.807
2018-03-19,0.801
2018-03-20,0.801
2018-03-21,0.798
2018-03-22,0.809
2018-03-23,0.811
2018-03-26,0.813
2018-03-27,0.813
2018-03-28,0.807
2018-03-29,0.796
2018-03-30,0.794
2018-04-02,0.799
2018-04-03,0.805
2018-04-04,0.8
2018-04-09,0.8
2018-04-10,0.802
2018-04-11,0.804
2018-04-12,0.809
2018-04-13,0.802
2018-04-16,0.806
2018-04-17,0.807
2018-04-18,0.809
2018-04-19,0.824
2018-04-20,0.828
2018-04-23,0.825
2018-04-24,0.812
2018-04-25,0.812
2018-04-26,0.809
2018-04-27,0.805
2018-05-02,0.798
2018-05-03,0.802
2018-05-04,0.804
2018-05-07,0.806
2018-05-08,0.806
2018-05-09,0.804
2018-05-10,0.808
2018-05-11,0.811
2018-05-14,0.812
2018-05-15,0.805
2018-05-16,0.794
2018-05-17,0.797
2018-05-18,0.799
2018-05-21,0.798
2018-05-22,0.8
2018-05-23,0.803
2018-05-24,0.8
2018-05-25,0.805
2018-05-28,0.802
2018-05-29,0.8
2018-05-30,0.799
2018-05-31,0.803
2018-06-01,0.803
2018-06-04,0.802
2018-06-05,0.801
2018-06-06,0.802
2018-06-07,0.806
2018-06-08,0.81
2018-06-11,0.816
2018-06-12,0.818
2018-06-13,0.817
2018-06-14,0.822
2018-06-15,0.833
2018-06-19,0.803
2018-06-20,0.8
2018-06-21,0.799
2018-06-22,0.802
2018-06-25,0.806
2018-06-26,0.806
2018-06-27,0.806
2018-06-28,0.804
2018-06-29,0.803
2018-06-30,0.803
2018-07-02,0.805
2018-07-03,0.802
2018-07-04,0.806
2018-07-05,0.805
2018-07-06,0.805
2018-07-09,0.806
2018-07-10,0.806
2018-07-11,0.804
2018-07-12,0.801
2018-07-13,0.802
2018-07-16,0.799
2018-07-17,0.796
2018-07-18,0.79
2018-07-19,0.788
2018-07-20,0.786
2018-07-23,0.791
2018-07-24,0.791
2018-07-25,0.794
2018-07-26,0.795
2018-07-27,0.793
2018-07-30,0.794
2018-07-31,0.795
2018-08-01,0.794
2018-08-02,0.793
2018-08-03,0.792
2018-08-06,0.796
2018-08-07,0.793
2018-08-08,0.792
2018-08-09,0.792
2018-08-10,0.792
2018-08-13,0.791
2018-08-14,0.782
2018-08-15,0.778
2018-08-16,0.755
2018-08-17,0.759
2018-08-20,0.758
2018-08-21,0.759
2018-08-22,0.759
2018-08-23,0.758
2018-08-24,0.755
2018-08-27,0.759
2018-08-28,0.76
2018-08-29,0.757
2018-08-30,0.756
2018-08-31,0.751
2018-09-03,0.747
2018-09-04,0.743
2018-09-05,0.727
2018-09-06,0.729
2018-09-07,0.73
2018-09-10,0.729
2018-09-11,0.731
2018-09-12,0.726
2018-09-13,0.73
2018-09-14,0.733
2018-09-17,0.729
2018-09-18,0.731
2018-09-19,0.73
2018-09-20,0.736
2018-09-21,0.747
2018-09-25,0.744
2018-09-26,0.751
2018-09-27,0.751
2018-09-28,0.744
2018-10-08,0.755
2018-10-09,0.753
2018-10-10,0.753
2018-10-11,0.751
2018-10-12,0.759
2018-10-15,0.764
2018-10-16,0.765
2018-10-17,0.765
2018-10-18,0.761
2018-10-19,0.762
2018-10-22,0.764
2018-10-23,0.763
2018-10-24,0.773
2018-10-25,0.773
2018-10-26,0.77
2018-10-29,0.771
2018-10-30,0.764
2018-10-31,0.759
2018-11-01,0.753
2018-11-02,0.763
2018-11-05,0.765
2018-11-06,0.764
2018-11-07,0.761
2018-11-08,0.761
2018-11-09,0.755
2018-11-12,0.748
2018-11-13,0.745
2018-11-14,0.743
2018-11-15,0.743
2018-11-16,0.749
2018-11-19,0.753
2018-11-20,0.753
2018-11-21,0.752
2018-11-22,0.756
2018-11-23,0.755
2018-11-26,0.749
2018-11-27,0.747
2018-11-28,0.745
2018-11-29,0.748
2018-11-30,0.751
2018-12-03,0.747
2018-12-04,0.754
2018-12-05,0.754
2018-12-06,0.754
2018-12-07,0.753
2018-12-10,0.759
2018-12-11,0.76
2018-12-12,0.761
2018-12-13,0.763
2018-12-14,0.762
2018-12-17,0.758
2018-12-18,0.76
2018-12-19,0.761
2018-12-20,0.763
2018-12-21,0.765
2018-12-24,0.764
2018-12-25,0.766
2018-12-26,0.77
2018-12-27,0.777
2018-12-28,0.783
2018-12-31,0.783
2019-01-02,0.789
2019-01-03,0.795
2019-01-04,0.803
2019-01-07,0.802
2019-01-08,0.8
2019-01-09,0.797
2019-01-10,0.799
2019-01-11,0.794
2019-01-14,0.79
2019-01-15,0.792
2019-01-16,0.79
2019-01-17,0.79
2019-01-18,0.79
2019-01-21,0.782
2019-01-22,0.775
2019-01-23,0.779
2019-01-24,0.778
2019-01-25,0.777
2019-01-28,0.788
2019-01-29,0.792
2019-01-30,0.798
2019-01-31,0.796
2019-02-01,0.799
2019-02-11,0.795
2019-02-12,0.795
2019-02-13,0.794
2019-02-14,0.791
2019-02-15,0.786
2019-02-18,0.794
2019-02-19,0.798
2019-02-20,0.803
2019-02-21,0.801
2019-02-22,0.794
2019-02-25,0.795
2019-02-26,0.793
2019-02-27,0.792
2019-02-28,0.786
2019-03-01,0.781
2019-03-04,0.769
2019-03-05,0.756
2019-03-06,0.757
2019-03-07,0.759
2019-03-08,0.758
2019-03-11,0.767
2019-03-12,0.767
2019-03-13,0.77
2019-03-14,0.767
2019-03-15,0.76
2019-03-18,0.764
2019-03-19,0.767
2019-03-20,0.767
2019-03-21,0.771
2019-03-22,0.773
2019-03-25,0.773
2019-03-26,0.775
2019-03-27,0.77
2019-03-28,0.765
2019-03-29,0.753
2019-04-01,0.754
2019-04-02,0.756
2019-04-03,0.757
2019-04-04,0.757
2019-04-08,0.76
2019-04-09,0.764
2019-04-10,0.763
2019-04-11,0.762
2019-04-12,0.753
2019-04-15,0.751
2019-04-16,0.749
2019-04-17,0.75
2019-04-18,0.75
2019-04-19,0.751
2019-04-22,0.754
2019-04-23,0.752
2019-04-24,0.744
2019-04-25,0.749
2019-04-26,0.753
2019-04-29,0.755
2019-04-30,0.751
2019-05-06,0.753
2019-05-07,0.752
2019-05-08,0.754
2019-05-09,0.754
2019-05-10,0.753
2019-05-13,0.753
2019-05-14,0.76
2019-05-15,0.759
2019-05-16,0.758
2019-05-17,0.751
2019-05-20,0.746
2019-05-21,0.746
2019-05-22,0.745
2019-05-23,0.746
2019-05-24,0.751
2019-05-27,0.75
2019-05-28,0.749
2019-05-29,0.742
2019-05-30,0.744
2019-05-31,0.747
2019-06-03,0.751
2019-06-04,0.756
2019-06-05,0.758
2019-06-06,0.763
2019-06-10,0.761
2019-06-11,0.756
2019-06-12,0.758
2019-06-13,0.759
2019-06-14,0.764
2019-06-17,0.765
2019-06-18,0.763
2019-06-19,0.764
2019-06-20,0.774
2019-06-21,0.781
2019-06-24,0.779
2019-06-25,0.783
2019-06-26,0.781
2019-06-27,0.777
2019-06-28,0.774
2019-06-30,0.774
2019-07-01,0.77
2019-07-02,0.768
2019-07-03,0.777
2019-07-04,0.776
2019-07-05,0.775
2019-07-08,0.767
2019-07-09,0.766
2019-07-10,0.768
2019-07-11,0.773
2019-07-12,0.769
2019-07-15,0.771
2019-07-16,0.777
2019-07-17,0.789
2019-07-18,0.809
2019-07-19,0.823
2019-07-22,0.826
2019-07-23,0.824
2019-07-24,0.833
2019-07-25,0.835
2019-07-26,0.829
2019-07-29,0.829
2019-07-30,0.83
2019-07-31,0.832
2019-08-01,0.822
2019-08-02,0.818
2019-08-05,0.838
2019-08-06,0.847
2019-08-07,0.856
2019-08-08,0.879
2019-08-09,0.876
2019-08-12,0.876
2019-08-13,0.891
2019-08-14,0.879
2019-08-15,0.891
2019-08-16,0.891
2019-08-19,0.883
2019-08-20,0.877
2019-08-21,0.885
2019-08-22,0.885
2019-08-23,0.886
2019-08-26,0.91
2019-08-27,0.923
2019-08-28,0.947
2019-08-29,0.959
2019-08-30,0.96
2019-09-02,0.957
2019-09-03,0.966
2019-09-04,1.0
2019-09-05,1.01
2019-09-06,0.982
2019-09-09,0.948
2019-09-10,0.929
2019-09-11,0.938
2019-09-12,0.933
2019-09-16,0.922
2019-09-17,0.923
2019-09-18,0.926
2019-09-19,0.919
2019-09-20,0.924
2019-09-23,0.936
2019-09-24,0.955
2019-09-25,0.95
2019-09-26,0.937
2019-09-27,0.915
2019-09-30,0.891
2019-10-08,0.891
2019-10-09,0.915
2019-10-10,0.914
2019-10-11,0.9
2019-10-14,0.894
2019-10-15,0.9
2019-10-16,0.891
2019-10-17,0.889
2019-10-18,0.895
2019-10-21,0.898
2019-10-22,0.902
2019-10-23,0.895
2019-10-24,0.896
2019-10-25,0.91
2019-10-28,0.92
2019-10-29,0.908
2019-10-30,0.904
2019-10-31,0.906
2019-11-01,0.913
2019-11-04,0.912
2019-11-05,0.913
2019-11-06,0.886
2019-11-07,0.879
2019-11-08,0.857
2019-11-11,0.842
2019-11-12,0.841
2019-11-13,0.842
2019-11-14,0.848
2019-11-15,0.847
2019-11-18,0.844
2019-11-19,0.849
2019-11-20,0.853
2019-11-21,0.853
2019-11-22,0.852
2019-11-25,0.848
2019-11-26,0.842
2019-11-27,0.847
2019-11-28,0.847
2019-11-29,0.847
2019-12-02,0.846
2019-12-03,0.846
2019-12-04,0.862
2019-12-05,0.859
2019-12-06,0.854
2019-12-09,0.838
2019-12-10,0.835
2019-12-11,0.836
2019-12-12,0.843
2019-12-13,0.845
2019-12-16,0.845
2019-12-17,0.85
2019-12-18,0.85
2019-12-19,0.849
2019-12-20,0.852
2019-12-23,0.86
2019-12-24,0.872
2019-12-25,0.882
2019-12-26,0.891
2019-12-27,0.893
2019-12-30,0.891
2019-12-31,0.897
2020-01-02,0.886
2020-01-03,0.898
2020-01-06,0.908
2020-01-07,0.904
2020-01-08,0.916
2020-01-09,0.898
2020-01-10,0.883
2020-01-13,0.887
2020-01-14,0.874
2020-01-15,0.872
2020-01-16,0.877
2020-01-17,0.878
2020-01-20,0.88
2020-01-21,0.885
2020-01-22,0.873
2020-01-23,0.873
2020-02-03,0.884
2020-02-04,0.877
2020-02-05,0.874
2020-02-06,0.874
2020-02-07,0.88
2020-02-10,0.878
2020-02-11,0.877
2020-02-12,0.866
2020-02-13,0.869
2020-02-14,0.872
2020-02-17,0.88
2020-02-18,0.884
2020-02-19,0.903
2020-02-20,0.909
2020-02-21,0.918
2020-02-24,0.929
2020-02-25,0.916
2020-02-26,0.901
2020-02-27,0.898
2020-02-28,0.867
2020-03-02,0.838
2020-03-03,0.837
2020-03-04,0.851
2020-03-05,0.848
2020-03-06,0.857
2020-03-09,0.829
2020-03-10,0.833
2020-03-11,0.839
2020-03-12,0.819
2020-03-13,0.773
2020-03-16,0.725
2020-03-17,0.648
2020-03-18,0.615
2020-03-19,0.591
2020-03-20,0.617
2020-03-23,0.626
2020-03-24,0.662
2020-03-25,0.697
2020-03-26,0.7
2020-03-27,0.71
2020-03-30,0.675
2020-03-31,0.685
2020-04-01,0.681
2020-04-02,0.688
2020-04-03,0.706
2020-04-07,0.747
2020-04-08,0.735
2020-04-09,0.736
2020-04-10,0.746
2020-04-13,0.736
2020-04-14,0.753
2020-04-15,0.755
2020-04-16,0.743
2020-04-17,0.735
2020-04-20,0.73
2020-04-21,0.736
2020-04-22,0.712
2020-04-23,0.733
2020-04-24,0.735
2020-04-27,0.738
2020-04-28,0.72
2020-04-29,0.728
2020-04-30,0.732
2020-05-06,0.728
2020-05-07,0.726
2020-05-08,0.743
2020-05-11,0.75
2020-05-12,0.747
2020-05-13,0.75
2020-05-14,0.751
2020-05-15,0.773
2020-05-18,0.804
2020-05-19,0.813
2020-05-20,0.831
2020-05-21,0.825
2020-05-22,0.803
2020-05-25,0.814
2020-05-26,0.826
2020-05-27,0.823
2020-05-28,0.823
2020-05-29,0.834
2020-06-01,0.86
2020-06-02,0.866
2020-06-03,0.854
2020-06-04,0.835
2020-06-05,0.838
2020-06-08,0.822
2020-06-09,0.828
2020-06-10,0.834
2020-06-11,0.839
2020-06-12,0.834
2020-06-15,0.82
2020-06-16,0.807
2020-06-17,0.816
2020-06-18,0.819
2020-06-19,0.816
2020-06-22,0.832
2020-06-23,0.832
2020-06-24,0.834
2020-06-29,0.834
2020-06-30,0.829
2020-07-01,0.845
2020-07-02,0.839
2020-07-03,0.837
2020-07-06,0.838
2020-07-07,0.846
2020-07-08,0.847
2020-07-09,0.863
2020-07-10,0.86
2020-07-13,0.866
2020-07-14,0.879
2020-07-15,0.881
2020-07-16,0.881
2020-07-17,0.875
2020-07-20,0.879
2020-07-21,0.909
2020-07-22,0.949
2020-07-23,0.99
2020-07-24,1.003
2020-07-27,1.035
2020-07-28,1.073
2020-07-29,1.065
2020-07-30,1.058
2020-07-31,1.023
2020-08-03,1.045
2020-08-04,1.05
2020-08-05,1.105
2020-08-06,1.16
2020-08-07,1.215
2020-08-10,1.195
2020-08-11,1.225
2020-08-12,1.137
2020-08-13,1.066
2020-08-14,1.111
2020-08-17,1.089
2020-08-18,1.122
2020-08-19,1.122
2020-08-20,1.092
2020-08-21,1.08
2020-08-24,1.031
2020-08-25,1.038
2020-08-26,1.03
2020-08-27,1.059
2020-08-28,1.068
2020-08-31,1.089
2020-09-01,1.112
2020-09-02,1.112
2020-09-03,1.08
2020-09-04,1.056
2020-09-07,1.049
2020-09-08,1.053
2020-09-09,1.036
2020-09-10,1.054
2020-09-11,1.053
2020-09-14,1.042
2020-09-15,1.051
2020-09-16,1.047
2020-09-17,1.04
2020-09-18,1.022
2020-09-21,1.027
2020-09-22,0.95
2020-09-23,0.906
2020-09-24,0.862
2020-09-25,0.863
2020-09-28,0.866
2020-09-29,0.883
2020-09-30,0.893
2020-10-09,0.9
2020-10-12,0.935
2020-10-13,0.938
2020-10-14,0.904
2020-10-15,0.908
2020-10-16,0.897
2020-10-19,0.907
2020-10-20,0.915
2020-10-21,0.924
2020-10-22,0.93
2020-10-23,0.915
2020-10-26,0.908
