date,unit_nav,daily_return_pct
2025-04-16,0.8831,-1.36
2025-04-17,0.8814,-0.19
2025-04-18,0.8867,0.6
2025-04-21,0.9053,2.1
2025-04-22,0.902,-0.36
2025-04-23,0.9154,1.49
2025-04-24,0.9119,-0.38
2025-04-25,0.92,0.89
2025-04-28,0.9127,-0.79
2025-04-29,0.9062,-0.71
2025-04-30,0.9052,-0.11
2025-05-06,0.9237,2.04
2025-05-07,0.9256,0.21
2025-05-08,0.9441,2.0
2025-05-09,0.9352,-0.94
2025-05-12,0.9498,1.56
2025-05-13,0.9546,0.51
2025-05-14,0.9565,0.2
2025-05-15,0.9415,-1.57
2025-05-16,0.9433,0.19
2025-05-19,0.9432,-0.01
2025-05-20,0.9467,0.37
2025-05-21,0.9446,-0.22
2025-05-22,0.9419,-0.29
2025-05-23,0.9313,-1.13
2025-05-26,0.933,0.18
2025-05-27,0.9233,-1.04
2025-05-28,0.9276,0.47
2025-05-29,0.9412,1.47
2025-05-30,0.9323,-0.95
2025-06-03,0.9282,-0.44
2025-06-04,0.9414,1.42
2025-06-05,0.9556,1.51
2025-06-06,0.9629,0.76
2025-06-09,0.9686,0.59
2025-06-10,0.9616,-0.72
2025-06-11,0.9651,0.36
2025-06-12,0.9694,0.45
2025-06-13,0.9609,-0.88
2025-06-16,0.9785,1.83
2025-06-17,0.978,-0.05
2025-06-18,0.9851,0.73
2025-06-19,0.9731,-1.22
2025-06-20,0.9638,-0.96
2025-06-23,0.9644,0.06
2025-06-24,0.9773,1.34
2025-06-25,0.9892,1.22
2025-06-26,0.9941,0.5
2025-06-27,1.0102,1.62
2025-06-30,1.0242,1.39
2025-07-01,1.0243,0.01
2025-07-02,1.0235,-0.08
2025-07-03,1.0288,0.52
2025-07-04,1.0227,-0.59
2025-07-07,1.0273,0.45
2025-07-08,1.0446,1.68
2025-07-09,1.0397,-0.47
2025-07-10,1.0369,-0.27
2025-07-11,1.0356,-0.13
2025-07-14,1.0456,0.97
2025-07-15,1.0743,2.74
2025-07-16,1.081,0.62
2025-07-17,1.1025,1.99
2025-07-18,1.0978,-0.43
2025-07-21,1.1229,2.29
2025-07-22,1.1452,1.99
2025-07-23,1.1251,-1.76
2025-07-24,1.127,0.17
2025-07-25,1.1193,-0.68
2025-07-28,1.1239,0.41
2025-07-29,1.1449,1.87
2025-07-30,1.1383,-0.58
2025-07-31,1.1223,-1.41
2025-08-01,1.1168,-0.49
2025-08-04,1.1248,0.72
2025-08-05,1.1296,0.43
2025-08-06,1.1397,0.89
2025-08-07,1.1364,-0.29
2025-08-08,1.1427,0.55
2025-08-11,1.1629,1.77
2025-08-12,1.1837,1.79
2025-08-13,1.2258,3.56
2025-08-14,1.2084,-1.42
2025-08-15,1.2283,1.65
2025-08-18,1.2418,1.1
2025-08-19,1.2584,1.34
2025-08-20,1.2592,0.06
2025-08-21,1.2591,-0.01
2025-08-22,1.281,1.74
2025-08-25,1.3326,4.03
2025-08-26,1.3182,-1.08
2025-08-27,1.3316,1.02
2025-08-28,1.3955,4.8
2025-08-29,1.4007,0.37
2025-09-01,1.4502,3.53
2025-09-02,1.3956,-3.76
2025-09-03,1.4095,1.0
2025-09-04,1.3287,-5.73
2025-09-05,1.3992,5.31
2025-09-08,1.372,-1.94
2025-09-09,1.3683,-0.27
2025-09-10,1.371,0.2
2025-09-11,1.4133,3.09
2025-09-12,1.4046,-0.62
2025-09-15,1.393,-0.83
2025-09-16,1.3895,-0.25
2025-09-17,1.4163,1.93
2025-09-18,1.411,-0.37
2025-09-19,1.4213,0.73
2025-09-22,1.4225,0.08
2025-09-23,1.4315,0.63
2025-09-24,1.443,0.8
2025-09-25,1.4631,1.39
2025-09-26,1.4572,-0.4
2025-09-29,1.4846,1.88
2025-09-30,1.5028,1.23
2025-10-09,1.5508,3.19
2025-10-10,1.5424,-0.54
2025-10-13,1.5331,-0.6
2025-10-14,1.4919,-2.69
2025-10-15,1.5281,2.43
2025-10-16,1.5321,0.26
2025-10-17,1.4591,-4.76
2025-10-20,1.4821,1.58
2025-10-21,1.5289,3.16
2025-10-22,1.4997,-1.91
2025-10-23,1.4937,-0.4
2025-10-24,1.5286,2.34
2025-10-27,1.5638,2.3
2025-10-28,1.5474,-1.05
2025-10-29,1.6126,4.21
2025-10-30,1.5744,-2.37
2025-10-31,1.5513,-1.47
2025-11-03,1.5786,1.76
2025-11-04,1.573,-0.35
2025-11-05,1.6228,3.17
2025-11-06,1.6716,3.01
2025-11-07,1.6698,-0.11
2025-11-10,1.6537,-0.96
2025-11-11,1.6339,-1.2
2025-11-12,1.6058,-1.72
2025-11-13,1.6363,1.9
2025-11-14,1.5928,-2.66
2025-11-17,1.577,-0.99
2025-11-18,1.5514,-1.62
2025-11-19,1.5465,-0.32
2025-11-20,1.5386,-0.51
2025-11-21,1.4635,-4.88
2025-11-24,1.4711,0.52
2025-11-25,1.4988,1.88
2025-11-26,1.5032,0.29
2025-11-27,1.5028,-0.03
2025-11-28,1.5247,1.46
2025-12-01,1.5525,1.82
2025-12-02,1.5397,-0.82
2025-12-03,1.5376,-0.14
2025-12-04,1.542,0.29
2025-12-05,1.5839,2.72
2025-12-08,1.6014,1.1
2025-12-09,1.5984,-0.19
2025-12-10,1.6063,0.49
2025-12-11,1.5886,-1.1
2025-12-12,1.6356,2.96
2025-12-15,1.626,-0.59
2025-12-16,1.5812,-2.76
2025-12-17,1.6106,1.86
2025-12-18,1.5819,-1.78
2025-12-19,1.6034,1.36
2025-12-22,1.6403,2.3
2025-12-23,1.6403,0.0
2025-12-24,1.6597,1.18
2025-12-25,1.6733,0.82
2025-12-26,1.6792,0.35
2025-12-29,1.657,-1.32
2025-12-30,1.6539,-0.19
2025-12-31,1.6458,-0.49
2026-01-05,1.6727,1.63
2026-01-06,1.6878,0.9
2026-01-07,1.7107,1.36
2026-01-08,1.7121,0.08
2026-01-09,1.7499,2.21
2026-01-12,1.7739,1.37
2026-01-13,1.8033,1.66
2026-01-14,1.79,-0.74
2026-01-15,1.8148,1.39
2026-01-16,1.8496,1.92
2026-01-19,1.9679,6.4
2026-01-20,1.9616,-0.32
2026-01-21,1.9465,-0.77
2026-01-22,1.9198,-1.37
2026-01-23,1.9442,1.27
2026-01-26,1.9431,-0.06
2026-01-27,1.9268,-0.84
2026-01-28,1.9335,0.35
2026-01-29,1.8835,-2.59
2026-01-30,1.8838,0.02
2026-02-02,1.8944,0.56
2026-02-03,1.9638,3.66
2026-02-04,1.9703,0.33
2026-02-05,1.8765,-4.76
2026-02-06,1.89,0.72
2026-02-09,1.9503,3.19
2026-02-10,1.9734,1.18
2026-02-11,1.9721,-0.07
2026-02-12,2.0305,2.96
2026-02-13,1.9812,-2.43
2026-02-24,2.0589,3.92
2026-02-25,2.0694,0.51
2026-02-26,2.1328,3.06
2026-02-27,2.136,0.15
2026-03-02,2.1761,1.88
2026-03-03,2.0907,-3.92
2026-03-04,2.1448,2.59
2026-03-05,2.2269,3.83
2026-03-06,2.239,0.54
2026-03-09,2.2522,0.59
2026-03-10,2.2721,0.88
2026-03-11,2.2618,-0.45
2026-03-12,2.2371,-1.09
2026-03-13,2.1727,-2.88
2026-03-16,2.12,-2.43
2026-03-17,2.0531,-3.16
2026-03-18,2.0871,1.66
2026-03-19,2.0213,-3.15
2026-03-20,1.9924,-1.43
2026-03-23,1.939,-2.68
2026-03-24,1.9832,2.28
2026-03-25,2.0423,2.98
2026-03-26,1.9985,-2.14
2026-03-27,2.0078,0.47
2026-03-30,2.0185,0.53
2026-03-31,1.9758,-2.12
2026-04-01,1.9988,1.16
2026-04-02,1.9647,-1.71
2026-04-03,1.9629,-0.09
2026-04-07,1.9434,-0.99
2026-04-08,2.033,4.61
2026-04-09,2.0234,-0.47
2026-04-10,2.0221,-0.06
2026-04-13,1.9795,-2.11
2026-04-14,2.0028,1.18
2026-04-15,2.0309,1.4
2026-04-16,2.0511,0.99
2026-04-17,2.0663,0.74
2026-04-20,2.1324,3.2
2026-04-21,2.1219,-0.49
2026-04-22,2.1825,2.86
2026-04-23,2.1881,0.26
2026-04-24,2.1468,-1.89
2026-04-27,2.138,-0.41
2026-04-28,2.0972,-1.91
2026-04-29,2.1118,0.7
2026-04-30,2.0924,-0.92
2026-05-06,2.1783,4.11
2026-05-07,2.2357,2.64
2026-05-08,2.2368,0.05
2026-05-11,2.2741,1.67
2026-05-12,2.3006,1.17
2026-05-13,2.3578,2.49
2026-05-14,2.2884,-2.94
2026-05-15,2.2152,-3.2
2026-05-18,2.2612,2.08
2026-05-19,2.313,2.29
2026-05-20,2.3251,0.52
2026-05-21,2.2138,-4.79
2026-05-22,2.2575,1.97
2026-05-25,2.2795,0.97
2026-05-26,2.2144,-2.86
2026-05-27,2.2138,-0.03
2026-05-28,2.2303,0.75
2026-05-29,2.2146,-0.7
2026-06-01,2.2172,0.12
