date,unit_nav
2023-11-15,1.0
2023-11-17,0.9987
2023-11-24,0.9922
2023-11-29,0.9829
2023-11-30,0.9771
2023-12-01,0.9924
2023-12-04,0.9911
2023-12-05,0.993
2023-12-06,0.994
2023-12-07,0.9888
2023-12-08,1.0024
2023-12-11,1.0046
2023-12-12,0.9933
2023-12-13,0.9842
2023-12-14,1.0137
2023-12-15,1.0086
2023-12-18,1.0136
2023-12-19,1.0232
2023-12-20,1.0135
2023-12-21,1.0259
2023-12-22,1.0357
2023-12-25,1.0364
2023-12-26,1.0352
2023-12-27,1.0455
2023-12-28,1.0496
2023-12-29,1.0549
2023-12-31,1.0548
2024-01-02,1.0507
2024-01-03,1.0388
2024-01-04,1.0276
2024-01-05,1.0255
2024-01-08,1.0299
2024-01-09,1.0284
2024-01-10,1.0252
2024-01-11,1.0239
2024-01-12,1.0423
2024-01-15,1.0427
2024-01-16,1.0186
2024-01-17,1.0022
2024-01-18,1.0094
2024-01-19,1.0158
2024-01-22,1.013
2024-01-23,1.0114
2024-01-24,1.0175
2024-01-25,1.011
2024-01-26,1.0072
2024-01-29,1.005
2024-01-30,0.9984
2024-01-31,0.9876
2024-02-01,0.998
2024-02-02,1.0199
2024-02-05,1.0108
2024-02-06,1.0271
2024-02-07,1.0301
2024-02-08,1.0246
2024-02-19,1.0359
2024-02-20,1.0249
2024-02-21,1.0195
2024-02-22,1.0216
2024-02-23,1.0132
2024-02-26,1.0134
2024-02-27,1.0156
2024-02-28,1.0009
2024-02-29,1.0062
2024-03-01,1.0081
2024-03-04,1.0121
2024-03-05,1.0057
2024-03-06,1.0228
2024-03-07,1.026
2024-03-08,1.026
2024-03-11,1.0256
2024-03-12,1.0274
2024-03-13,1.0288
2024-03-14,1.0363
2024-03-15,1.0145
2024-03-18,1.0126
2024-03-19,1.0024
2024-03-20,1.0022
2024-03-21,1.0118
2024-03-22,1.0026
2024-03-25,0.9996
2024-03-26,1.0081
2024-03-27,1.0035
2024-03-28,0.9981
2024-03-29,0.9981
2024-04-01,0.9995
2024-04-02,1.0047
2024-04-03,0.9985
2024-04-08,1.0062
2024-04-09,1.0063
2024-04-10,1.0064
2024-04-11,1.0065
2024-04-12,1.0102
2024-04-15,1.0103
2024-04-16,1.0111
2024-04-17,0.9778
2024-04-18,0.9855
2024-04-19,0.9682
2024-04-22,0.9865
2024-04-23,1.0039
2024-04-24,1.0113
2024-04-25,1.0079
2024-04-26,1.0081
2024-04-29,1.0154
2024-04-30,1.0119
2024-05-06,1.0262
2024-05-07,1.0296
2024-05-08,1.0332
2024-05-09,1.028
2024-05-10,1.0263
2024-05-13,1.0266
2024-05-14,1.0304
2024-05-15,1.0396
2024-05-16,1.0631
2024-05-17,1.0766
2024-05-20,1.0753
2024-05-21,1.0701
2024-05-22,1.0702
2024-05-23,1.0733
2024-05-24,1.0717
2024-05-27,1.0731
2024-05-28,1.0592
2024-05-29,1.0454
2024-05-30,1.0354
2024-05-31,1.0365
2024-06-03,1.0365
2024-06-04,1.0503
2024-06-05,1.0542
2024-06-06,1.0685
2024-06-07,1.0759
2024-06-11,1.0634
2024-06-12,1.0774
2024-06-13,1.086
2024-06-14,1.0769
2024-06-17,1.0769
2024-06-18,1.0844
2024-06-19,1.0846
2024-06-20,1.0994
2024-06-21,1.0968
2024-06-24,1.1003
2024-06-25,1.0941
2024-06-26,1.0925
2024-06-27,1.0936
2024-06-28,1.0934
2024-06-30,1.0934
2024-07-01,1.0966
2024-07-02,1.0967
2024-07-03,1.0971
2024-07-04,1.0969
2024-07-05,1.1188
2024-07-08,1.1308
2024-07-09,1.1322
2024-07-10,1.1337
2024-07-11,1.1499
2024-07-12,1.1564
2024-07-15,1.1519
2024-07-16,1.1553
2024-07-17,1.1542
2024-07-18,1.1576
2024-07-19,1.1307
2024-07-22,1.1306
2024-07-23,1.1234
2024-07-24,1.1196
2024-07-25,1.1119
2024-07-26,1.1287
2024-07-29,1.1294
2024-07-30,1.1358
2024-07-31,1.1458
2024-08-01,1.1485
2024-08-02,1.1245
2024-08-05,1.0786
2024-08-06,1.0862
2024-08-07,1.0953
2024-08-08,1.1092
2024-08-09,1.109
2024-08-12,1.1091
2024-08-13,1.1525
2024-08-14,1.1668
2024-08-15,1.1621
2024-08-16,1.1761
2024-08-19,1.1963
2024-08-20,1.2016
2024-08-21,1.2009
2024-08-22,1.1921
2024-08-23,1.195
2024-08-26,1.1974
2024-08-27,1.1982
2024-08-28,1.198
2024-08-29,1.1923
2024-08-30,1.1996
2024-09-02,1.1979
2024-09-03,1.1909
2024-09-04,1.1858
2024-09-05,1.1886
2024-09-06,1.1719
2024-09-09,1.1663
2024-09-10,1.176
2024-09-11,1.1746
2024-09-12,1.1889
2024-09-13,1.1973
2024-09-18,1.209
2024-09-19,1.2325
2024-09-20,1.2261
2024-09-23,1.2279
2024-09-24,1.2353
2024-09-25,1.2391
2024-09-26,1.2501
2024-09-27,1.2357
2024-09-30,1.2321
2024-10-08,1.2283
2024-10-09,1.2267
2024-10-10,1.2307
2024-10-11,1.2403
2024-10-14,1.2401
2024-10-15,1.2375
2024-10-16,1.2497
2024-10-17,1.2529
2024-10-18,1.2698
2024-10-21,1.2774
2024-10-22,1.2881
2024-10-23,1.2885
2024-10-24,1.2891
2024-10-25,1.2765
2024-10-28,1.276
2024-10-29,1.2631
2024-10-30,1.2607
2024-10-31,1.2582
2024-11-01,1.2568
2024-11-04,1.2585
2024-11-05,1.2765
2024-11-06,1.2894
2024-11-07,1.31
2024-11-08,1.3009
2024-11-11,1.3119
2024-11-12,1.3354
2024-11-13,1.3386
2024-11-14,1.3215
2024-11-15,1.314
2024-11-18,1.3346
2024-11-19,1.3653
2024-11-20,1.3916
2024-11-21,1.3548
2024-11-22,1.3342
2024-11-25,1.3506
2024-11-26,1.3555
2024-11-27,1.3582
2024-11-28,1.3561
2024-11-29,1.3557
2024-12-02,1.3448
2024-12-03,1.3661
2024-12-04,1.3786
2024-12-05,1.3766
2024-12-06,1.3743
2024-12-09,1.3831
2024-12-10,1.3829
2024-12-11,1.3913
2024-12-12,1.387
2024-12-13,1.3836
2024-12-16,1.3791
2024-12-17,1.372
2024-12-18,1.3515
2024-12-19,1.3456
2024-12-20,1.3319
2024-12-23,1.3428
2024-12-24,1.3427
2024-12-25,1.3425
2024-12-26,1.3434
2024-12-27,1.3413
2024-12-30,1.3336
2024-12-31,1.3332
2025-01-02,1.3203
2025-01-03,1.3204
2025-01-06,1.3212
2025-01-07,1.3257
2025-01-08,1.3207
2025-01-09,1.3205
2025-01-10,1.3075
2025-01-13,1.2813
2025-01-14,1.274
2025-01-15,1.2773
2025-01-16,1.263
2025-01-17,1.276
2025-01-20,1.2759
2025-01-21,1.2985
2025-01-22,1.3117
2025-01-23,1.3091
2025-01-24,1.3145
2025-01-27,1.2853
2025-02-05,1.2727
2025-02-06,1.2614
2025-02-07,1.2775
2025-02-10,1.2679
2025-02-11,1.2831
2025-02-12,1.283
2025-02-13,1.2968
2025-02-14,1.2952
2025-02-17,1.2951
2025-02-18,1.2829
2025-02-19,1.2716
2025-02-20,1.2574
2025-02-21,1.2392
2025-02-24,1.2315
2025-02-25,1.1984
2025-02-26,1.2225
2025-02-27,1.2124
2025-02-28,1.1744
2025-03-03,1.1669
2025-03-04,1.1621
2025-03-05,1.2072
2025-03-06,1.1959
2025-03-07,1.1895
2025-03-10,1.1472
2025-03-11,1.1378
2025-03-12,1.1247
2025-03-13,1.1198
2025-03-14,1.1256
2025-03-17,1.1278
2025-03-18,1.1285
2025-03-19,1.1358
2025-03-20,1.1263
2025-03-21,1.1348
2025-03-24,1.1324
2025-03-25,1.1328
2025-03-26,1.1518
2025-03-27,1.1658
2025-03-28,1.1416
2025-03-31,1.1421
2025-04-01,1.1418
2025-04-02,1.1434
2025-04-03,1.0962
2025-04-07,1.0506
2025-04-08,0.9843
2025-04-09,1.0148
2025-04-10,1.0442
2025-04-11,1.0521
2025-04-14,1.0524
2025-04-15,1.0522
2025-04-16,1.0603
2025-04-17,1.0635
2025-04-18,1.0632
2025-04-21,1.065
2025-04-22,1.0752
2025-04-23,1.1018
2025-04-24,1.1134
2025-04-25,1.144
2025-04-28,1.1395
2025-04-29,1.1572
2025-04-30,1.1753
2025-05-06,1.1949
2025-05-07,1.207
2025-05-08,1.1994
2025-05-09,1.1938
2025-05-12,1.1932
2025-05-13,1.2332
2025-05-14,1.2544
2025-05-15,1.2415
2025-05-16,1.2405
2025-05-19,1.2246
2025-05-20,1.2163
2025-05-21,1.2103
2025-05-22,1.2103
2025-05-23,1.2202
2025-05-26,1.2187
2025-05-27,1.2081
2025-05-28,1.2005
2025-05-29,1.2045
2025-05-30,1.195
2025-06-03,1.1935
2025-06-04,1.1787
2025-06-05,1.1918
2025-06-06,1.1932
2025-06-09,1.1957
2025-06-10,1.1939
2025-06-11,1.2001
2025-06-12,1.1893
2025-06-13,1.1768
2025-06-16,1.1868
2025-06-17,1.1857
2025-06-18,1.1739
2025-06-19,1.1734
2025-06-20,1.1414
2025-06-23,1.1358
2025-06-24,1.1682
2025-06-25,1.1729
2025-06-26,1.1753
2025-06-27,1.1754
2025-06-30,1.1778
2025-07-01,1.1843
2025-07-02,1.1868
2025-07-03,1.2036
2025-07-04,1.2037
2025-07-07,1.2051
2025-07-08,1.1959
2025-07-09,1.1964
2025-07-10,1.1958
2025-07-11,1.1882
2025-07-14,1.1937
2025-07-15,1.2058
2025-07-16,1.2165
2025-07-17,1.2536
2025-07-18,1.2586
2025-07-21,1.2484
2025-07-22,1.2441
2025-07-23,1.2701
2025-07-24,1.2585
2025-07-25,1.2553
2025-07-28,1.2562
2025-07-29,1.2583
2025-07-30,1.267
2025-07-31,1.2539
2025-08-01,1.2377
2025-08-04,1.2557
2025-08-05,1.2598
2025-08-06,1.2488
2025-08-07,1.2559
2025-08-08,1.249
2025-08-11,1.2493
2025-08-12,1.2495
2025-08-13,1.3217
2025-08-14,1.3126
2025-08-15,1.3105
2025-08-18,1.3047
2025-08-19,1.3193
2025-08-20,1.3212
2025-08-21,1.3209
2025-08-22,1.3463
2025-08-25,1.3625
2025-08-26,1.3465
2025-08-27,1.3427
2025-08-28,1.3418
2025-08-29,1.3324
2025-09-01,1.3332
2025-09-02,1.325
2025-09-03,1.336
2025-09-04,1.3398
2025-09-05,1.34
2025-09-08,1.3448
2025-09-09,1.3558
2025-09-10,1.3588
2025-09-11,1.3761
2025-09-12,1.3983
2025-09-15,1.4
2025-09-16,1.4091
2025-09-17,1.412
2025-09-18,1.421
2025-09-19,1.4149
2025-09-22,1.4176
2025-09-23,1.411
2025-09-24,1.4005
2025-09-25,1.3922
2025-09-26,1.3849
2025-09-29,1.3833
2025-09-30,1.3689
2025-10-09,1.4537
2025-10-10,1.408
2025-10-13,1.4071
2025-10-14,1.4045
2025-10-15,1.3981
2025-10-16,1.393
2025-10-17,1.3691
2025-10-20,1.3695
2025-10-21,1.4123
2025-10-22,1.4093
2025-10-23,1.4085
2025-10-24,1.4312
2025-10-27,1.4593
2025-10-28,1.4464
2025-10-29,1.455
2025-10-30,1.4435
2025-10-31,1.4388
2025-11-03,1.4468
2025-11-04,1.4266
2025-11-05,1.4281
2025-11-06,1.4338
2025-11-07,1.4296
2025-11-10,1.4556
2025-11-11,1.444
2025-11-12,1.4352
2025-11-13,1.4209
2025-11-14,1.4019
2025-11-17,1.4058
2025-11-18,1.3958
2025-11-19,1.4045
2025-11-20,1.3895
2025-11-21,1.384
2025-11-24,1.4028
2025-11-25,1.4109
2025-11-26,1.4119
2025-11-27,1.4115
2025-11-28,1.412
2025-12-01,1.4128
2025-12-02,1.4209
2025-12-03,1.4208
2025-12-04,1.4283
2025-12-05,1.4286
2025-12-08,1.4208
2025-12-09,1.427
2025-12-10,1.4265
2025-12-11,1.411
2025-12-12,1.4036
2025-12-15,1.4004
2025-12-16,1.3879
2025-12-17,1.3714
2025-12-18,1.3691
2025-12-19,1.3933
2025-12-22,1.4077
2025-12-23,1.4006
2025-12-24,1.3995
2025-12-25,1.3979
2025-12-26,1.4042
2025-12-29,1.4075
2025-12-30,1.4098
2025-12-31,1.4086
2026-01-05,1.437
2026-01-06,1.4528
2026-01-07,1.4522
2026-01-08,1.4197
