date,unit_nav
2015-01-05,104.482
2015-01-06,104.489
2015-01-07,104.584
2015-01-08,104.548
2015-01-09,104.514
2015-01-12,104.576
2015-01-13,104.837
2015-01-14,104.987
2015-01-15,104.927
2015-01-16,105.248
2015-01-19,105.27
2015-01-20,105.315
2015-01-21,105.41
2015-01-22,105.503
2015-01-23,105.551
2015-01-26,105.745
2015-01-27,105.682
2015-01-28,105.442
2015-01-29,105.306
2015-01-30,105.338
2015-02-02,105.567
2015-02-03,105.604
2015-02-04,105.646
2015-02-05,105.779
2015-02-06,105.716
2015-02-09,105.863
2015-02-10,105.91
2015-02-11,106.187
2015-02-12,106.349
2015-02-13,106.468
2015-02-16,106.647
2015-02-17,106.628
2015-02-25,106.827
2015-02-26,106.723
2015-02-27,106.672
2015-03-02,106.563
2015-03-03,106.433
2015-03-04,106.519
2015-03-05,106.267
2015-03-06,106.249
2015-03-09,106.054
2015-03-10,106.152
2015-03-11,106.344
2015-03-12,106.453
2015-03-13,106.217
2015-03-16,106.108
2015-03-17,106.172
2015-03-18,106.071
2015-03-19,106.105
2015-03-20,106.328
2015-03-23,106.283
2015-03-24,106.25
2015-03-25,106.196
2015-03-26,105.836
2015-03-27,105.697
2015-03-30,105.551
2015-03-31,105.315
2015-04-01,105.499
2015-04-02,105.772
2015-04-03,105.661
2015-04-07,105.57
2015-04-08,105.33
2015-04-09,105.342
2015-04-10,105.382
2015-04-13,105.545
2015-04-14,105.55
2015-04-15,105.796
2015-04-16,105.78
2015-04-17,105.889
2015-04-20,106.446
2015-04-21,106.657
2015-04-22,106.602
2015-04-23,106.483
2015-04-24,106.489
2015-04-27,106.709
2015-04-28,106.809
2015-04-29,106.816
2015-04-30,106.824
2015-05-04,106.862
2015-05-05,106.885
2015-05-06,106.667
2015-05-07,106.604
2015-05-08,106.803
2015-05-11,106.904
2015-05-12,107.063
2015-05-13,107.471
2015-05-14,107.796
2015-05-15,107.619
2015-05-18,107.575
2015-05-19,107.516
2015-05-20,107.39
2015-05-21,107.424
2015-05-22,107.336
2015-05-25,107.271
2015-05-26,107.07
2015-05-27,107.173
2015-05-28,106.385
2015-05-29,106.49
2015-06-01,106.287
2015-06-02,106.615
2015-06-03,106.724
2015-06-04,106.815
2015-06-05,106.887
2015-06-08,106.923
2015-06-09,106.954
2015-06-10,106.929
2015-06-11,106.825
2015-06-12,106.926
2015-06-15,106.795
2015-06-16,106.883
2015-06-17,106.925
2015-06-18,107.306
2015-06-19,107.327
2015-06-23,107.306
2015-06-24,107.234
2015-06-25,107.243
2015-06-26,107.251
2015-06-29,107.2
2015-06-30,107.312
2015-07-01,107.457
2015-07-02,107.366
2015-07-03,107.509
2015-07-06,107.794
2015-07-07,107.75
2015-07-08,107.699
2015-07-09,107.783
2015-07-10,107.723
2015-07-13,107.682
2015-07-14,107.568
2015-07-15,107.574
2015-07-16,107.649
2015-07-17,107.711
2015-07-20,107.761
2015-07-21,107.663
2015-07-22,107.722
2015-07-23,107.805
2015-07-24,107.889
2015-07-27,107.914
2015-07-28,107.941
2015-07-29,107.953
2015-07-30,107.948
2015-07-31,107.807
2015-08-03,107.726
2015-08-04,107.758
2015-08-05,107.748
2015-08-06,107.896
2015-08-07,107.98
2015-08-10,107.974
2015-08-11,107.614
2015-08-12,107.553
2015-08-13,107.609
2015-08-14,107.641
2015-08-17,107.663
2015-08-18,107.594
2015-08-19,107.554
2015-08-20,107.546
2015-08-21,107.678
2015-08-24,107.741
2015-08-25,107.891
2015-08-26,107.954
2015-08-27,108.086
2015-08-28,108.136
2015-08-31,108.297
2015-09-01,108.316
2015-09-02,108.231
2015-09-07,107.99
2015-09-08,108.04
2015-09-09,108.017
2015-09-10,107.999
2015-09-11,108.012
2015-09-14,108.088
2015-09-15,108.172
2015-09-16,108.161
2015-09-17,108.068
2015-09-18,108.148
2015-09-21,108.191
2015-09-22,108.153
2015-09-23,108.148
2015-09-24,108.247
2015-09-25,108.294
2015-09-28,108.445
2015-09-29,108.69
2015-09-30,108.722
2015-10-08,108.826
2015-10-09,108.17
2015-10-12,108.247
2015-10-13,108.432
2015-10-14,108.701
2015-10-15,108.538
2015-10-16,108.297
2015-10-19,108.337
2015-10-20,108.613
2015-10-21,108.624
2015-10-22,108.666
2015-10-23,108.724
2015-10-26,108.902
2015-10-27,109.102
2015-10-28,109.052
2015-10-29,108.793
2015-10-30,108.718
2015-11-02,108.797
2015-11-03,108.685
2015-11-04,108.504
2015-11-05,108.524
2015-11-06,108.529
2015-11-09,108.151
2015-11-10,108.198
2015-11-11,108.368
2015-11-12,108.432
2015-11-13,108.5
2015-11-16,108.551
2015-11-17,108.497
2015-11-18,108.432
2015-11-19,108.446
2015-11-20,108.542
2015-11-23,108.53
2015-11-24,108.65
2015-11-25,108.737
2015-11-26,108.887
2015-11-27,108.94
2015-11-30,109.041
2015-12-01,109.055
2015-12-02,109.017
2015-12-03,109.201
2015-12-04,109.23
2015-12-07,109.229
2015-12-08,109.338
2015-12-09,109.408
2015-12-10,109.4
2015-12-11,109.447
2015-12-14,109.346
2015-12-15,109.411
2015-12-16,109.465
2015-12-17,109.658
2015-12-18,109.813
2015-12-21,110.07
2015-12-22,110.194
2015-12-23,110.161
2015-12-24,110.26
2015-12-25,110.275
2015-12-28,110.326
2015-12-29,110.343
2015-12-30,110.172
2015-12-31,110.178
2016-01-04,110.021
2016-01-05,109.856
2016-01-06,109.952
2016-01-07,110.011
2016-01-08,110.11
2016-01-11,110.278
2016-01-12,110.393
2016-01-13,110.642
2016-01-14,110.591
2016-01-15,110.517
2016-01-18,110.452
2016-01-19,110.353
2016-01-20,110.244
2016-01-21,110.344
2016-01-22,110.41
2016-01-25,110.075
2016-01-26,110.061
2016-01-27,109.936
2016-01-28,110.015
2016-01-29,110.143
2016-02-01,110.287
2016-02-02,110.167
2016-02-03,110.154
2016-02-04,110.268
2016-02-05,110.278
2016-02-15,110.507
2016-02-16,110.426
2016-02-17,110.417
2016-02-18,110.461
2016-02-19,110.487
2016-02-22,110.554
2016-02-23,110.574
2016-02-24,110.649
2016-02-25,110.596
2016-02-26,110.637
2016-02-29,110.671
2016-03-01,110.748
2016-03-02,110.775
2016-03-03,110.719
2016-03-04,110.77
2016-03-07,110.702
2016-03-08,110.606
2016-03-09,110.689
2016-03-10,110.822
2016-03-11,110.914
2016-03-14,110.96
2016-03-15,110.986
2016-03-16,111.183
2016-03-17,111.119
2016-03-18,111.1
2016-03-21,111.146
2016-03-22,111.088
2016-03-23,111.253
2016-03-24,111.309
2016-03-25,111.498
2016-03-28,111.402
2016-03-29,111.441
2016-03-30,111.605
2016-03-31,111.678
2016-04-01,111.597
2016-04-05,111.629
2016-04-06,111.528
2016-04-07,111.472
2016-04-08,111.482
2016-04-11,111.438
2016-04-12,111.414
2016-04-13,111.142
2016-04-14,111.048
2016-04-15,111.137
2016-04-18,111.257
2016-04-19,111.162
2016-04-20,110.749
2016-04-21,110.646
2016-04-22,110.491
2016-04-25,110.152
2016-04-26,110.412
2016-04-27,110.571
2016-04-28,110.664
2016-04-29,110.676
2016-05-03,110.768
2016-05-04,110.828
2016-05-05,110.814
2016-05-06,110.814
2016-05-09,110.986
2016-05-10,111.076
2016-05-11,111.044
2016-05-12,111.07
2016-05-13,111.061
2016-05-16,110.985
2016-05-17,110.884
2016-05-18,110.665
2016-05-19,110.637
2016-05-20,110.721
2016-05-23,110.708
2016-05-24,110.77
2016-05-25,110.793
2016-05-26,110.774
2016-05-27,110.761
2016-05-30,110.763
2016-05-31,110.788
2016-06-01,110.786
2016-06-02,110.744
2016-06-03,110.699
2016-06-06,110.801
2016-06-07,110.801
2016-06-08,110.683
2016-06-13,110.745
2016-06-14,110.911
2016-06-15,110.94
2016-06-16,111.08
2016-06-17,111.079
2016-06-20,111.252
2016-06-21,111.309
2016-06-22,111.458
2016-06-23,111.428
2016-06-24,111.534
2016-06-27,111.734
2016-06-28,111.624
2016-06-29,111.592
2016-06-30,111.687
2016-07-01,111.899
2016-07-04,111.817
2016-07-05,111.725
2016-07-06,111.851
2016-07-07,111.94
2016-07-08,111.962
2016-07-11,111.936
2016-07-12,111.861
2016-07-13,111.77
2016-07-14,111.849
2016-07-15,111.873
2016-07-18,111.899
2016-07-19,111.963
2016-07-20,112.149
2016-07-21,112.269
2016-07-22,112.281
2016-07-25,112.233
2016-07-26,112.286
2016-07-27,112.295
2016-07-28,112.333
2016-07-29,112.368
