date,unit_nav,daily_return_pct
2026-03-02,2.1461,-1.05
2026-03-03,2.0616,-3.94
2026-03-04,2.0259,-1.73
2026-03-05,2.0653,1.94
2026-03-06,2.0626,-0.13
2026-03-09,2.0561,-0.32
2026-03-10,2.1193,3.07
2026-03-11,2.0916,-1.31
2026-03-12,2.0601,-1.51
2026-03-13,2.0177,-2.06
2026-03-16,2.0457,1.39
2026-03-17,1.957,-4.34
2026-03-18,2.0668,5.61
2026-03-19,2.0641,-0.13
2026-03-20,2.0578,-0.31
2026-03-23,1.9711,-4.21
2026-03-24,1.9927,1.1
2026-03-25,2.0669,3.72
2026-03-26,2.0108,-2.71
2026-03-27,2.0029,-0.39
2026-03-30,2.0072,0.21
2026-03-31,1.9542,-2.64
2026-04-01,2.0353,4.15
2026-04-02,1.9657,-3.42
2026-04-03,1.984,0.93
2026-04-07,1.9889,0.25
2026-04-08,2.1769,9.45
2026-04-09,2.1691,-0.36
2026-04-10,2.2166,2.19
2026-04-13,2.2178,0.05
2026-04-14,2.277,2.67
2026-04-15,2.2411,-1.58
2026-04-16,2.3517,4.94
2026-04-17,2.4357,3.57
2026-04-20,2.4444,0.36
2026-04-21,2.4174,-1.1
2026-04-22,2.5284,4.59
2026-04-23,2.4821,-1.83
2026-04-24,2.3938,-3.56
2026-04-27,2.3764,-0.73
2026-04-28,2.3174,-2.48
2026-04-29,2.3474,1.29
2026-04-30,2.3378,-0.41
2026-05-06,2.4186,3.46
2026-05-07,2.5059,3.61
2026-05-08,2.4996,-0.25
2026-05-11,2.5598,2.41
2026-05-12,2.5902,1.19
2026-05-13,2.7092,4.59
2026-05-14,2.6606,-1.79
2026-05-15,2.6298,-1.16
2026-05-18,2.6152,-0.56
2026-05-19,2.5889,-1.01
2026-05-20,2.5726,-0.63
2026-05-21,2.4554,-4.56
2026-05-22,2.5586,4.2
2026-05-25,2.6519,3.65
2026-05-26,2.6557,0.14
2026-05-27,2.638,-0.67
2026-05-28,2.7255,3.32
2026-05-29,2.6646,-2.23
2026-06-01,2.6193,-1.7
