date,unit_nav,daily_return_pct
2017-08-03,1.0,0.0
2017-08-04,1.0,0.0
2017-08-11,1.0,0.0
2017-08-18,1.0,0.0
2017-08-25,1.0,0.0
2017-08-31,1.0147,0.0
2017-09-01,1.0418,2.6707
2017-09-04,1.0579,1.5454
2017-09-05,1.0547,-0.3025
2017-09-06,1.0658,1.0524
2017-09-07,1.0473,-1.7358
2017-09-08,1.0573,0.9548
2017-09-11,1.0916,3.2441
2017-09-12,1.081,-0.9711
2017-09-13,1.088,0.6475
2017-09-14,1.0705,-1.6085
2017-09-15,1.0438,-2.4942
2017-09-18,1.0496,0.5557
2017-09-19,1.0445,-0.4859
2017-09-20,1.067,2.1541
2017-09-21,1.038,-2.7179
2017-09-22,1.026,-1.1561
2017-09-25,1.0036,-2.1832
2017-09-26,1.0154,1.1758
2017-09-27,1.0319,1.625
2017-09-28,1.0228,-0.8819
2017-09-29,1.0253,0.2444
2017-10-09,1.0303,0.4877
2017-10-10,1.0162,-1.3685
2017-10-11,1.0037,-1.2301
2017-10-12,0.9953,-0.8369
2017-10-13,1.0004,0.5124
2017-10-16,1.0092,0.8796
2017-10-17,0.9869,-2.2097
2017-10-18,0.9712,-1.5908
2017-10-19,0.9691,-0.2162
2017-10-20,0.9885,2.0019
2017-10-23,0.9837,-0.4856
2017-10-24,0.992,0.8438
2017-10-25,0.9889,-0.3125
2017-10-26,0.9964,0.7584
2017-10-27,0.9799,-1.656
2017-10-30,0.9587,-2.1635
2017-10-31,0.9752,1.7211
2017-11-01,0.9798,0.4717
2017-11-02,0.9682,-1.1839
2017-11-03,0.9557,-1.2911
2017-11-06,0.9576,0.1988
2017-11-07,0.9633,0.5952
2017-11-08,0.9681,0.4983
2017-11-09,0.9657,-0.2479
2017-11-10,0.9602,-0.5695
2017-11-13,0.9601,-0.0104
2017-11-14,0.9463,-1.4374
2017-11-15,0.9224,-2.5256
2017-11-16,0.9122,-1.1058
2017-11-17,0.8914,-2.2802
2017-11-20,0.9032,1.3238
2017-11-21,0.8995,-0.4097
2017-11-22,0.9071,0.8449
2017-11-23,0.8995,-0.8378
2017-11-24,0.9198,2.2568
2017-11-27,0.8979,-2.381
2017-11-28,0.9118,1.5481
2017-11-29,0.9306,2.0619
2017-11-30,0.9235,-0.7629
2017-12-01,0.9218,-0.1841
2017-12-04,0.9177,-0.4448
2017-12-05,0.8899,-3.0293
2017-12-06,0.8883,-0.1798
2017-12-07,0.885,-0.3715
2017-12-08,0.8919,0.7797
2017-12-11,0.9025,1.1885
2017-12-12,0.9039,0.1551
2017-12-13,0.9051,0.1328
2017-12-14,0.9036,-0.1657
2017-12-15,0.8968,-0.7525
2017-12-18,0.8988,0.223
2017-12-19,0.8962,-0.2893
2017-12-20,0.8834,-1.4283
2017-12-21,0.892,0.9735
2017-12-22,0.8983,0.7063
2017-12-25,0.8983,0.0
2017-12-26,0.9022,0.4342
2017-12-27,0.9115,1.0308
2017-12-28,0.9429,3.4449
2017-12-29,0.9388,-0.4348
2017-12-31,0.9388,0.0
2018-01-02,0.9471,0.8841
2018-01-03,0.9575,1.0981
2018-01-04,0.9703,1.3368
2018-01-05,0.9646,-0.5874
2018-01-08,0.9843,2.0423
2018-01-09,0.9861,0.1829
2018-01-10,0.9753,-1.0952
2018-01-11,0.9784,0.3179
2018-01-12,0.9718,-0.6746
2018-01-15,0.938,-3.4781
2018-01-16,0.9406,0.2772
2018-01-17,0.9272,-1.4246
2018-01-18,0.9306,0.3667
2018-01-19,0.9334,0.3009
2018-01-22,0.9451,1.2535
2018-01-23,0.9597,1.5448
2018-01-24,0.9533,-0.6669
2018-01-25,0.965,1.2273
2018-01-26,0.9526,-1.285
2018-01-29,0.9555,0.3044
2018-01-30,0.9511,-0.4605
2018-01-31,0.9424,-0.9147
2018-02-01,0.9083,-3.6184
2018-02-02,0.9343,2.8625
2018-02-05,0.9264,-0.8456
2018-02-06,0.892,-3.7133
2018-02-07,0.8883,-0.4148
2018-02-08,0.8791,-1.0357
