date,unit_nav
2021-05-24,1.0
2021-05-25,1.0016
2021-05-28,0.9912
2021-05-31,1.0025
2021-06-01,1.0259
2021-06-02,1.0209
2021-06-03,1.0113
2021-06-04,1.0085
2021-06-07,1.0001
2021-06-08,0.9872
2021-06-09,0.9897
2021-06-10,0.988
2021-06-11,0.9912
2021-06-15,0.9904
2021-06-16,0.9775
2021-06-17,0.9826
2021-06-18,1.002
2021-06-21,0.9963
2021-06-22,0.9816
2021-06-23,1.0002
2021-06-24,1.0096
2021-06-25,1.0338
2021-06-28,1.0355
2021-06-29,1.0264
2021-06-30,1.0197
2021-07-01,1.0214
2021-07-02,0.9913
2021-07-05,0.9694
2021-07-06,0.9605
2021-07-07,0.954
2021-07-08,0.9222
2021-07-09,0.9323
2021-07-12,0.944
2021-07-13,0.9595
2021-07-14,0.9628
2021-07-15,0.9589
2021-07-16,0.9579
2021-07-19,0.9308
2021-07-20,0.9232
2021-07-21,0.9215
2021-07-22,0.9364
2021-07-23,0.9109
2021-07-26,0.8553
2021-07-27,0.7908
2021-07-28,0.8088
2021-07-29,0.8733
2021-07-30,0.8508
2021-08-02,0.8489
2021-08-03,0.8449
2021-08-04,0.8597
2021-08-05,0.8419
2021-08-06,0.8399
2021-08-09,0.8372
2021-08-10,0.8578
2021-08-11,0.8552
2021-08-12,0.8419
2021-08-13,0.827
2021-08-16,0.8064
2021-08-17,0.781
2021-08-18,0.7806
2021-08-19,0.7582
2021-08-20,0.7415
2021-08-23,0.7552
2021-08-24,0.8065
2021-08-25,0.809
2021-08-26,0.7945
2021-08-27,0.7925
2021-08-30,0.7996
2021-08-31,0.8244
2021-09-01,0.8398
2021-09-02,0.8525
2021-09-03,0.8404
2021-09-06,0.8497
2021-09-07,0.8609
2021-09-08,0.8613
2021-09-09,0.822
2021-09-10,0.8432
2021-09-13,0.8253
2021-09-14,0.8139
2021-09-15,0.7888
2021-09-16,0.7785
2021-09-17,0.8057
2021-09-22,0.7823
2021-09-23,0.7905
2021-09-24,0.7705
2021-09-27,0.7636
2021-09-28,0.7772
2021-09-29,0.7721
2021-09-30,0.7642
2021-10-08,0.775
2021-10-11,0.7987
2021-10-12,0.7735
2021-10-13,0.7755
2021-10-14,0.7734
2021-10-15,0.7867
2021-10-18,0.7863
2021-10-19,0.8096
2021-10-20,0.8299
2021-10-21,0.8216
2021-10-22,0.8376
2021-10-25,0.8339
2021-10-26,0.8221
2021-10-27,0.7965
2021-10-28,0.7971
2021-10-29,0.7902
2021-11-01,0.7793
2021-11-02,0.7808
2021-11-03,0.7764
2021-11-04,0.787
2021-11-05,0.7756
2021-11-08,0.7673
2021-11-09,0.7679
2021-11-10,0.7838
2021-11-11,0.8016
2021-11-12,0.8112
2021-11-15,0.8115
2021-11-16,0.8252
2021-11-17,0.8223
2021-11-18,0.7951
2021-11-19,0.7928
2021-11-22,0.7906
2021-11-23,0.7785
2021-11-24,0.781
2021-11-25,0.7845
2021-11-26,0.7586
2021-11-29,0.7504
2021-11-30,0.7432
2021-12-01,0.7447
2021-12-02,0.7386
2021-12-03,0.7278
2021-12-06,0.7059
2021-12-07,0.7345
2021-12-08,0.7321
2021-12-09,0.7456
2021-12-10,0.7405
2021-12-13,0.7449
2021-12-14,0.7205
2021-12-15,0.7106
2021-12-16,0.7145
2021-12-17,0.6967
2021-12-20,0.6768
2021-12-21,0.6897
2021-12-22,0.6968
2021-12-23,0.6914
2021-12-24,0.6901
2021-12-27,0.69
2021-12-28,0.6824
2021-12-29,0.6714
2021-12-30,0.6726
2021-12-31,0.6976
2022-01-04,0.6863
2022-01-05,0.6543
2022-01-06,0.6634
2022-01-07,0.6749
2022-01-10,0.6896
2022-01-11,0.6889
2022-01-12,0.7227
2022-01-13,0.7087
2022-01-14,0.7074
2022-01-17,0.7024
2022-01-18,0.6969
2022-01-19,0.691
2022-01-20,0.721
2022-01-21,0.717
2022-01-24,0.6971
2022-01-25,0.6782
2022-01-26,0.6832
