date,unit_nav
2016-09-29,1.0
2016-09-30,1.0002
2016-10-14,1.001
2016-10-21,1.0017
2016-10-28,0.9966
2016-11-03,1.0059
2016-11-04,1.0024
2016-11-07,1.0015
2016-11-08,1.0075
2016-11-09,1.0003
2016-11-10,1.013
2016-11-11,1.017
2016-11-14,1.0201
2016-11-15,1.0249
2016-11-16,1.0262
2016-11-17,1.0222
2016-11-18,1.0194
2016-11-21,1.0216
2016-11-22,1.0295
2016-11-23,1.0224
2016-11-24,1.0154
2016-11-25,1.0172
2016-11-28,1.017
2016-11-29,1.0063
2016-11-30,1.0045
2016-12-01,1.0084
2016-12-02,0.9918
2016-12-05,0.9866
2016-12-06,0.9888
2016-12-07,0.9997
2016-12-08,0.9935
2016-12-09,0.9895
2016-12-12,0.9358
2016-12-13,0.9397
2016-12-14,0.9336
2016-12-15,0.9434
2016-12-16,0.9534
2016-12-19,0.9526
2016-12-20,0.9519
2016-12-21,0.959
2016-12-22,0.9589
2016-12-23,0.9478
2016-12-26,0.9521
2016-12-27,0.9532
2016-12-28,0.9494
2016-12-29,0.9457
2016-12-30,0.9459
2016-12-31,0.9459
2017-01-03,0.9544
2017-01-04,0.9661
2017-01-05,0.9663
2017-01-06,0.9601
2017-01-09,0.9652
2017-01-10,0.9607
2017-01-11,0.951
2017-01-12,0.9431
2017-01-13,0.9259
2017-01-16,0.8867
2017-01-17,0.8975
2017-01-18,0.8933
2017-01-19,0.8898
2017-01-20,0.9048
2017-01-23,0.9141
2017-01-24,0.9092
2017-01-25,0.9123
2017-01-26,0.9187
2017-02-03,0.9162
2017-02-06,0.9274
2017-02-07,0.9279
2017-02-08,0.9351
2017-02-09,0.9431
2017-02-10,0.9401
2017-02-13,0.9464
2017-02-14,0.9458
2017-02-15,0.9373
2017-02-16,0.9437
2017-02-17,0.9357
2017-02-20,0.9438
2017-02-21,0.9532
2017-02-22,0.9568
2017-02-23,0.9571
2017-02-24,0.9608
2017-02-27,0.9534
2017-02-28,0.9571
2017-03-01,0.9595
2017-03-02,0.9535
2017-03-03,0.9573
2017-03-06,0.9688
2017-03-07,0.9706
2017-03-08,0.9668
2017-03-09,0.9609
2017-03-10,0.9613
2017-03-13,0.9684
2017-03-14,0.9668
2017-03-15,0.9663
2017-03-16,0.9767
2017-03-17,0.9704
2017-03-20,0.974
2017-03-21,0.9752
2017-03-22,0.9704
2017-03-23,0.9708
2017-03-24,0.9727
2017-03-27,0.9713
2017-03-28,0.9686
2017-03-29,0.9613
2017-03-30,0.9423
2017-03-31,0.9449
2017-04-05,0.9653
2017-04-06,0.9679
2017-04-07,0.9685
2017-04-10,0.9584
2017-04-11,0.9659
2017-04-12,0.9583
2017-04-13,0.9618
2017-04-14,0.9482
2017-04-17,0.9343
2017-04-18,0.9253
2017-04-19,0.9141
2017-04-20,0.9094
2017-04-21,0.9048
2017-04-24,0.8776
2017-04-25,0.8805
2017-04-26,0.8837
2017-04-27,0.889
2017-04-28,0.8937
2017-05-02,0.894
2017-05-03,0.8924
2017-05-04,0.8896
2017-05-05,0.8781
2017-05-08,0.8619
2017-05-09,0.867
2017-05-10,0.8503
2017-05-11,0.8431
2017-05-12,0.8416
2017-05-15,0.8442
2017-05-16,0.862
2017-05-17,0.8644
2017-05-18,0.8588
2017-05-19,0.858
2017-05-22,0.8426
2017-05-23,0.8164
2017-05-24,0.8203
2017-05-25,0.8274
2017-05-26,0.8277
2017-05-31,0.8252
2017-06-01,0.8033
2017-06-02,0.8125
2017-06-05,0.82
2017-06-06,0.8243
2017-06-07,0.8417
2017-06-08,0.8413
2017-06-09,0.8422
2017-06-12,0.8304
2017-06-13,0.8426
2017-06-14,0.8438
2017-06-15,0.8543
2017-06-16,0.8532
2017-06-19,0.8585
2017-06-20,0.8601
2017-06-21,0.8603
2017-06-22,0.8456
2017-06-23,0.8462
2017-06-26,0.8561
2017-06-27,0.8576
2017-06-28,0.8521
2017-06-29,0.8559
2017-06-30,0.8568
2017-07-03,0.8648
2017-07-04,0.8633
2017-07-05,0.8707
2017-07-06,0.8722
2017-07-07,0.875
2017-07-10,0.8698
2017-07-11,0.8592
2017-07-12,0.8579
2017-07-13,0.8581
2017-07-14,0.8537
2017-07-17,0.8106
2017-07-18,0.8174
2017-07-19,0.8282
2017-07-20,0.8331
2017-07-21,0.8342
2017-07-24,0.8388
2017-07-25,0.8373
2017-07-26,0.8386
2017-07-27,0.8492
2017-07-28,0.8498
2017-07-31,0.8568
2017-08-01,0.8578
2017-08-02,0.8508
2017-08-03,0.8548
2017-08-04,0.851
2017-08-07,0.8575
2017-08-08,0.8604
2017-08-09,0.8635
2017-08-10,0.8574
2017-08-11,0.8447
2017-08-14,0.8613
2017-08-15,0.865
2017-08-16,0.8692
2017-08-17,0.8771
2017-08-18,0.8727
2017-08-21,0.8791
2017-08-22,0.874
2017-08-23,0.8683
2017-08-24,0.8628
2017-08-25,0.8713
2017-08-28,0.8809
2017-08-29,0.8787
2017-08-30,0.8824
2017-08-31,0.8855
2017-09-01,0.8924
2017-09-04,0.8989
2017-09-05,0.8993
2017-09-06,0.9059
2017-09-07,0.902
2017-09-08,0.9037
2017-09-11,0.9132
2017-09-12,0.911
2017-09-13,0.9145
2017-09-14,0.9131
2017-09-15,0.9092
2017-09-18,0.9161
2017-09-19,0.9122
2017-09-20,0.9203
2017-09-21,0.9103
2017-09-22,0.9064
2017-09-25,0.8933
2017-09-26,0.8952
2017-09-27,0.9028
2017-09-28,0.8983
2017-09-29,0.9069
2017-10-09,0.9176
2017-10-10,0.9238
2017-10-11,0.9201
2017-10-12,0.9178
2017-10-13,0.922
2017-10-16,0.9051
2017-10-17,0.9034
2017-10-18,0.8951
2017-10-19,0.8869
2017-10-20,0.8979
2017-10-23,0.9028
2017-10-24,0.8983
2017-10-25,0.9039
2017-10-26,0.9075
2017-10-27,0.9008
2017-10-30,0.8786
2017-10-31,0.8852
2017-11-01,0.8859
2017-11-02,0.8755
2017-11-03,0.868
2017-11-06,0.8768
2017-11-07,0.8819
2017-11-08,0.8847
2017-11-09,0.8895
2017-11-10,0.8915
2017-11-13,0.8933
2017-11-14,0.8874
2017-11-15,0.8793
2017-11-16,0.8773
2017-11-17,0.8477
2017-11-20,0.8499
2017-11-21,0.8497
2017-11-22,0.8505
2017-11-23,0.8314
2017-11-24,0.8325
2017-11-27,0.8239
2017-11-28,0.8367
2017-11-29,0.8385
2017-11-30,0.8339
2017-12-01,0.8414
2017-12-04,0.8326
2017-12-05,0.8103
2017-12-06,0.8182
2017-12-07,0.8178
2017-12-08,0.8252
2017-12-11,0.8347
2017-12-12,0.8273
2017-12-13,0.8325
2017-12-14,0.8333
2017-12-15,0.8304
2017-12-18,0.8252
2017-12-19,0.8303
2017-12-20,0.8219
2017-12-21,0.8236
2017-12-22,0.8223
2017-12-25,0.8116
2017-12-26,0.8157
2017-12-27,0.8127
2017-12-28,0.8148
2017-12-29,0.8223
2017-12-31,0.8222
2018-01-02,0.8312
2018-01-03,0.8391
2018-01-04,0.8409
2018-01-05,0.8411
2018-01-08,0.8426
2018-01-09,0.8413
2018-01-10,0.837
2018-01-11,0.8413
2018-01-12,0.8358
2018-01-15,0.813
2018-01-16,0.8168
2018-01-17,0.8149
2018-01-18,0.8165
2018-01-19,0.8147
2018-01-22,0.8238
2018-01-23,0.8246
2018-01-24,0.8311
2018-01-25,0.8303
2018-01-26,0.8295
2018-01-29,0.8197
2018-01-30,0.818
2018-01-31,0.7989
2018-02-01,0.7657
2018-02-02,0.7634
2018-02-05,0.7606
2018-02-06,0.7235
2018-02-07,0.7254
2018-02-08,0.7347
2018-02-09,0.7127
2018-02-12,0.7305
2018-02-13,0.732
2018-02-14,0.7336
2018-02-22,0.7471
2018-02-23,0.7493
2018-02-26,0.766
2018-02-27,0.7686
2018-02-28,0.7726
2018-03-01,0.7841
2018-03-02,0.7811
2018-03-05,0.7859
2018-03-06,0.7933
2018-03-07,0.7878
2018-03-08,0.7922
2018-03-09,0.8054
2018-03-12,0.8184
2018-03-13,0.8142
2018-03-14,0.8052
2018-03-15,0.8038
2018-03-16,0.8017
2018-03-19,0.8033
2018-03-20,0.8035
2018-03-21,0.7975
2018-03-22,0.7967
2018-03-23,0.7541
2018-03-26,0.7674
2018-03-27,0.7869
2018-03-28,0.7817
2018-03-29,0.7874
2018-03-30,0.8009
2018-04-02,0.8049
2018-04-03,0.7971
2018-04-04,0.7903
2018-04-09,0.7915
2018-04-10,0.792
2018-04-11,0.7967
2018-04-12,0.793
2018-04-13,0.7924
2018-04-16,0.792
2018-04-17,0.7742
2018-04-18,0.7857
2018-04-19,0.7876
2018-04-20,0.7711
2018-04-23,0.7628
2018-04-24,0.7795
2018-04-25,0.7824
2018-04-26,0.7682
2018-04-27,0.769
2018-05-02,0.7654
2018-05-03,0.7724
2018-05-04,0.7707
2018-05-07,0.7843
2018-05-08,0.788
2018-05-09,0.7875
2018-05-10,0.7909
2018-05-11,0.7833
2018-05-14,0.778
2018-05-15,0.7862
2018-05-16,0.782
2018-05-17,0.7784
2018-05-18,0.782
2018-05-21,0.7911
2018-05-22,0.7945
2018-05-23,0.7864
2018-05-24,0.7838
2018-05-25,0.7738
2018-05-28,0.768
2018-05-29,0.762
2018-05-30,0.7382
2018-05-31,0.7481
2018-06-01,0.7398
2018-06-04,0.7367
2018-06-05,0.7488
2018-06-06,0.7496
2018-06-07,0.7445
2018-06-08,0.7366
2018-06-11,0.7305
2018-06-12,0.7362
2018-06-13,0.7236
2018-06-14,0.7199
2018-06-15,0.7046
2018-06-19,0.6565
2018-06-20,0.6643
2018-06-21,0.6488
2018-06-22,0.6589
2018-06-25,0.6556
2018-06-26,0.6612
2018-06-27,0.6553
2018-06-28,0.6479
2018-06-29,0.6677
2018-06-30,0.6674
2018-07-02,0.659
2018-07-03,0.6666
2018-07-04,0.6548
2018-07-05,0.6375
2018-07-06,0.6402
2018-07-09,0.6536
2018-07-10,0.6582
2018-07-11,0.6432
2018-07-12,0.6608
2018-07-13,0.6633
2018-07-16,0.664
2018-07-17,0.665
2018-07-18,0.6614
2018-07-19,0.6539
2018-07-20,0.6612
2018-07-23,0.6661
2018-07-24,0.6769
2018-07-25,0.6784
2018-07-26,0.6758
2018-07-27,0.6719
2018-07-30,0.6621
2018-07-31,0.6613
2018-08-01,0.6511
2018-08-02,0.6354
2018-08-03,0.6273
2018-08-06,0.614
2018-08-07,0.6301
2018-08-08,0.6196
2018-08-09,0.6336
2018-08-10,0.6377
2018-08-13,0.641
2018-08-14,0.6389
2018-08-15,0.626
2018-08-16,0.6185
2018-08-17,0.6074
2018-08-20,0.6098
2018-08-21,0.6168
2018-08-22,0.6098
2018-08-23,0.6135
2018-08-24,0.6114
2018-08-27,0.6249
2018-08-28,0.6254
2018-08-29,0.6219
2018-08-30,0.6112
2018-08-31,0.6046
2018-09-03,0.6042
2018-09-04,0.6113
2018-09-05,0.6018
2018-09-06,0.5994
2018-09-07,0.6006
2018-09-10,0.5888
2018-09-11,0.5891
2018-09-12,0.5884
2018-09-13,0.593
2018-09-14,0.5871
2018-09-17,0.5779
2018-09-18,0.5881
2018-09-19,0.5949
2018-09-20,0.5928
2018-09-21,0.6004
2018-09-25,0.5983
2018-09-26,0.6009
2018-09-27,0.5925
2018-09-28,0.5974
2018-10-08,0.5768
2018-10-09,0.5769
2018-10-10,0.5762
2018-10-11,0.5338
2018-10-12,0.5304
2018-10-15,0.5221
2018-10-16,0.5104
2018-10-17,0.5142
2018-10-18,0.4973
2018-10-19,0.5083
2018-10-22,0.5335
2018-10-23,0.5246
2018-10-24,0.5245
2018-10-25,0.5206
2018-10-26,0.5223
2018-10-29,0.5147
2018-10-30,0.5196
2018-10-31,0.5273
2018-11-01,0.5307
2018-11-02,0.547
2018-11-05,0.5509
2018-11-06,0.5515
2018-11-07,0.5503
2018-11-08,0.5478
2018-11-09,0.5465
2018-11-12,0.5626
2018-11-13,0.5739
2018-11-14,0.5739
2018-11-15,0.5834
2018-11-16,0.5899
2018-11-19,0.592
2018-11-20,0.5763
2018-11-21,0.5805
2018-11-22,0.5809
2018-11-23,0.556
2018-11-26,0.555
2018-11-27,0.5594
2018-11-28,0.5663
2018-11-29,0.5531
2018-11-30,0.5567
2018-12-03,0.5751
2018-12-04,0.5803
2018-12-05,0.5769
2018-12-06,0.5666
2018-12-07,0.5667
2018-12-10,0.5601
2018-12-11,0.5653
2018-12-12,0.5652
2018-12-13,0.5705
2018-12-14,0.5559
2018-12-17,0.5541
2018-12-18,0.5505
2018-12-19,0.5429
2018-12-20,0.545
2018-12-21,0.541
2018-12-24,0.5459
2018-12-25,0.5406
2018-12-26,0.5383
2018-12-27,0.53
2018-12-28,0.5306
2018-12-31,0.5304
2019-01-02,0.5278
2019-01-03,0.524
2019-01-04,0.5384
2019-01-07,0.5499
2019-01-08,0.5488
2019-01-09,0.55
2019-01-10,0.5485
2019-01-11,0.5532
2019-01-14,0.5499
2019-01-15,0.5559
2019-01-16,0.5552
2019-01-17,0.5504
2019-01-18,0.5542
2019-01-21,0.5576
2019-01-22,0.5513
2019-01-23,0.5521
2019-01-24,0.5553
2019-01-25,0.5521
2019-01-28,0.5476
