date,unit_nav,daily_return_pct
2020-06-15,1.0565,-2.1306
2020-06-16,1.0713,1.4009
2020-06-17,1.0601,-1.0455
2020-06-18,1.0834,2.1979
2020-06-19,1.1028,1.7907
2020-06-22,1.1506,4.3344
2020-06-23,1.1536,0.2607
2020-06-24,1.1722,1.6123
2020-06-29,1.1491,-1.9707
2020-06-30,1.1773,2.4541
2020-07-01,1.1937,1.393
2020-07-02,1.2225,2.4127
2020-07-03,1.2301,0.6217
2020-07-06,1.3301,8.1294
2020-07-07,1.3576,2.0675
2020-07-08,1.3927,2.5854
2020-07-09,1.4501,4.1215
2020-07-10,1.4658,1.0827
2020-07-13,1.5241,3.9774
2020-07-14,1.5043,-1.2991
2020-07-15,1.4156,-5.8964
2020-07-16,1.2916,-8.7595
2020-07-17,1.2769,-1.1381
2020-07-20,1.3311,4.2447
2020-07-21,1.3316,0.0376
2020-07-22,1.339,0.5557
2020-07-23,1.3336,-0.4033
2020-07-24,1.2533,-6.0213
2020-07-27,1.2589,0.4468
2020-07-28,1.2573,-0.1271
2020-07-29,1.3215,5.1062
2020-07-30,1.3131,-0.6356
2020-07-31,1.3458,2.4903
2020-08-03,1.3984,3.9085
2020-08-04,1.3587,-2.839
2020-08-05,1.3848,1.921
2020-08-06,1.3827,-0.1516
2020-08-07,1.3384,-3.2039
2020-08-10,1.3391,0.0523
2020-08-11,1.3065,-2.4345
2020-08-12,1.3098,0.2526
2020-08-13,1.2996,-0.7787
2020-08-14,1.3157,1.2388
2020-08-17,1.3415,1.9609
2020-08-18,1.335,-0.4845
2020-08-19,1.285,-3.7453
2020-08-20,1.2716,-1.0428
2020-08-21,1.2633,-0.6527
2020-08-24,1.2723,0.71
2020-08-25,1.2582,-1.11
2020-08-26,1.2127,-3.62
2020-08-27,1.2414,2.37
2020-08-28,1.2505,0.73
2020-08-31,1.2391,-0.91
2020-09-01,1.2385,-0.05
2020-09-02,1.2179,-1.66
2020-09-03,1.2179,0.0
2020-09-04,1.2421,1.99
2020-09-07,1.2035,-3.11
2020-09-08,1.1803,-1.93
2020-09-09,1.1189,-5.2
2020-09-10,1.1106,-0.74
2020-09-11,1.1482,3.39
2020-09-14,1.1627,1.26
2020-09-15,1.1691,0.55
2020-09-16,1.1633,-0.5
2020-09-17,1.1818,1.59
2020-09-18,1.1913,0.8
2020-09-21,1.1899,-0.12
2020-09-22,1.1632,-2.24
2020-09-23,1.1779,1.26
2020-09-24,1.1502,-2.35
2020-09-25,1.1384,-1.03
2020-09-28,1.1292,-0.81
2020-09-29,1.1441,1.32
2020-09-30,1.1399,-0.37
2020-10-09,1.1773,3.28
2020-10-12,1.2295,4.43
2020-10-13,1.2255,-0.33
2020-10-14,1.1979,-2.25
2020-10-15,1.1892,-0.73
2020-10-16,1.1743,-1.25
2020-10-19,1.161,-1.13
2020-10-20,1.1689,0.68
2020-10-21,1.1342,-2.97
2020-10-22,1.132,-0.19
2020-10-23,1.1085,-2.08
2020-10-26,1.1083,-0.02
2020-10-27,1.1139,0.51
2020-10-28,1.1152,0.12
2020-10-29,1.1113,-0.35
2020-10-30,1.1375,2.36
2020-11-02,1.1594,1.93
2020-11-03,1.1756,1.4
2020-11-04,1.1673,-0.71
2020-11-05,1.1835,1.39
2020-11-06,1.2026,1.61
2020-11-09,1.2974,7.88
2020-11-10,1.2615,-2.77
2020-11-11,1.197,-5.11
2020-11-12,1.1988,0.15
2020-11-13,1.2082,0.78
2020-11-16,1.1942,-1.16
2020-11-17,1.2062,1.0
2020-11-18,1.201,-0.43
2020-11-19,1.2032,0.18
2020-11-20,1.2028,-0.03
2020-11-23,1.2068,0.33
2020-11-24,1.2165,0.8
2020-11-25,1.21,-0.53
2020-11-26,1.1956,-1.19
2020-11-27,1.1994,0.32
2020-11-30,1.2081,0.73
2020-12-01,1.2279,1.64
2020-12-02,1.253,2.04
2020-12-03,1.2394,-1.09
2020-12-04,1.247,0.61
2020-12-07,1.2497,0.22
2020-12-08,1.2418,-0.63
2020-12-09,1.2042,-3.03
2020-12-10,1.2192,1.25
2020-12-11,1.2028,-1.35
2020-12-14,1.2212,1.53
2020-12-15,1.2086,-1.03
2020-12-16,1.1924,-1.34
2020-12-17,1.1988,0.54
2020-12-18,1.1902,-0.72
2020-12-21,1.2193,2.44
2020-12-22,1.1754,-3.6
2020-12-23,1.2134,3.23
2020-12-24,1.2095,-0.32
2020-12-25,1.2003,-0.76
2020-12-28,1.1836,-1.39
2020-12-29,1.1881,0.38
2020-12-30,1.2033,1.28
2020-12-31,1.2197,1.36
2021-01-04,1.2539,2.8
2021-01-05,1.3171,5.04
2021-01-06,1.2975,-1.49
2021-01-07,1.3086,0.86
2021-01-08,1.305,-0.28
2021-01-11,1.3268,1.67
2021-01-12,1.3602,2.52
2021-01-13,1.3863,1.92
2021-01-14,1.3817,-0.33
2021-01-15,1.3544,-1.98
2021-01-18,1.4344,5.91
2021-01-19,1.4115,-1.6
2021-01-20,1.4241,0.89
2021-01-21,1.425,0.06
2021-01-22,1.4076,-1.22
2021-01-25,1.3895,-1.29
2021-01-26,1.3583,-2.25
2021-01-27,1.3511,-0.53
2021-01-28,1.2938,-4.24
2021-01-29,1.2682,-1.98
2021-02-01,1.2752,0.55
2021-02-02,1.2863,0.87
2021-02-03,1.2389,-3.68
2021-02-04,1.2369,-0.16
2021-02-05,1.2061,-2.49
2021-02-08,1.2413,2.92
2021-02-09,1.2588,1.41
2021-02-10,1.2686,0.78
2021-02-18,1.2996,2.44
2021-02-19,1.2933,-0.48
2021-02-22,1.2601,-2.57
2021-02-23,1.2459,-1.13
2021-02-24,1.2558,0.79
2021-02-25,1.2453,-0.84
2021-02-26,1.227,-1.47
2021-03-01,1.2723,3.69
2021-03-02,1.2857,1.05
2021-03-03,1.287,0.1
2021-03-04,1.2414,-3.54
2021-03-05,1.2306,-0.87
2021-03-08,1.1765,-4.4
2021-03-09,1.1164,-5.11
2021-03-10,1.1174,0.09
2021-03-11,1.153,3.19
2021-03-12,1.1347,-1.59
2021-03-15,1.0856,-4.33
2021-03-16,1.0788,-0.63
2021-03-17,1.1114,3.02
2021-03-18,1.1125,0.1
2021-03-19,1.1032,-0.84
2021-03-22,1.1056,0.22
2021-03-23,1.1054,-0.02
2021-03-24,1.08,-2.3
2021-03-25,1.0896,0.89
2021-03-26,1.1113,1.99
2021-03-29,1.1168,0.49
2021-03-30,1.1191,0.21
2021-03-31,1.1164,-0.24
2021-04-01,1.1619,4.08
2021-04-02,1.2218,5.16
2021-04-06,1.2142,-0.62
2021-04-07,1.2139,-0.02
2021-04-08,1.2107,-0.26
2021-04-09,1.2003,-0.86
2021-04-12,1.1793,-1.75
2021-04-13,1.1714,-0.67
2021-04-14,1.1762,0.41
2021-04-15,1.1689,-0.62
2021-04-16,1.1624,-0.56
2021-04-19,1.1914,2.49
2021-04-20,1.1786,-1.07
2021-04-21,1.183,0.37
2021-04-22,1.1956,1.07
2021-04-23,1.2005,0.41
2021-04-26,1.2037,0.27
2021-04-27,1.1896,-1.17
2021-04-28,1.2139,2.04
2021-04-29,1.2231,0.76
2021-04-30,1.2297,0.54
2021-05-06,1.2127,-1.38
2021-05-07,1.1563,-4.65
2021-05-10,1.1315,-2.14
2021-05-11,1.1415,0.88
2021-05-12,1.1593,1.56
2021-05-13,1.1502,-0.78
2021-05-14,1.1788,2.49
2021-05-17,1.1924,1.15
2021-05-18,1.183,-0.79
2021-05-19,1.2007,1.5
2021-05-20,1.1987,-0.17
2021-05-21,1.1871,-0.97
2021-05-24,1.1981,0.93
2021-05-25,1.2373,3.27
2021-05-26,1.2227,-1.18
2021-05-27,1.2745,4.24
2021-05-28,1.2621,-0.97
2021-05-31,1.2935,2.49
2021-06-01,1.3078,1.11
2021-06-02,1.2924,-1.18
2021-06-03,1.2729,-1.51
2021-06-04,1.301,2.21
2021-06-07,1.3303,2.25
2021-06-08,1.3221,-0.62
2021-06-09,1.3392,1.29
2021-06-10,1.358,1.4
2021-06-11,1.336,-1.62
2021-06-15,1.3539,1.34
2021-06-16,1.3111,-3.16
2021-06-17,1.4181,8.16
2021-06-18,1.4288,0.75
2021-06-21,1.4366,0.55
2021-06-22,1.4344,-0.15
2021-06-23,1.5024,4.74
2021-06-24,1.4786,-1.58
2021-06-25,1.4974,1.27
2021-06-28,1.5233,1.73
2021-06-29,1.5073,-1.05
2021-06-30,1.5802,4.84
2021-07-01,1.542,-2.42
2021-07-02,1.5168,-1.63
2021-07-05,1.5813,4.25
2021-07-06,1.5486,-2.07
2021-07-07,1.5942,2.94
2021-07-08,1.6414,2.96
2021-07-09,1.6164,-1.52
2021-07-12,1.6461,1.84
2021-07-13,1.5656,-4.89
2021-07-14,1.5485,-1.09
2021-07-15,1.5663,1.15
2021-07-16,1.5399,-1.69
2021-07-19,1.5392,-0.05
2021-07-20,1.5746,2.3
2021-07-21,1.6401,4.16
2021-07-22,1.6805,2.46
2021-07-23,1.6813,0.05
2021-07-26,1.701,1.17
2021-07-27,1.6995,-0.09
2021-07-28,1.6786,-1.23
2021-07-29,1.802,7.35
2021-07-30,1.8461,2.45
2021-08-02,1.8019,-2.39
2021-08-03,1.6991,-5.71
2021-08-04,1.7864,5.14
2021-08-05,1.7816,-0.27
2021-08-06,1.7677,-0.78
2021-08-09,1.7182,-2.8
2021-08-10,1.7081,-0.59
2021-08-11,1.7156,0.44
2021-08-12,1.7233,0.45
2021-08-13,1.6527,-4.1
2021-08-16,1.6636,0.66
2021-08-17,1.5938,-4.2
2021-08-18,1.5961,0.14
2021-08-19,1.6342,2.39
2021-08-20,1.6507,1.01
2021-08-23,1.6996,2.96
2021-08-24,1.728,1.67
2021-08-25,1.7204,-0.44
2021-08-26,1.6863,-1.98
2021-08-27,1.7039,1.04
2021-08-30,1.6902,-0.8
2021-08-31,1.6428,-2.8
2021-09-01,1.6243,-1.13
2021-09-02,1.5772,-2.9
2021-09-03,1.5656,-0.74
2021-09-06,1.5961,1.95
2021-09-07,1.6002,0.26
2021-09-08,1.5812,-1.19
2021-09-09,1.5733,-0.5
2021-09-10,1.6383,4.13
2021-09-13,1.5729,-3.99
2021-09-14,1.5787,0.37
2021-09-15,1.5719,-0.43
2021-09-16,1.5164,-3.53
2021-09-17,1.5247,0.55
2021-09-22,1.5414,1.1
2021-09-23,1.5703,1.87
2021-09-24,1.5612,-0.58
2021-09-27,1.5576,-0.23
2021-09-28,1.5572,-0.03
2021-09-29,1.518,-2.52
2021-09-30,1.53,0.79
2021-10-08,1.5232,-0.44
2021-10-11,1.511,-0.8
2021-10-12,1.463,-3.18
2021-10-13,1.5043,2.82
2021-10-14,1.5135,0.61
2021-10-15,1.5639,3.33
2021-10-18,1.5459,-1.15
2021-10-19,1.5511,0.34
2021-10-20,1.5488,-0.15
2021-10-21,1.5192,-1.91
2021-10-22,1.5569,2.48
2021-10-25,1.5734,1.06
2021-10-26,1.5729,-0.03
2021-10-27,1.5624,-0.67
2021-10-28,1.561,-0.09
2021-10-29,1.5975,2.34
2021-11-01,1.608,0.66
2021-11-02,1.6434,2.2
2021-11-03,1.6284,-0.91
2021-11-04,1.6543,1.59
2021-11-05,1.6565,0.13
2021-11-08,1.6335,-1.39
2021-11-09,1.6678,2.1
2021-11-10,1.6697,0.11
2021-11-11,1.7063,2.19
2021-11-12,1.7015,-0.28
2021-11-15,1.6668,-2.04
2021-11-16,1.6421,-1.48
2021-11-17,1.6482,0.37
2021-11-18,1.6288,-1.18
2021-11-19,1.6366,0.48
2021-11-22,1.7093,4.44
2021-11-23,1.6902,-1.12
2021-11-24,1.6758,-0.85
2021-11-25,1.6861,0.61
2021-11-26,1.65,-2.14
2021-11-29,1.6585,0.52
2021-11-30,1.6806,1.33
2021-12-01,1.6741,-0.39
2021-12-02,1.679,0.29
2021-12-03,1.7127,2.01
2021-12-06,1.6763,-2.13
2021-12-07,1.6415,-2.08
2021-12-08,1.6843,2.61
2021-12-09,1.6958,0.68
2021-12-10,1.6811,-0.87
2021-12-13,1.6899,0.52
2021-12-14,1.6895,-0.02
2021-12-15,1.6691,-1.21
2021-12-16,1.6647,-0.26
2021-12-17,1.6124,-3.14
2021-12-20,1.5844,-1.74
2021-12-21,1.5985,0.89
2021-12-22,1.6209,1.4
2021-12-23,1.6222,0.08
2021-12-24,1.6204,-0.11
2021-12-27,1.6071,-0.82
2021-12-28,1.6185,0.71
2021-12-29,1.5902,-1.75
2021-12-30,1.6332,2.7
2021-12-31,1.6297,-0.21
2022-01-04,1.6042,-1.56
2022-01-05,1.5302,-4.61
2022-01-06,1.5217,-0.56
2022-01-07,1.4979,-1.56
2022-01-10,1.4804,-1.17
2022-01-11,1.4517,-1.94
2022-01-12,1.4832,2.17
2022-01-13,1.4602,-1.55
2022-01-14,1.484,1.63
2022-01-17,1.5172,2.24
2022-01-18,1.5277,0.69
2022-01-19,1.5027,-1.64
2022-01-20,1.4893,-0.89
2022-01-21,1.4613,-1.88
2022-01-24,1.4874,1.79
2022-01-25,1.4524,-2.35
2022-01-26,1.4688,1.13
2022-01-27,1.4164,-3.57
2022-01-28,1.3905,-1.83
2022-02-07,1.4041,0.98
2022-02-08,1.3624,-2.97
2022-02-09,1.3728,0.76
2022-02-10,1.378,0.38
2022-02-11,1.352,-1.89
2022-02-14,1.3383,-1.01
2022-02-15,1.3895,3.83
2022-02-16,1.3814,-0.58
2022-02-17,1.3972,1.14
2022-02-18,1.3836,-0.97
2022-02-21,1.3825,-0.08
2022-02-22,1.391,0.61
2022-02-23,1.4696,5.65
2022-02-24,1.457,-0.86
2022-02-25,1.4733,1.12
2022-02-28,1.4809,0.52
2022-03-01,1.4841,0.22
2022-03-02,1.4613,-1.54
2022-03-03,1.4277,-2.3
2022-03-04,1.4387,0.77
2022-03-07,1.3819,-3.95
2022-03-08,1.3791,-0.2
2022-03-09,1.3914,0.89
2022-03-10,1.4082,1.21
2022-03-11,1.4077,-0.04
2022-03-14,1.3606,-3.35
2022-03-15,1.3147,-3.37
2022-03-16,1.3862,5.44
2022-03-17,1.4051,1.36
2022-03-18,1.3907,-1.02
2022-03-21,1.4057,1.08
2022-03-22,1.3797,-1.85
2022-03-23,1.3797,0.0
2022-03-24,1.3458,-2.46
2022-03-25,1.3305,-1.14
2022-03-28,1.3114,-1.44
2022-03-29,1.2847,-2.04
2022-03-30,1.3102,1.98
2022-03-31,1.272,-2.92
2022-04-01,1.2724,0.03
2022-04-06,1.2295,-3.37
2022-04-07,1.2028,-2.17
2022-04-08,1.2043,0.12
2022-04-11,1.1394,-5.39
2022-04-12,1.1552,1.39
2022-04-13,1.1265,-2.48
2022-04-14,1.1546,2.49
2022-04-15,1.1499,-0.41
2022-04-18,1.1943,3.86
2022-04-19,1.1672,-2.27
2022-04-20,1.149,-1.56
2022-04-21,1.1209,-2.45
2022-04-22,1.0932,-2.47
2022-04-25,1.0084,-7.76
2022-04-26,0.9802,-2.8
2022-04-27,1.0531,7.44
2022-04-28,1.0431,-0.95
2022-04-29,1.0802,3.56
2022-05-05,1.0849,0.44
2022-05-06,1.0516,-3.07
2022-05-09,1.0418,-0.93
2022-05-10,1.083,3.95
2022-05-11,1.124,3.79
2022-05-12,1.1308,0.6
2022-05-13,1.128,-0.25
2022-05-16,1.1115,-1.46
2022-05-17,1.1568,4.08
2022-05-18,1.1645,0.67
2022-05-19,1.1863,1.87
2022-05-20,1.1894,0.26
2022-05-23,1.1999,0.88
2022-05-24,1.1496,-4.19
2022-05-25,1.1478,-0.16
2022-05-26,1.139,-0.77
2022-05-27,1.1323,-0.59
2022-05-30,1.1466,1.26
2022-05-31,1.1684,1.9
2022-06-01,1.1647,-0.32
2022-06-02,1.2045,3.42
2022-06-06,1.2366,2.67
2022-06-07,1.2138,-1.84
2022-06-08,1.2112,-0.21
2022-06-09,1.1736,-3.1
2022-06-10,1.1952,1.84
2022-06-13,1.1793,-1.33
2022-06-14,1.1538,-2.16
2022-06-15,1.1643,0.91
2022-06-16,1.1838,1.67
2022-06-17,1.1801,-0.31
2022-06-20,1.1969,1.42
2022-06-21,1.1838,-1.09
2022-06-22,1.1483,-3.0
2022-06-23,1.1765,2.46
2022-06-24,1.1935,1.44
2022-06-27,1.2125,1.59
2022-06-28,1.2663,4.44
2022-06-29,1.243,-1.84
2022-06-30,1.2827,3.19
2022-07-01,1.2829,0.02
2022-07-04,1.2471,-2.79
2022-07-05,1.2521,0.4
2022-07-06,1.2685,1.31
2022-07-07,1.2628,-0.45
2022-07-08,1.27,0.57
2022-07-11,1.2298,-3.17
2022-07-12,1.1965,-2.71
2022-07-13,1.1806,-1.33
2022-07-14,1.1917,0.94
2022-07-15,1.1865,-0.44
2022-07-18,1.178,-0.72
2022-07-19,1.1678,-0.87
2022-07-20,1.1808,1.11
2022-07-21,1.2039,1.96
2022-07-22,1.1933,-0.88
2022-07-25,1.1728,-1.72
2022-07-26,1.1797,0.59
2022-07-27,1.1694,-0.87
2022-07-28,1.1888,1.66
2022-07-29,1.1531,-3.0
2022-08-01,1.1685,1.34
2022-08-02,1.1579,-0.91
2022-08-03,1.1961,3.3
2022-08-04,1.2165,1.71
2022-08-05,1.2813,5.33
2022-08-08,1.2709,-0.81
2022-08-09,1.283,0.95
2022-08-10,1.2674,-1.22
2022-08-11,1.2894,1.74
2022-08-12,1.2589,-2.37
2022-08-15,1.2647,0.46
2022-08-16,1.2522,-0.99
2022-08-17,1.2565,0.34
2022-08-18,1.2731,1.32
2022-08-19,1.2414,-2.49
2022-08-22,1.245,0.29
2022-08-23,1.2396,-0.43
2022-08-24,1.1884,-4.13
2022-08-25,1.1811,-0.61
2022-08-26,1.1621,-1.61
2022-08-29,1.1631,0.09
2022-08-30,1.1679,0.41
2022-08-31,1.1517,-1.39
2022-09-01,1.1385,-1.15
2022-09-02,1.1452,0.59
2022-09-05,1.1379,-0.64
2022-09-06,1.1522,1.26
2022-09-07,1.1763,2.09
2022-09-08,1.1672,-0.77
2022-09-09,1.1622,-0.43
2022-09-13,1.1607,-0.13
2022-09-14,1.1597,-0.09
2022-09-15,1.1212,-3.32
2022-09-16,1.1067,-1.29
2022-09-19,1.0877,-1.72
2022-09-20,1.0843,-0.31
2022-09-21,1.0624,-2.02
2022-09-22,1.055,-0.7
2022-09-23,1.0292,-2.45
2022-09-26,1.0308,0.16
2022-09-27,1.0503,1.89
2022-09-28,1.0225,-2.65
2022-09-29,1.0235,0.1
2022-09-30,1.0046,-1.85
2022-10-10,0.9443,-6.0
2022-10-11,0.9304,-1.47
2022-10-12,0.9623,3.43
2022-10-13,0.9555,-0.71
2022-10-14,0.9847,3.06
2022-10-17,1.0011,1.67
2022-10-18,0.9939,-0.72
2022-10-19,0.9844,-0.96
2022-10-20,1.0183,3.44
2022-10-21,1.0025,-1.55
2022-10-24,0.9993,-0.32
2022-10-25,0.9958,-0.35
2022-10-26,1.0277,3.2
2022-10-27,1.0303,0.25
2022-10-28,1.0112,-1.85
2022-10-31,1.0243,1.3
2022-11-01,1.0397,1.5
2022-11-02,1.0429,0.31
2022-11-03,1.0717,2.76
2022-11-04,1.092,1.89
2022-11-07,1.0832,-0.81
2022-11-08,1.069,-1.31
2022-11-09,1.0575,-1.08
2022-11-10,1.0319,-2.42
2022-11-11,1.0456,1.33
2022-11-14,1.0507,0.49
2022-11-15,1.1148,6.1
2022-11-16,1.099,-1.42
2022-11-17,1.1213,2.03
2022-11-18,1.0935,-2.48
2022-11-21,1.0834,-0.92
2022-11-22,1.0706,-1.18
2022-11-23,1.0679,-0.25
2022-11-24,1.058,-0.93
2022-11-25,1.0468,-1.06
2022-11-28,1.0308,-1.53
2022-11-29,1.045,1.38
2022-11-30,1.042,-0.29
2022-12-01,1.0564,1.38
2022-12-02,1.0477,-0.82
2022-12-05,1.0536,0.56
2022-12-06,1.0724,1.78
2022-12-07,1.0627,-0.9
2022-12-08,1.0494,-1.25
2022-12-09,1.0613,1.13
2022-12-12,1.0813,1.88
2022-12-13,1.0646,-1.54
2022-12-14,1.061,-0.34
2022-12-15,1.0761,1.42
2022-12-16,1.0567,-1.8
2022-12-19,1.0299,-2.54
2022-12-20,1.03,0.01
2022-12-21,1.0154,-1.42
2022-12-22,0.9986,-1.65
2022-12-23,0.9799,-1.87
2022-12-26,1.0048,2.54
2022-12-27,1.0198,1.49
2022-12-28,1.0066,-1.29
2022-12-29,1.0062,-0.04
2022-12-30,0.9983,-0.79
2022-12-31,0.9983,0.0
2023-01-03,1.0111,1.28
2023-01-04,1.0052,-0.58
2023-01-05,1.0133,0.81
2023-01-06,1.0112,-0.21
2023-01-09,1.0164,0.51
2023-01-10,1.0269,1.03
2023-01-11,1.0157,-1.09
2023-01-12,1.012,-0.36
2023-01-13,1.013,0.1
2023-01-16,1.0459,3.25
2023-01-17,1.0693,2.24
2023-01-18,1.0669,-0.22
2023-01-19,1.0895,2.12
2023-01-20,1.0932,0.34
2023-01-30,1.0937,0.05
2023-01-31,1.0633,-2.78
2023-02-01,1.0819,1.75
2023-02-02,1.0977,1.46
2023-02-03,1.097,-0.06
2023-02-06,1.0821,-1.36
2023-02-07,1.0757,-0.59
2023-02-08,1.0649,-1.0
2023-02-09,1.1083,4.08
2023-02-10,1.1014,-0.62
2023-02-13,1.1023,0.08
2023-02-14,1.1,-0.21
2023-02-15,1.1105,0.95
2023-02-16,1.0804,-2.71
2023-02-17,1.046,-3.18
2023-02-20,1.0601,1.35
2023-02-21,1.0554,-0.44
2023-02-22,1.0508,-0.44
2023-02-23,1.049,-0.17
2023-02-24,1.0447,-0.41
2023-02-27,1.0267,-1.72
2023-02-28,1.0329,0.6
2023-03-01,1.0395,0.64
2023-03-02,1.0298,-0.93
2023-03-03,1.0549,2.44
2023-03-06,1.0584,0.33
2023-03-07,1.028,-2.87
2023-03-08,1.0349,0.67
2023-03-09,1.0446,0.94
2023-03-10,1.037,-0.73
2023-03-13,1.0378,0.08
2023-03-14,1.0699,3.09
2023-03-15,1.0676,-0.21
2023-03-16,1.0614,-0.58
2023-03-17,1.0759,1.37
2023-03-20,1.0992,2.17
2023-03-21,1.0969,-0.21
2023-03-22,1.0975,0.05
2023-03-23,1.1429,4.14
2023-03-24,1.1348,-0.71
2023-03-27,1.1132,-1.9
2023-03-28,1.0824,-2.77
2023-03-29,1.1189,3.37
2023-03-30,1.1348,1.42
2023-03-31,1.1437,0.78
2023-04-03,1.2039,5.26
2023-04-04,1.2203,1.36
2023-04-06,1.2707,4.13
2023-04-07,1.2833,0.99
2023-04-10,1.2426,-3.17
2023-04-11,1.2435,0.07
2023-04-12,1.2608,1.39
2023-04-13,1.2148,-3.65
2023-04-14,1.2727,4.77
2023-04-17,1.2645,-0.64
2023-04-18,1.2412,-1.84
2023-04-19,1.2379,-0.27
2023-04-20,1.2663,2.29
2023-04-21,1.195,-5.63
2023-04-24,1.1626,-2.71
2023-04-25,1.1324,-2.6
2023-04-26,1.1039,-2.52
2023-04-27,1.1048,0.08
2023-04-28,1.1178,1.18
2023-05-04,1.089,-2.58
2023-05-05,1.0819,-0.65
2023-05-08,1.081,-0.08
2023-05-09,1.0611,-1.84
2023-05-10,1.0492,-1.12
2023-05-11,1.055,0.55
2023-05-12,1.0435,-1.09
2023-05-15,1.0547,1.07
2023-05-16,1.066,1.07
2023-05-17,1.0757,0.91
2023-05-18,1.0761,0.04
2023-05-19,1.0946,1.72
2023-05-22,1.0851,-0.87
2023-05-23,1.0626,-2.07
2023-05-24,1.0618,-0.08
2023-05-25,1.0731,1.06
2023-05-26,1.0867,1.27
2023-05-29,1.0924,0.52
2023-05-30,1.095,0.24
2023-05-31,1.1034,0.77
2023-06-01,1.1007,-0.24
2023-06-02,1.0987,-0.18
2023-06-05,1.1005,0.16
2023-06-06,1.0682,-2.94
2023-06-07,1.0709,0.25
2023-06-08,1.0501,-1.94
2023-06-09,1.0637,1.3
2023-06-12,1.0659,0.21
2023-06-13,1.0983,3.04
2023-06-14,1.0965,-0.16
2023-06-15,1.0902,-0.57
2023-06-16,1.1016,1.05
2023-06-19,1.1063,0.43
2023-06-20,1.1039,-0.22
2023-06-21,1.0598,-3.99
2023-06-26,1.0449,-1.41
2023-06-27,1.0443,-0.06
2023-06-28,1.0431,-0.11
2023-06-29,1.0401,-0.29
2023-06-30,1.0484,0.8
2023-07-03,1.0542,0.55
2023-07-04,1.0786,2.31
2023-07-05,1.069,-0.89
2023-07-06,1.0682,-0.07
2023-07-07,1.0491,-1.79
2023-07-10,1.0534,0.41
2023-07-11,1.0839,2.9
2023-07-12,1.0531,-2.84
2023-07-13,1.0747,2.05
2023-07-14,1.0763,0.15
2023-07-17,1.0667,-0.89
2023-07-18,1.0649,-0.17
2023-07-19,1.0529,-1.13
