date,unit_nav
2015-01-05,2.611
2015-01-06,2.589
2015-01-07,2.59
2015-01-08,2.513
2015-01-09,2.522
2015-01-12,2.501
2015-01-13,2.486
2015-01-14,2.492
2015-01-15,2.586
2015-01-16,2.604
2015-01-19,2.37
2015-01-20,2.365
2015-01-21,2.5
2015-01-22,2.504
2015-01-23,2.523
2015-01-26,2.521
2015-01-27,2.483
2015-01-28,2.446
2015-01-29,2.402
2015-01-30,2.367
2015-02-02,2.299
2015-02-03,2.369
2015-02-04,2.338
2015-02-05,2.317
2015-02-06,2.293
2015-02-09,2.333
2015-02-10,2.369
2015-02-11,2.381
2015-02-12,2.383
2015-02-13,2.393
2015-02-16,2.396
2015-02-17,2.41
2015-02-25,2.372
2015-02-26,2.443
2015-02-27,2.441
2015-03-02,2.444
2015-03-03,2.363
2015-03-04,2.365
2015-03-05,2.335
2015-03-06,2.339
2015-03-09,2.395
2015-03-10,2.362
2015-03-11,2.375
2015-03-12,2.449
2015-03-13,2.459
2015-03-16,2.513
2015-03-17,2.544
2015-03-18,2.609
2015-03-19,2.59
2015-03-20,2.639
2015-03-23,2.678
2015-03-24,2.642
2015-03-25,2.608
2015-03-26,2.645
2015-03-27,2.647
2015-03-30,2.74
2015-03-31,2.711
2015-04-01,2.755
2015-04-02,2.737
2015-04-03,2.773
2015-04-07,2.843
2015-04-08,2.904
2015-04-09,2.884
2015-04-10,2.937
2015-04-13,2.99
2015-04-14,3.001
2015-04-15,3.002
2015-04-16,3.128
2015-04-17,3.177
2015-04-20,3.109
2015-04-21,3.157
2015-04-22,3.24
2015-04-23,3.215
2015-04-24,3.167
2015-04-27,3.249
2015-04-28,3.224
2015-04-29,3.224
2015-04-30,3.194
2015-05-04,3.214
2015-05-05,3.095
2015-05-06,3.086
2015-05-07,3.043
2015-05-08,3.058
2015-05-11,3.115
2015-05-12,3.133
2015-05-13,3.088
2015-05-14,3.075
2015-05-15,3.01
2015-05-18,2.95
2015-05-19,3.063
2015-05-20,3.076
2015-05-21,3.103
2015-05-22,3.197
2015-05-25,3.292
2015-05-26,3.326
2015-05-27,3.29
2015-05-28,3.08
2015-05-29,3.067
2015-06-01,3.196
2015-06-02,3.209
2015-06-03,3.195
2015-06-04,3.254
2015-06-05,3.258
2015-06-08,3.41
2015-06-09,3.367
2015-06-10,3.327
2015-06-11,3.306
