date,unit_nav
2015-01-05,0.912
2015-01-06,0.909
2015-01-07,0.909
2015-01-08,0.936
2015-01-09,0.916
2015-01-12,0.932
2015-01-13,0.944
2015-01-14,0.928
2015-01-15,0.948
2015-01-16,0.947
2015-01-19,0.95
2015-01-20,0.952
2015-01-21,0.959
2015-01-22,0.969
2015-01-23,0.969
2015-01-26,0.967
2015-01-27,0.958
2015-01-28,0.973
2015-01-29,0.971
2015-01-30,0.97
2015-02-02,0.981
2015-02-03,0.989
2015-02-04,0.999
2015-02-05,0.989
2015-02-06,0.994
2015-02-09,0.966
2015-02-10,0.974
2015-02-11,0.973
2015-02-12,0.985
2015-02-13,0.996
2015-02-16,0.995
2015-02-17,0.988
2015-02-25,1.017
2015-02-26,1.029
2015-02-27,1.024
2015-03-02,1.02
2015-03-03,1.01
2015-03-04,1.018
2015-03-05,1.019
2015-03-06,1.017
2015-03-09,1.002
2015-03-10,0.994
2015-03-11,1.006
2015-03-12,0.99
2015-03-13,1.005
2015-03-16,1.014
2015-03-17,1.005
2015-03-18,1.004
2015-03-19,1.026
2015-03-20,1.017
2015-03-23,1.019
2015-03-24,1.04
2015-03-25,1.027
2015-03-26,1.029
2015-03-27,1.023
2015-03-30,1.04
2015-03-31,1.026
2015-04-01,1.021
2015-04-02,1.018
2015-04-03,1.028
2015-04-07,1.046
2015-04-08,1.029
2015-04-09,1.034
2015-04-10,1.04
2015-04-13,1.032
2015-04-14,1.022
2015-04-15,1.026
2015-04-16,1.015
2015-04-17,0.996
2015-04-20,1.015
2015-04-21,1.012
2015-04-22,1.005
2015-04-23,0.994
2015-04-24,1.008
2015-04-27,1.029
2015-04-28,1.013
2015-04-29,0.995
2015-04-30,1.006
2015-05-04,1.025
2015-05-05,0.999
2015-05-06,1.003
2015-05-07,1.018
2015-05-08,1.034
2015-05-11,1.027
2015-05-12,1.009
2015-05-13,1.005
2015-05-14,1.031
2015-05-15,1.025
2015-05-18,1.04
2015-05-19,1.051
2015-05-20,1.034
2015-05-21,1.033
2015-05-22,1.029
2015-05-25,1.018
2015-05-26,1.002
2015-05-27,1.007
2015-05-28,1.002
2015-05-29,0.986
2015-06-01,0.986
2015-06-02,0.976
2015-06-03,1.001
2015-06-04,1.004
2015-06-05,0.989
2015-06-08,0.97
2015-06-09,0.979
2015-06-10,1.001
2015-06-11,1.006
2015-06-12,0.991
2015-06-15,0.971
2015-06-16,0.98
2015-06-17,0.973
2015-06-18,0.992
2015-06-19,0.988
2015-06-23,1.027
2015-06-24,1.004
2015-06-25,1.007
2015-06-26,1.01
2015-06-29,0.957
2015-06-30,0.961
2015-07-01,0.975
2015-07-02,0.96
2015-07-03,0.961
2015-07-06,0.942
2015-07-07,0.925
2015-07-08,0.925
2015-07-09,0.934
2015-07-10,0.923
2015-07-13,0.949
2015-07-14,0.929
2015-07-15,0.932
2015-07-16,0.938
2015-07-17,0.931
2015-07-20,0.933
2015-07-21,0.922
2015-07-22,0.925
2015-07-23,0.923
2015-07-24,0.918
2015-07-27,0.894
2015-07-28,0.911
2015-07-29,0.912
2015-07-30,0.908
2015-07-31,0.91
2015-08-03,0.922
2015-08-04,0.92
2015-08-05,0.928
2015-08-06,0.926
2015-08-07,0.922
2015-08-10,0.932
2015-08-11,0.916
2015-08-12,0.911
2015-08-13,0.935
2015-08-14,0.937
2015-08-17,0.928
2015-08-18,0.925
2015-08-19,0.902
2015-08-20,0.89
2015-08-21,0.872
2015-08-24,0.843
2015-08-25,0.897
2015-08-26,0.885
2015-08-27,0.898
2015-08-28,0.889
2015-08-31,0.883
2015-09-01,0.861
2015-09-02,0.865
2015-09-07,0.861
2015-09-08,0.875
2015-09-09,0.88
2015-09-10,0.876
2015-09-11,0.872
2015-09-14,0.878
2015-09-15,0.879
2015-09-16,0.88
2015-09-17,0.881
2015-09-18,0.863
2015-09-21,0.859
2015-09-22,0.822
2015-09-23,0.82
2015-09-24,0.809
2015-09-25,0.83
2015-09-28,0.814
2015-09-29,0.814
2015-09-30,0.831
2015-10-08,0.857
2015-10-09,0.868
2015-10-12,0.875
2015-10-13,0.864
2015-10-14,0.859
2015-10-15,0.877
2015-10-16,0.875
2015-10-19,0.88
2015-10-20,0.877
2015-10-21,0.885
2015-10-22,0.905
2015-10-23,0.913
2015-10-26,0.906
2015-10-27,0.899
2015-10-28,0.909
2015-10-29,0.898
2015-10-30,0.906
2015-11-02,0.914
2015-11-03,0.914
2015-11-04,0.902
2015-11-05,0.898
2015-11-06,0.908
2015-11-09,0.885
2015-11-10,0.887
2015-11-11,0.891
2015-11-12,0.884
2015-11-13,0.882
2015-11-16,0.877
2015-11-17,0.894
2015-11-18,0.89
2015-11-19,0.903
2015-11-20,0.909
2015-11-23,0.901
2015-11-24,0.889
2015-11-25,0.908
2015-11-26,0.921
2015-11-27,0.915
2015-11-30,0.92
2015-12-01,0.91
2015-12-02,0.909
2015-12-03,0.877
2015-12-04,0.899
2015-12-07,0.907
2015-12-08,0.888
2015-12-09,0.886
2015-12-10,0.897
2015-12-11,0.873
2015-12-14,0.862
2015-12-15,0.889
2015-12-16,0.886
2015-12-17,0.905
2015-12-18,0.893
2015-12-21,0.886
2015-12-22,0.888
2015-12-23,0.91
2015-12-24,0.907
2015-12-25,0.91
2015-12-28,0.905
2015-12-29,0.924
2015-12-30,0.911
2015-12-31,0.911
2016-01-04,0.869
2016-01-05,0.872
2016-01-06,0.859
2016-01-07,0.846
2016-01-08,0.848
2016-01-11,0.848
2016-01-12,0.856
2016-01-13,0.851
2016-01-14,0.841
2016-01-15,0.82
2016-01-18,0.821
2016-01-19,0.83
2016-01-20,0.81
2016-01-21,0.822
2016-01-22,0.835
2016-01-25,0.83
2016-01-26,0.839
2016-01-27,0.844
2016-01-28,0.827
2016-01-29,0.842
2016-02-01,0.832
2016-02-02,0.822
2016-02-03,0.813
2016-02-04,0.821
2016-02-05,0.819
2016-02-15,0.813
2016-02-16,0.8
2016-02-17,0.817
2016-02-18,0.825
2016-02-19,0.818
2016-02-22,0.832
2016-02-23,0.813
2016-02-24,0.794
2016-02-25,0.807
2016-02-26,0.823
2016-02-29,0.815
2016-03-01,0.83
2016-03-02,0.834
2016-03-03,0.832
2016-03-04,0.842
2016-03-07,0.84
2016-03-08,0.833
2016-03-09,0.835
2016-03-10,0.815
2016-03-11,0.856
2016-03-14,0.867
2016-03-15,0.859
2016-03-16,0.865
2016-03-17,0.864
2016-03-18,0.873
2016-03-21,0.87
2016-03-22,0.872
2016-03-23,0.873
2016-03-24,0.858
2016-03-25,0.858
2016-03-28,0.858
2016-03-29,0.862
2016-03-30,0.881
2016-03-31,0.874
2016-04-01,0.862
2016-04-05,0.844
2016-04-06,0.849
2016-04-07,0.841
2016-04-08,0.847
2016-04-11,0.853
2016-04-12,0.86
2016-04-13,0.88
2016-04-14,0.88
2016-04-15,0.877
2016-04-18,0.884
2016-04-19,0.904
2016-04-20,0.912
2016-04-21,0.91
2016-04-22,0.906
2016-04-25,0.897
2016-04-26,0.895
2016-04-27,0.9
2016-04-28,0.905
2016-04-29,0.879
2016-05-03,0.881
2016-05-04,0.874
2016-05-05,0.876
2016-05-06,0.872
2016-05-09,0.88
2016-05-10,0.887
2016-05-11,0.88
2016-05-12,0.872
2016-05-13,0.877
2016-05-16,0.874
2016-05-17,0.868
2016-05-18,0.872
2016-05-19,0.857
2016-05-20,0.865
2016-05-23,0.86
2016-05-24,0.878
2016-05-25,0.887
2016-05-26,0.893
2016-05-27,0.897
2016-05-30,0.896
2016-05-31,0.894
2016-06-01,0.889
2016-06-02,0.892
2016-06-03,0.881
2016-06-06,0.895
2016-06-07,0.911
2016-06-08,0.905
2016-06-13,0.85
2016-06-14,0.841
2016-06-15,0.845
2016-06-16,0.842
2016-06-17,0.848
2016-06-20,0.883
2016-06-21,0.885
2016-06-22,0.887
2016-06-23,0.907
2016-06-24,0.846
2016-06-27,0.807
2016-06-28,0.823
2016-06-29,0.84
2016-06-30,0.849
2016-07-01,0.857
2016-07-04,0.854
2016-07-05,0.841
2016-07-06,0.824
2016-07-07,0.831
2016-07-08,0.847
2016-07-11,0.862
2016-07-12,0.874
2016-07-13,0.871
2016-07-14,0.884
2016-07-15,0.884
2016-07-18,0.882
2016-07-19,0.876
2016-07-20,0.886
2016-07-21,0.885
2016-07-22,0.883
2016-07-25,0.884
2016-07-26,0.889
2016-07-27,0.894
2016-07-28,0.895
2016-07-29,0.901
2016-08-01,0.905
2016-08-02,0.89
2016-08-03,0.894
2016-08-04,0.895
2016-08-05,0.905
2016-08-08,0.909
2016-08-09,0.931
2016-08-10,0.93
2016-08-11,0.94
2016-08-12,0.935
2016-08-15,0.939
2016-08-16,0.934
2016-08-17,0.927
2016-08-18,0.936
2016-08-19,0.934
2016-08-22,0.931
2016-08-23,0.942
2016-08-24,0.941
2016-08-25,0.931
2016-08-26,0.937
2016-08-29,0.93
2016-08-30,0.939
2016-08-31,0.931
2016-09-01,0.926
2016-09-02,0.94
2016-09-05,0.937
2016-09-06,0.936
2016-09-07,0.948
2016-09-08,0.941
2016-09-09,0.935
2016-09-12,0.924
2016-09-13,0.918
2016-09-14,0.918
2016-09-19,0.911
2016-09-20,0.912
2016-09-21,0.914
2016-09-22,0.935
2016-09-23,0.934
2016-09-26,0.917
2016-09-27,0.915
2016-09-28,0.918
2016-09-29,0.917
2016-09-30,0.926
2016-10-10,0.935
2016-10-11,0.929
2016-10-12,0.92
2016-10-13,0.908
2016-10-14,0.923
2016-10-17,0.912
2016-10-18,0.926
2016-10-19,0.925
2016-10-20,0.929
2016-10-21,0.928
2016-10-24,0.93
2016-10-25,0.931
2016-10-26,0.927
2016-10-27,0.93
2016-10-28,0.929
2016-10-31,0.931
2016-11-01,0.918
2016-11-02,0.91
2016-11-03,0.909
2016-11-04,0.904
2016-11-07,0.922
2016-11-08,0.922
2016-11-09,0.933
2016-11-10,0.925
2016-11-11,0.927
2016-11-14,0.926
2016-11-15,0.927
2016-11-16,0.92
2016-11-17,0.922
2016-11-18,0.914
2016-11-21,0.916
2016-11-22,0.92
2016-11-23,0.915
2016-11-24,0.913
2016-11-25,0.916
2016-11-28,0.91
2016-11-29,0.911
2016-11-30,0.916
2016-12-01,0.904
2016-12-02,0.905
2016-12-05,0.911
2016-12-06,0.933
2016-12-07,0.948
2016-12-08,0.967
2016-12-09,0.958
2016-12-12,0.953
2016-12-13,0.968
2016-12-14,0.964
2016-12-15,0.965
2016-12-16,0.964
2016-12-19,0.97
2016-12-20,0.968
2016-12-21,0.968
2016-12-22,0.969
2016-12-23,0.97
2016-12-26,0.971
2016-12-27,0.973
2016-12-28,0.974
2016-12-29,0.969
2016-12-30,0.979
2016-12-31,0.979
2017-01-03,0.984
2017-01-04,0.98
2017-01-05,0.986
2017-01-06,0.986
2017-01-09,0.984
2017-01-10,0.991
2017-01-11,0.993
2017-01-12,0.984
2017-01-13,0.992
2017-01-16,0.987
2017-01-17,0.986
2017-01-18,0.993
2017-01-19,0.986
2017-01-20,0.993
2017-01-23,0.99
2017-01-24,0.996
2017-01-25,1.012
2017-01-26,1.019
2017-02-03,1.001
2017-02-06,0.992
2017-02-07,0.991
2017-02-08,0.988
2017-02-09,0.996
2017-02-10,0.995
2017-02-13,1.002
2017-02-14,0.999
2017-02-15,0.996
2017-02-16,0.995
2017-02-17,0.999
2017-02-20,1.004
2017-02-21,1.014
2017-02-22,1.011
2017-02-23,1.007
2017-02-24,0.998
2017-02-27,0.998
2017-02-28,1.001
2017-03-01,1.018
2017-03-02,1.016
2017-03-03,1.01
2017-03-06,1.016
2017-03-07,1.013
2017-03-08,1.013
2017-03-09,1.014
2017-03-10,1.016
2017-03-13,1.025
2017-03-14,1.024
2017-03-15,1.022
2017-03-16,1.037
2017-03-17,1.041
2017-03-20,1.037
2017-03-21,1.03
2017-03-22,1.029
2017-03-23,1.038
2017-03-24,1.039
2017-03-27,1.037
