date,unit_nav
2024-10-08,1.0509
2024-10-14,1.0086
2024-10-15,0.9841
2024-10-16,0.9776
2024-10-17,0.9675
2024-10-18,1.003
2024-10-21,1.0101
2024-10-22,1.0168
2024-10-23,1.021
2024-10-24,1.0095
2024-10-25,1.0192
2024-10-28,1.0233
2024-10-29,1.0132
2024-10-30,1.0078
2024-10-31,1.0102
2024-11-01,1.0065
2024-11-04,1.0211
2024-11-05,1.0481
2024-11-06,1.0451
2024-11-07,1.0707
2024-11-08,1.0636
2024-11-11,1.0749
2024-11-12,1.0637
2024-11-13,1.0684
2024-11-14,1.0457
2024-11-15,1.026
2024-11-18,1.0173
2024-11-19,1.027
2024-11-20,1.032
2024-11-21,1.0322
2024-11-22,0.9995
2024-11-25,0.9948
2024-11-26,0.9905
2024-11-27,1.0086
2024-11-28,0.9992
2024-11-29,1.0112
2024-12-02,1.0218
2024-12-03,1.0214
2024-12-04,1.0146
2024-12-05,1.0136
2024-12-06,1.0274
2024-12-09,1.0248
2024-12-10,1.0321
2024-12-11,1.0324
2024-12-12,1.0415
2024-12-13,1.0176
2024-12-16,1.0103
2024-12-17,1.0103
2024-12-18,1.0161
2024-12-19,1.0182
2024-12-20,1.0158
2024-12-23,1.013
2024-12-24,1.0252
2024-12-25,1.0232
2024-12-26,1.0257
2024-12-27,1.0244
2024-12-30,1.0277
2024-12-31,1.0094
2025-01-02,0.9799
2025-01-03,0.9662
2025-01-06,0.9645
2025-01-07,0.9729
2025-01-08,0.9704
2025-01-09,0.9695
2025-01-10,0.957
2025-01-13,0.9553
2025-01-14,0.9828
2025-01-15,0.9758
2025-01-16,0.9773
2025-01-17,0.9812
2025-01-20,0.9862
2025-01-21,0.9878
2025-01-22,0.979
2025-01-23,0.9788
2025-01-24,0.988
2025-01-27,0.9826
2025-02-05,0.9802
2025-02-06,0.996
2025-02-07,1.0102
2025-02-10,1.0148
2025-02-11,1.0095
2025-02-12,1.0203
2025-02-13,1.0155
2025-02-14,1.0254
2025-02-17,1.0266
2025-02-18,1.0152
2025-02-19,1.025
2025-02-20,1.0236
2025-02-21,1.0383
2025-02-24,1.0362
2025-02-25,1.025
2025-02-26,1.0334
2025-02-27,1.0333
2025-02-28,1.0101
2025-03-03,1.0113
2025-03-04,1.0117
2025-03-05,1.0158
2025-03-06,1.0316
2025-03-07,1.0285
2025-03-10,1.0256
2025-03-11,1.0287
2025-03-12,1.0253
2025-03-13,1.0192
2025-03-14,1.0424
2025-03-17,1.0409
2025-03-18,1.0447
2025-03-19,1.0432
2025-03-20,1.0344
2025-03-21,1.0179
2025-03-24,1.022
2025-03-25,1.0202
2025-03-26,1.017
2025-03-27,1.0199
2025-03-28,1.0145
2025-03-31,1.0068
2025-04-01,1.0079
2025-04-02,1.0066
2025-04-03,0.9986
2025-04-07,0.921
2025-04-08,0.9341
2025-04-09,0.9456
2025-04-10,0.9596
2025-04-11,0.965
2025-04-14,0.9686
2025-04-15,0.9675
2025-04-16,0.9683
2025-04-17,0.9677
2025-04-18,0.968
2025-04-21,0.9748
2025-04-22,0.9736
2025-04-23,0.9755
2025-04-24,0.9734
2025-04-25,0.9752
2025-04-28,0.9728
2025-04-29,0.9726
2025-04-30,0.9737
2025-05-06,0.9865
2025-05-07,0.9915
2025-05-08,0.9971
2025-05-09,0.9935
2025-05-12,1.0059
2025-05-13,1.0063
2025-05-14,1.0154
2025-05-15,1.0052
2025-05-16,1.002
2025-05-19,0.9997
2025-05-20,1.0057
2025-05-21,1.0104
2025-05-22,1.0076
2025-05-23,0.9999
2025-05-26,0.9959
2025-05-27,0.9901
2025-05-28,0.9887
2025-05-29,0.9963
2025-05-30,0.9903
2025-06-03,0.9921
2025-06-04,0.9969
2025-06-05,1.0005
2025-06-06,1.0001
2025-06-09,1.0041
2025-06-10,0.9982
2025-06-11,1.0055
2025-06-12,1.0064
2025-06-13,0.9994
2025-06-16,1.0018
2025-06-17,1.0005
2025-06-18,1.0015
2025-06-19,0.9928
2025-06-20,0.9922
2025-06-23,0.996
2025-06-24,1.0092
2025-06-25,1.0233
2025-06-26,1.0205
2025-06-27,1.018
2025-06-30,1.025
2025-07-01,1.0265
2025-07-02,1.0242
2025-07-03,1.0307
2025-07-04,1.0322
2025-07-07,1.0275
2025-07-08,1.038
2025-07-09,1.0355
2025-07-10,1.0404
2025-07-11,1.0441
2025-07-14,1.0449
2025-07-15,1.0469
2025-07-16,1.0448
2025-07-17,1.0548
2025-07-18,1.0612
2025-07-21,1.069
2025-07-22,1.0781
2025-07-23,1.0771
2025-07-24,1.0869
2025-07-25,1.0835
2025-07-28,1.0867
2025-07-29,1.0923
2025-07-30,1.0898
2025-07-31,1.0709
2025-08-01,1.0662
2025-08-04,1.071
2025-08-05,1.0782
2025-08-06,1.0826
2025-08-07,1.0821
2025-08-08,1.0798
2025-08-11,1.0874
2025-08-12,1.092
2025-08-13,1.1027
2025-08-14,1.099
2025-08-15,1.1095
2025-08-18,1.1211
2025-08-19,1.1163
2025-08-20,1.1294
2025-08-21,1.1326
2025-08-22,1.157
2025-08-25,1.1822
2025-08-26,1.1806
2025-08-27,1.1637
2025-08-28,1.1858
2025-08-29,1.1962
2025-09-01,1.2064
2025-09-02,1.1931
2025-09-03,1.1853
2025-09-04,1.1563
2025-09-05,1.1876
2025-09-08,1.1933
2025-09-09,1.1835
2025-09-10,1.1861
2025-09-11,1.2146
2025-09-12,1.2098
2025-09-15,1.2133
2025-09-16,1.2137
2025-09-17,1.2232
2025-09-18,1.2102
2025-09-19,1.2101
2025-09-22,1.2154
2025-09-23,1.2129
2025-09-24,1.2299
2025-09-25,1.2387
2025-09-26,1.2247
2025-09-29,1.2428
2025-09-30,1.2518
2025-10-09,1.2715
2025-10-10,1.2425
2025-10-13,1.2364
2025-10-14,1.2145
2025-10-15,1.233
2025-10-16,1.2326
2025-10-17,1.202
2025-10-20,1.2096
2025-10-21,1.2295
2025-10-22,1.2247
2025-10-23,1.2282
2025-10-24,1.2459
2025-10-27,1.2621
2025-10-28,1.2554
2025-10-29,1.2722
2025-10-30,1.2611
2025-10-31,1.2455
2025-11-03,1.2479
2025-11-04,1.2347
2025-11-05,1.2376
2025-11-06,1.2566
2025-11-07,1.2541
2025-11-10,1.2571
2025-11-11,1.2467
2025-11-12,1.2437
2025-11-13,1.2614
2025-11-14,1.2412
2025-11-17,1.236
2025-11-18,1.2264
2025-11-19,1.2299
2025-11-20,1.2218
2025-11-21,1.1885
2025-11-24,1.1904
2025-11-25,1.2034
2025-11-26,1.21
2025-11-27,1.2085
2025-11-28,1.2141
2025-12-01,1.2284
2025-12-02,1.2208
2025-12-03,1.214
2025-12-04,1.2187
2025-12-05,1.2304
2025-12-08,1.2409
2025-12-09,1.2339
2025-12-10,1.2345
2025-12-11,1.2243
2025-12-12,1.234
2025-12-15,1.2254
2025-12-16,1.2087
2025-12-17,1.2324
2025-12-18,1.225
2025-12-19,1.2322
2025-12-22,1.2464
2025-12-23,1.2491
2025-12-24,1.2558
2025-12-25,1.2592
2025-12-26,1.2661
2025-12-29,1.2601
2025-12-30,1.2641
2025-12-31,1.2605
2026-01-05,1.2872
2026-01-06,1.3087
2026-01-07,1.3087
2026-01-08,1.3021
2026-01-09,1.3136
2026-01-12,1.3286
2026-01-13,1.318
2026-01-14,1.318
2026-01-15,1.3209
2026-01-16,1.3158
2026-01-19,1.3195
2026-01-20,1.3133
2026-01-21,1.3191
2026-01-22,1.3206
2026-01-23,1.326
2026-01-26,1.3239
2026-01-27,1.325
2026-01-28,1.3295
2026-01-29,1.3335
2026-01-30,1.3178
2026-02-02,1.2831
2026-02-03,1.3075
2026-02-04,1.3152
2026-02-05,1.2998
2026-02-06,1.2945
2026-02-09,1.3185
2026-02-10,1.3195
2026-02-11,1.3179
2026-02-12,1.324
2026-02-13,1.3056
2026-02-24,1.321
2026-02-25,1.3336
2026-02-26,1.3323
2026-02-27,1.3332
2026-03-02,1.3375
