date,unit_nav,daily_return_pct
2021-05-31,1.1766,4.01
2021-06-01,1.1699,-0.57
2021-06-02,1.1517,-1.56
2021-06-03,1.1178,-2.94
2021-06-04,1.1167,-0.1
2021-06-07,1.112,-0.42
2021-06-08,1.1065,-0.49
2021-06-09,1.1156,0.82
2021-06-10,1.1679,4.69
2021-06-11,1.1941,2.24
2021-06-15,1.182,-1.01
2021-06-16,1.1294,-4.45
2021-06-17,1.1536,2.14
2021-06-18,1.18,2.29
2021-06-21,1.2169,3.13
2021-06-22,1.2203,0.28
2021-06-23,1.2372,1.38
2021-06-24,1.2773,3.24
2021-06-25,1.2841,0.53
2021-06-28,1.3007,1.29
2021-06-29,1.3368,2.78
2021-06-30,1.3536,1.26
2021-07-01,1.3113,-3.12
2021-07-02,1.2941,-1.31
2021-07-05,1.3154,1.65
2021-07-06,1.2899,-1.94
2021-07-07,1.3591,5.36
2021-07-08,1.3727,1.0
2021-07-09,1.3818,0.66
2021-07-12,1.4003,1.34
2021-07-13,1.4223,1.57
2021-07-14,1.3885,-2.38
2021-07-15,1.4517,4.55
2021-07-16,1.4253,-1.82
2021-07-19,1.4232,-0.15
2021-07-20,1.4313,0.57
2021-07-21,1.5026,4.98
2021-07-22,1.5385,2.39
2021-07-23,1.5499,0.74
2021-07-26,1.5394,-0.68
2021-07-27,1.4416,-6.35
2021-07-28,1.4343,-0.51
2021-07-29,1.5661,9.19
2021-07-30,1.616,3.19
2021-08-02,1.6285,0.77
2021-08-03,1.5533,-4.62
2021-08-04,1.668,7.38
2021-08-05,1.6779,0.59
2021-08-06,1.6991,1.26
2021-08-09,1.6699,-1.72
2021-08-10,1.6752,0.32
2021-08-11,1.6722,-0.18
2021-08-12,1.6617,-0.63
2021-08-13,1.638,-1.43
2021-08-16,1.6102,-1.7
2021-08-17,1.5923,-1.11
2021-08-18,1.5636,-1.8
2021-08-19,1.5965,2.1
2021-08-20,1.6059,0.59
2021-08-23,1.6636,3.59
2021-08-24,1.6901,1.59
2021-08-25,1.7641,4.38
2021-08-26,1.7545,-0.54
2021-08-27,1.7968,2.41
2021-08-30,1.8941,5.42
2021-08-31,1.8794,-0.78
2021-09-01,1.7672,-5.97
2021-09-02,1.8592,5.21
2021-09-03,1.8049,-2.92
2021-09-06,1.7735,-1.74
2021-09-07,1.8134,2.25
2021-09-08,1.7481,-3.6
2021-09-09,1.7477,-0.02
2021-09-10,1.7818,1.95
2021-09-13,1.7198,-3.48
2021-09-14,1.7251,0.31
2021-09-15,1.7678,2.48
2021-09-16,1.663,-5.93
2021-09-17,1.6444,-1.12
2021-09-22,1.6676,1.41
2021-09-23,1.6752,0.46
2021-09-24,1.7064,1.86
2021-09-27,1.689,-1.02
2021-09-28,1.667,-1.3
2021-09-29,1.6586,-0.5
2021-09-30,1.69,1.89
2021-10-08,1.6427,-2.8
2021-10-11,1.6174,-1.54
2021-10-12,1.6009,-1.02
2021-10-13,1.67,4.32
2021-10-14,1.7053,2.11
2021-10-15,1.7418,2.14
2021-10-18,1.7758,1.95
2021-10-19,1.7731,-0.15
2021-10-20,1.8095,2.05
2021-10-21,1.774,-1.96
2021-10-22,1.7457,-1.6
2021-10-25,1.8228,4.42
2021-10-26,1.8078,-0.82
2021-10-27,1.8469,2.16
2021-10-28,1.8237,-1.26
2021-10-29,1.8774,2.94
2021-11-01,1.8618,-0.83
2021-11-02,1.8166,-2.43
2021-11-03,1.7813,-1.94
2021-11-04,1.8184,2.08
2021-11-05,1.7734,-2.47
2021-11-08,1.7896,0.91
2021-11-09,1.8095,1.11
2021-11-10,1.791,-1.02
2021-11-11,1.7944,0.19
2021-11-12,1.8281,1.88
2021-11-15,1.7626,-3.58
2021-11-16,1.7343,-1.61
2021-11-17,1.7826,2.78
2021-11-18,1.7643,-1.03
2021-11-19,1.7957,1.78
2021-11-22,1.833,2.08
2021-11-23,1.8163,-0.91
2021-11-24,1.7694,-2.58
2021-11-25,1.7415,-1.58
2021-11-26,1.7513,0.56
2021-11-29,1.7716,1.16
2021-11-30,1.7759,0.24
2021-12-01,1.7548,-1.19
2021-12-02,1.7287,-1.49
2021-12-03,1.7287,0.0
2021-12-06,1.7227,-0.35
2021-12-07,1.7225,-0.01
2021-12-08,1.7495,1.57
2021-12-09,1.7393,-0.58
2021-12-10,1.7741,2.0
2021-12-13,1.7853,0.63
2021-12-14,1.7716,-0.77
2021-12-15,1.7805,0.5
2021-12-16,1.7973,0.94
2021-12-17,1.7358,-3.42
2021-12-20,1.6556,-4.62
2021-12-21,1.6633,0.47
2021-12-22,1.6602,-0.19
2021-12-23,1.6884,1.7
2021-12-24,1.6246,-3.78
2021-12-27,1.6075,-1.05
2021-12-28,1.6433,2.23
2021-12-29,1.6461,0.17
2021-12-30,1.6491,0.18
2021-12-31,1.7076,3.55
2022-01-04,1.626,-4.78
2022-01-05,1.5674,-3.6
2022-01-06,1.5692,0.11
2022-01-07,1.5374,-2.03
2022-01-10,1.5186,-1.22
2022-01-11,1.4935,-1.65
2022-01-12,1.5426,3.29
2022-01-13,1.5173,-1.64
2022-01-14,1.5334,1.06
2022-01-17,1.5509,1.14
2022-01-18,1.5497,-0.08
2022-01-19,1.5188,-1.99
2022-01-20,1.4995,-1.27
2022-01-21,1.4986,-0.06
2022-01-24,1.5455,3.13
2022-01-25,1.5025,-2.78
2022-01-26,1.5381,2.37
2022-01-27,1.4762,-4.02
2022-01-28,1.4524,-1.61
2022-02-07,1.4827,2.09
2022-02-08,1.4312,-3.47
2022-02-09,1.4358,0.32
2022-02-10,1.3968,-2.72
2022-02-11,1.3556,-2.95
2022-02-14,1.3479,-0.57
2022-02-15,1.4005,3.9
2022-02-16,1.398,-0.18
2022-02-17,1.4367,2.77
2022-02-18,1.4239,-0.89
2022-02-21,1.4273,0.24
2022-02-22,1.4503,1.61
2022-02-23,1.4999,3.42
2022-02-24,1.5085,0.57
2022-02-25,1.5355,1.79
2022-02-28,1.5772,2.72
2022-03-01,1.5836,0.41
2022-03-02,1.5934,0.62
2022-03-03,1.5611,-2.03
2022-03-04,1.5495,-0.74
2022-03-07,1.5179,-2.04
2022-03-08,1.5121,-0.38
2022-03-09,1.5155,0.22
2022-03-10,1.5731,3.8
2022-03-11,1.5571,-1.02
2022-03-14,1.5132,-2.82
2022-03-15,1.4736,-2.62
2022-03-16,1.5305,3.86
2022-03-17,1.5182,-0.8
2022-03-18,1.5087,-0.63
2022-03-21,1.5204,0.78
2022-03-22,1.4847,-2.35
2022-03-23,1.4975,0.86
2022-03-24,1.4663,-2.08
2022-03-25,1.4187,-3.25
2022-03-28,1.4165,-0.16
2022-03-29,1.412,-0.32
2022-03-30,1.4512,2.78
2022-03-31,1.4031,-3.31
2022-04-01,1.4016,-0.11
2022-04-06,1.3549,-3.33
2022-04-07,1.3336,-1.57
2022-04-08,1.3267,-0.52
2022-04-11,1.2634,-4.77
2022-04-12,1.2781,1.16
2022-04-13,1.2573,-1.63
2022-04-14,1.2456,-0.93
2022-04-15,1.2365,-0.73
2022-04-18,1.2857,3.98
2022-04-19,1.2896,0.3
2022-04-20,1.2383,-3.98
2022-04-21,1.1738,-5.21
2022-04-22,1.1587,-1.29
2022-04-25,1.0734,-7.36
2022-04-26,1.0568,-1.55
2022-04-27,1.1443,8.28
2022-04-28,1.1591,1.29
2022-04-29,1.2015,3.66
2022-05-05,1.2141,1.05
2022-05-06,1.1887,-2.09
2022-05-09,1.2088,1.69
2022-05-10,1.2396,2.55
2022-05-11,1.281,3.34
2022-05-12,1.2691,-0.93
2022-05-13,1.2754,0.5
2022-05-16,1.2585,-1.33
2022-05-17,1.304,3.62
2022-05-18,1.3235,1.5
2022-05-19,1.396,5.48
2022-05-20,1.4108,1.06
2022-05-23,1.407,-0.27
2022-05-24,1.3609,-3.28
2022-05-25,1.3757,1.09
2022-05-26,1.372,-0.27
2022-05-27,1.3625,-0.69
2022-05-30,1.3682,0.42
2022-05-31,1.4118,3.19
2022-06-01,1.3979,-0.98
2022-06-02,1.4363,2.75
2022-06-06,1.5024,4.6
2022-06-07,1.5086,0.41
2022-06-08,1.5043,-0.29
2022-06-09,1.4971,-0.48
2022-06-10,1.5359,2.59
2022-06-13,1.5473,0.74
2022-06-14,1.5209,-1.71
2022-06-15,1.4964,-1.61
2022-06-16,1.5378,2.77
2022-06-17,1.5729,2.28
2022-06-20,1.5918,1.2
2022-06-21,1.5706,-1.33
2022-06-22,1.5936,1.46
2022-06-23,1.6214,1.74
2022-06-24,1.6662,2.76
2022-06-27,1.6701,0.23
2022-06-28,1.7078,2.26
2022-06-29,1.631,-4.5
2022-06-30,1.692,3.74
2022-07-01,1.67,-1.3
2022-07-04,1.7046,2.07
2022-07-05,1.7247,1.18
2022-07-06,1.7091,-0.9
2022-07-07,1.77,3.56
2022-07-08,1.7192,-2.87
2022-07-11,1.6847,-2.01
2022-07-12,1.6759,-0.52
2022-07-13,1.7082,1.93
2022-07-14,1.7691,3.57
2022-07-15,1.7544,-0.83
2022-07-18,1.7561,0.1
2022-07-19,1.7122,-2.5
2022-07-20,1.7264,0.83
2022-07-21,1.7086,-1.03
2022-07-22,1.7274,1.1
2022-07-25,1.6717,-3.22
2022-07-26,1.7055,2.02
2022-07-27,1.7611,3.26
2022-07-28,1.7572,-0.22
2022-07-29,1.7574,0.01
2022-08-01,1.767,0.55
2022-08-02,1.7334,-1.9
2022-08-03,1.6729,-3.49
2022-08-04,1.6715,-0.08
2022-08-05,1.6733,0.11
2022-08-08,1.6936,1.21
2022-08-09,1.7487,3.25
2022-08-10,1.7561,0.42
2022-08-11,1.7602,0.23
2022-08-12,1.7257,-1.96
2022-08-15,1.7982,4.2
2022-08-16,1.8229,1.37
2022-08-17,1.8291,0.34
2022-08-18,1.8675,2.1
2022-08-19,1.8183,-2.63
2022-08-22,1.8098,-0.47
2022-08-23,1.8351,1.4
2022-08-24,1.7771,-3.16
2022-08-25,1.7378,-2.21
2022-08-26,1.714,-1.37
2022-08-29,1.745,1.81
2022-08-30,1.7154,-1.7
2022-08-31,1.609,-6.2
2022-09-01,1.605,-0.25
2022-09-02,1.5852,-1.23
2022-09-05,1.6099,1.56
2022-09-06,1.6872,4.8
2022-09-07,1.7077,1.22
2022-09-08,1.7028,-0.29
2022-09-09,1.6764,-1.55
2022-09-13,1.6673,-0.54
2022-09-14,1.6408,-1.59
2022-09-15,1.5301,-6.75
2022-09-16,1.5141,-1.05
2022-09-19,1.4983,-1.04
2022-09-20,1.5436,3.02
2022-09-21,1.5267,-1.09
2022-09-22,1.5345,0.51
2022-09-23,1.5174,-1.11
2022-09-26,1.5413,1.58
2022-09-27,1.5512,0.64
2022-09-28,1.4947,-3.64
2022-09-29,1.5216,1.8
2022-09-30,1.4744,-3.1
2022-10-10,1.4446,-2.02
2022-10-11,1.4602,1.08
2022-10-12,1.5211,4.17
2022-10-13,1.5105,-0.7
2022-10-14,1.5794,4.56
2022-10-17,1.5575,-1.39
2022-10-18,1.5671,0.62
2022-10-19,1.544,-1.47
2022-10-20,1.5006,-2.81
2022-10-21,1.511,0.69
2022-10-24,1.4793,-2.1
2022-10-25,1.5211,2.83
2022-10-26,1.5582,2.44
2022-10-27,1.5501,-0.52
2022-10-28,1.4998,-3.24
2022-10-31,1.4749,-1.66
2022-11-01,1.5346,4.05
2022-11-02,1.5598,1.64
2022-11-03,1.5717,0.76
2022-11-04,1.6413,4.43
2022-11-07,1.628,-0.81
2022-11-08,1.606,-1.35
2022-11-09,1.574,-1.99
2022-11-10,1.5357,-2.43
2022-11-11,1.5444,0.57
2022-11-14,1.492,-3.39
2022-11-15,1.5258,2.27
2022-11-16,1.4997,-1.71
2022-11-17,1.476,-1.58
2022-11-18,1.4814,0.37
2022-11-21,1.4889,0.51
2022-11-22,1.4488,-2.69
2022-11-23,1.5,3.53
2022-11-24,1.4921,-0.53
2022-11-25,1.454,-2.55
2022-11-28,1.4469,-0.49
2022-11-29,1.4449,-0.14
2022-11-30,1.4507,0.4
2022-12-01,1.4654,1.01
2022-12-02,1.4818,1.12
2022-12-05,1.4394,-2.86
2022-12-06,1.4278,-0.81
2022-12-07,1.4293,0.11
2022-12-08,1.4371,0.55
2022-12-09,1.4295,-0.53
2022-12-12,1.4085,-1.47
2022-12-13,1.3731,-2.51
2022-12-14,1.3627,-0.76
2022-12-15,1.3815,1.38
2022-12-16,1.3503,-2.26
2022-12-19,1.3405,-0.73
2022-12-20,1.3409,0.03
2022-12-21,1.3101,-2.3
2022-12-22,1.2728,-2.85
2022-12-23,1.2517,-1.66
2022-12-26,1.3285,6.14
2022-12-27,1.3633,2.62
2022-12-28,1.3731,0.72
2022-12-29,1.3642,-0.65
2022-12-30,1.3733,0.67
2022-12-31,1.3733,0.0
2023-01-03,1.3949,1.57
2023-01-04,1.3626,-2.32
2023-01-05,1.3865,1.75
2023-01-06,1.4556,4.98
2023-01-09,1.4575,0.13
2023-01-10,1.465,0.51
2023-01-11,1.446,-1.3
2023-01-12,1.4503,0.3
2023-01-13,1.4429,-0.51
2023-01-16,1.4594,1.14
2023-01-17,1.4683,0.61
2023-01-18,1.4712,0.2
2023-01-19,1.4622,-0.61
2023-01-20,1.4975,2.41
2023-01-30,1.5061,0.57
2023-01-31,1.5192,0.87
2023-02-01,1.5133,-0.39
2023-02-02,1.4975,-1.04
2023-02-03,1.4705,-1.8
2023-02-06,1.4628,-0.52
2023-02-07,1.4611,-0.12
2023-02-08,1.4551,-0.41
2023-02-09,1.4754,1.4
2023-02-10,1.4532,-1.5
2023-02-13,1.4523,-0.06
2023-02-14,1.4543,0.14
2023-02-15,1.4457,-0.59
2023-02-16,1.419,-1.85
2023-02-17,1.3895,-2.08
2023-02-20,1.4197,2.17
2023-02-21,1.4374,1.25
2023-02-22,1.4247,-0.88
2023-02-23,1.4602,2.49
2023-02-24,1.4359,-1.66
2023-02-27,1.4414,0.38
2023-02-28,1.444,0.18
2023-03-01,1.4256,-1.27
2023-03-02,1.4003,-1.77
2023-03-03,1.3983,-0.14
2023-03-06,1.4482,3.57
2023-03-07,1.4323,-1.1
2023-03-08,1.4179,-1.01
2023-03-09,1.4074,-0.74
2023-03-10,1.3949,-0.89
2023-03-13,1.3917,-0.23
2023-03-14,1.3659,-1.85
2023-03-15,1.367,0.08
2023-03-16,1.3032,-4.67
2023-03-17,1.2923,-0.84
2023-03-20,1.3068,1.12
2023-03-21,1.3149,0.62
2023-03-22,1.3118,-0.24
2023-03-23,1.3031,-0.66
2023-03-24,1.3133,0.78
2023-03-27,1.3356,1.7
2023-03-28,1.3185,-1.28
2023-03-29,1.3208,0.17
2023-03-30,1.3391,1.39
2023-03-31,1.3385,-0.04
2023-04-03,1.3525,1.05
2023-04-04,1.3224,-2.23
2023-04-06,1.3309,0.64
2023-04-07,1.3252,-0.43
2023-04-10,1.3464,1.6
2023-04-11,1.3419,-0.33
2023-04-12,1.3154,-1.97
2023-04-13,1.3074,-0.61
2023-04-14,1.3145,0.54
2023-04-17,1.3216,0.54
2023-04-18,1.3386,1.29
2023-04-19,1.3178,-1.55
2023-04-20,1.2919,-1.97
2023-04-21,1.2808,-0.86
2023-04-24,1.2472,-2.62
2023-04-25,1.2134,-2.71
2023-04-26,1.2932,6.58
2023-04-27,1.28,-1.02
2023-04-28,1.2698,-0.8
2023-05-04,1.2653,-0.35
2023-05-05,1.2383,-2.13
2023-05-08,1.2438,0.44
2023-05-09,1.2221,-1.74
2023-05-10,1.2334,0.92
2023-05-11,1.2331,-0.02
2023-05-12,1.2056,-2.23
2023-05-15,1.2501,3.69
2023-05-16,1.2548,0.38
2023-05-17,1.2577,0.23
2023-05-18,1.2363,-1.7
2023-05-19,1.233,-0.27
2023-05-22,1.2414,0.68
2023-05-23,1.2381,-0.27
2023-05-24,1.2638,2.08
2023-05-25,1.287,1.84
2023-05-26,1.2515,-2.76
2023-05-29,1.208,-3.48
2023-05-30,1.1968,-0.93
2023-05-31,1.181,-1.32
2023-06-01,1.1679,-1.11
2023-06-02,1.1779,0.86
2023-06-05,1.1533,-2.09
2023-06-06,1.1439,-0.82
2023-06-07,1.1276,-1.42
2023-06-08,1.1284,0.07
2023-06-09,1.1416,1.17
2023-06-12,1.153,1.0
2023-06-13,1.1486,-0.38
2023-06-14,1.1346,-1.22
2023-06-15,1.1965,5.46
2023-06-16,1.2181,1.81
2023-06-19,1.2145,-0.3
2023-06-20,1.2161,0.13
2023-06-21,1.2013,-1.22
2023-06-26,1.2112,0.82
2023-06-27,1.2197,0.7
2023-06-28,1.2342,1.19
2023-06-29,1.2325,-0.14
2023-06-30,1.2438,0.92
2023-07-03,1.2469,0.25
2023-07-04,1.2337,-1.06
2023-07-05,1.2149,-1.52
2023-07-06,1.2104,-0.37
2023-07-07,1.1901,-1.68
2023-07-10,1.2265,3.06
2023-07-11,1.2162,-0.84
2023-07-12,1.23,1.13
2023-07-13,1.2363,0.51
2023-07-14,1.2146,-1.76
2023-07-17,1.2081,-0.54
2023-07-18,1.1995,-0.71
2023-07-19,1.1828,-1.39
2023-07-20,1.175,-0.66
2023-07-21,1.1609,-1.2
2023-07-24,1.1497,-0.96
2023-07-25,1.1697,1.74
2023-07-26,1.1724,0.23
2023-07-27,1.1574,-1.28
2023-07-28,1.1709,1.17
2023-07-31,1.1769,0.51
2023-08-01,1.1599,-1.44
2023-08-02,1.1533,-0.57
2023-08-03,1.1743,1.82
2023-08-04,1.1828,0.72
2023-08-07,1.1702,-1.07
2023-08-08,1.1596,-0.91
2023-08-09,1.1538,-0.5
2023-08-10,1.1672,1.16
2023-08-11,1.1407,-2.27
2023-08-14,1.1332,-0.66
2023-08-15,1.104,-2.58
2023-08-16,1.0861,-1.62
2023-08-17,1.0879,0.17
2023-08-18,1.0794,-0.78
2023-08-21,1.0494,-2.78
2023-08-22,1.0404,-0.86
2023-08-23,1.0077,-3.14
2023-08-24,1.0326,2.47
2023-08-25,1.0249,-0.75
2023-08-28,1.039,1.38
2023-08-29,1.0635,2.36
2023-08-30,1.065,0.14
2023-08-31,1.0504,-1.37
2023-09-01,1.0507,0.03
2023-09-04,1.0564,0.54
2023-09-05,1.0669,0.99
2023-09-06,1.0527,-1.33
2023-09-07,1.0229,-2.83
2023-09-08,1.0087,-1.39
2023-09-11,1.0185,0.97
2023-09-12,1.0202,0.17
2023-09-13,1.0077,-1.23
2023-09-14,0.9957,-1.19
2023-09-15,0.9905,-0.52
2023-09-18,0.9968,0.64
2023-09-19,0.9819,-1.49
2023-09-20,0.9714,-1.07
2023-09-21,0.9612,-1.05
2023-09-22,0.9782,1.77
2023-09-25,0.9787,0.05
2023-09-26,0.9744,-0.44
2023-09-27,1.0096,3.61
2023-09-28,1.0102,0.06
2023-10-09,1.005,-0.51
2023-10-10,0.9911,-1.38
2023-10-11,0.9919,0.08
2023-10-12,1.0063,1.45
2023-10-13,0.989,-1.72
2023-10-16,0.9665,-2.28
2023-10-17,0.969,0.26
2023-10-18,0.9508,-1.88
2023-10-19,0.9448,-0.63
2023-10-20,0.9492,0.47
2023-10-23,0.9156,-3.54
2023-10-24,0.9205,0.54
2023-10-25,0.9165,-0.43
2023-10-26,0.8987,-1.94
2023-10-27,0.929,3.37
2023-10-30,0.9385,1.02
2023-10-31,0.9204,-1.93
2023-11-01,0.9068,-1.48
2023-11-02,0.8858,-2.32
2023-11-03,0.905,2.17
2023-11-06,0.9337,3.17
2023-11-07,0.9357,0.21
2023-11-08,0.9361,0.04
2023-11-09,0.957,2.23
2023-11-10,0.9403,-1.75
2023-11-13,0.9477,0.79
2023-11-14,0.9462,-0.16
2023-11-15,0.9606,1.52
2023-11-16,0.9344,-2.73
2023-11-17,0.9349,0.05
2023-11-20,0.9357,0.09
2023-11-21,0.9281,-0.81
2023-11-22,0.9093,-2.03
2023-11-23,0.9133,0.44
2023-11-24,0.8977,-1.71
2023-11-27,0.8835,-1.58
2023-11-28,0.8849,0.16
2023-11-29,0.8737,-1.27
2023-11-30,0.8668,-0.79
2023-12-01,0.862,-0.55
2023-12-04,0.852,-1.16
2023-12-05,0.835,-2.0
2023-12-06,0.845,1.2
2023-12-07,0.8347,-1.22
2023-12-08,0.8357,0.12
2023-12-11,0.8364,0.08
2023-12-12,0.8287,-0.92
2023-12-13,0.8072,-2.59
2023-12-14,0.8058,-0.17
2023-12-15,0.8101,0.53
2023-12-18,0.7924,-2.18
2023-12-19,0.801,1.09
2023-12-20,0.7943,-0.84
2023-12-21,0.8205,3.3
2023-12-22,0.8327,1.49
2023-12-25,0.8354,0.32
2023-12-26,0.8328,-0.31
2023-12-27,0.8293,-0.42
2023-12-28,0.8919,7.55
2023-12-29,0.8884,-0.39
2023-12-31,0.8884,0.0
2024-01-02,0.8724,-1.8
2024-01-03,0.8735,0.13
2024-01-04,0.8584,-1.73
2024-01-05,0.8422,-1.89
2024-01-08,0.8385,-0.44
2024-01-09,0.854,1.85
2024-01-10,0.8658,1.38
2024-01-11,0.878,1.41
2024-01-12,0.8816,0.41
2024-01-15,0.8726,-1.02
2024-01-16,0.8853,1.46
2024-01-17,0.8584,-3.04
2024-01-18,0.8931,4.04
2024-01-19,0.8724,-2.32
2024-01-22,0.8481,-2.79
2024-01-23,0.8644,1.92
2024-01-24,0.8532,-1.3
2024-01-25,0.8615,0.97
2024-01-26,0.8479,-1.58
2024-01-29,0.7969,-6.01
2024-01-30,0.7774,-2.45
2024-01-31,0.7576,-2.55
2024-02-01,0.7701,1.65
2024-02-02,0.7402,-3.88
2024-02-05,0.7197,-2.77
2024-02-06,0.7667,6.53
2024-02-07,0.7861,2.53
2024-02-08,0.8004,1.82
2024-02-19,0.8017,0.16
2024-02-20,0.7945,-0.9
2024-02-21,0.8051,1.33
2024-02-22,0.8129,0.97
2024-02-23,0.8241,1.38
2024-02-26,0.818,-0.74
2024-02-27,0.8316,1.66
2024-02-28,0.8172,-1.73
2024-02-29,0.8441,3.29
2024-03-01,0.8569,1.52
2024-03-04,0.8626,0.67
2024-03-05,0.8506,-1.39
2024-03-06,0.8737,2.72
2024-03-07,0.8511,-2.59
2024-03-08,0.8814,3.56
2024-03-11,0.9148,3.79
2024-03-12,0.91,-0.52
2024-03-13,0.9007,-1.02
2024-03-14,0.8893,-1.27
2024-03-15,0.8842,-0.57
2024-03-18,0.8991,1.69
2024-03-19,0.8862,-1.43
2024-03-20,0.8868,0.07
2024-03-21,0.8725,-1.61
2024-03-22,0.8513,-2.43
2024-03-25,0.8425,-1.03
2024-03-26,0.8513,1.04
2024-03-27,0.8275,-2.8
2024-03-28,0.8344,0.83
2024-03-29,0.8356,0.14
2024-04-01,0.8686,3.95
2024-04-02,0.8622,-0.74
2024-04-03,0.8566,-0.65
2024-04-08,0.8345,-2.58
2024-04-09,0.8402,0.68
2024-04-10,0.8237,-1.96
2024-04-11,0.8223,-0.17
2024-04-12,0.8023,-2.43
2024-04-15,0.8121,1.22
2024-04-16,0.7902,-2.7
2024-04-17,0.8099,2.49
2024-04-18,0.8042,-0.7
2024-04-19,0.7844,-2.46
2024-04-22,0.7861,0.22
2024-04-23,0.7756,-1.34
2024-04-24,0.7686,-0.9
2024-04-25,0.767,-0.21
2024-04-26,0.7848,2.32
2024-04-29,0.8122,3.49
2024-04-30,0.7927,-2.4
2024-05-06,0.8051,1.56
2024-05-07,0.8045,-0.07
2024-05-08,0.7935,-1.37
2024-05-09,0.8138,2.56
2024-05-10,0.8091,-0.58
2024-05-13,0.8092,0.01
2024-05-14,0.8005,-1.08
2024-05-15,0.7936,-0.86
2024-05-16,0.7913,-0.29
2024-05-17,0.7902,-0.14
2024-05-20,0.7899,-0.04
2024-05-21,0.7807,-1.16
2024-05-22,0.8261,5.82
2024-05-23,0.8062,-2.41
2024-05-24,0.7988,-0.92
2024-05-27,0.7946,-0.53
2024-05-28,0.7887,-0.74
2024-05-29,0.8071,2.33
2024-05-30,0.8055,-0.2
2024-05-31,0.7925,-1.61
2024-06-03,0.7874,-0.64
2024-06-04,0.8007,1.69
2024-06-05,0.789,-1.46
2024-06-06,0.7697,-2.45
2024-06-07,0.7589,-1.4
2024-06-11,0.7631,0.55
2024-06-12,0.759,-0.54
2024-06-13,0.7583,-0.09
2024-06-14,0.7545,-0.5
