date,unit_nav
2020-09-28,1.0
2020-09-30,1.0026
2020-10-09,1.0054
2020-10-16,0.9984
2020-10-23,0.9706
2020-10-30,0.9888
2020-11-06,1.0126
2020-11-09,1.4852
2020-11-11,1.3995
2020-11-12,1.4166
2020-11-13,1.4392
2020-11-16,1.449
2020-11-17,1.4334
2020-11-18,1.4224
2020-11-19,1.4385
2020-11-20,1.4334
2020-11-23,1.4214
2020-11-24,1.4162
2020-11-25,1.3926
2020-11-26,1.3897
2020-11-27,1.392
2020-11-30,1.3898
2020-12-01,1.4079
2020-12-02,1.4121
2020-12-03,1.4142
2020-12-04,1.4086
2020-12-07,1.4105
2020-12-08,1.4039
2020-12-09,1.3713
2020-12-10,1.377
2020-12-11,1.3912
2020-12-14,1.4044
2020-12-15,1.3924
2020-12-16,1.3743
2020-12-17,1.3928
2020-12-18,1.3904
2020-12-21,1.4183
2020-12-22,1.3879
2020-12-23,1.4061
2020-12-24,1.3772
2020-12-25,1.379
2020-12-28,1.368
2020-12-29,1.3664
2020-12-30,1.3922
2020-12-31,1.4227
2021-01-04,1.452
2021-01-05,1.4552
2021-01-06,1.4448
2021-01-07,1.4113
2021-01-08,1.408
2021-01-11,1.4201
2021-01-12,1.4348
2021-01-13,1.4369
2021-01-14,1.4773
2021-01-15,1.4776
2021-01-18,1.5118
2021-01-19,1.474
2021-01-20,1.512
2021-01-21,1.5129
2021-01-22,1.517
2021-01-25,1.5296
2021-01-26,1.5092
2021-01-27,1.4888
2021-01-28,1.4515
2021-01-29,1.4519
2021-02-01,1.4513
2021-02-02,1.4682
2021-02-03,1.4399
2021-02-04,1.4236
2021-02-05,1.3979
2021-02-08,1.4118
2021-02-09,1.4576
2021-02-10,1.4672
2021-02-18,1.4596
2021-02-19,1.4578
2021-02-22,1.4191
2021-02-23,1.4197
2021-02-24,1.3945
2021-02-25,1.3784
2021-02-26,1.3541
2021-03-01,1.3873
2021-03-02,1.3812
2021-03-03,1.3887
2021-03-04,1.3528
2021-03-05,1.3585
2021-03-08,1.3031
2021-03-09,1.2581
2021-03-10,1.2613
2021-03-11,1.2964
2021-03-12,1.2867
2021-03-15,1.2484
2021-03-16,1.2453
2021-03-17,1.2618
2021-03-18,1.2666
2021-03-19,1.2565
2021-03-22,1.2681
2021-03-23,1.2617
2021-03-24,1.2465
2021-03-25,1.2447
2021-03-26,1.2823
2021-03-29,1.2763
