date,unit_nav
2021-05-11,1.0
2021-05-13,0.9998
2021-05-14,1.0
2021-05-19,0.9968
2021-05-20,0.99
2021-05-21,0.9884
2021-05-24,0.99
2021-05-25,0.9945
2021-05-26,0.9981
2021-05-27,1.0009
2021-05-28,1.0009
2021-05-31,0.9917
2021-06-01,0.9906
2021-06-02,0.997
2021-06-03,0.9916
2021-06-04,0.9941
2021-06-07,0.9932
2021-06-08,0.9931
2021-06-09,0.9976
2021-06-10,0.9945
2021-06-11,0.9951
2021-06-15,0.9837
2021-06-16,0.9801
2021-06-17,0.9816
2021-06-18,0.9731
2021-06-21,0.9705
2021-06-22,0.9769
2021-06-23,0.9821
2021-06-24,0.9889
2021-06-25,0.9915
2021-06-28,0.9861
2021-06-29,0.9762
2021-06-30,0.9731
2021-07-01,0.9745
2021-07-02,0.9733
2021-07-05,0.9747
2021-07-06,0.9711
2021-07-07,0.9682
2021-07-08,0.9496
2021-07-09,0.9485
2021-07-12,0.9521
2021-07-13,0.9591
2021-07-14,0.9484
2021-07-15,0.9592
2021-07-16,0.9576
2021-07-19,0.946
2021-07-20,0.9343
2021-07-21,0.9334
2021-07-22,0.945
2021-07-23,0.9394
2021-07-26,0.9241
2021-07-27,0.9055
2021-07-28,0.9112
2021-07-29,0.9166
2021-07-30,0.9069
2021-08-02,0.9267
2021-08-03,0.929
2021-08-04,0.9307
2021-08-05,0.9221
2021-08-06,0.9173
2021-08-09,0.9327
2021-08-10,0.935
2021-08-11,0.9493
2021-08-12,0.9484
2021-08-13,0.947
2021-08-16,0.9493
2021-08-17,0.94
2021-08-18,0.9486
2021-08-19,0.9308
2021-08-20,0.9262
2021-08-23,0.9355
2021-08-24,0.9378
2021-08-25,0.9463
2021-08-26,0.9414
2021-08-27,0.9412
2021-08-30,0.9456
2021-08-31,0.9593
2021-09-01,0.9641
2021-09-02,0.9698
2021-09-03,0.9717
2021-09-06,0.9696
2021-09-07,0.9681
2021-09-08,0.9649
2021-09-09,0.96
2021-09-10,0.9708
2021-09-13,0.9747
2021-09-14,0.9557
2021-09-15,0.9406
2021-09-16,0.9164
2021-09-17,0.9205
2021-09-22,0.9018
2021-09-23,0.9263
2021-09-24,0.9059
2021-09-27,0.9034
2021-09-28,0.9193
2021-09-29,0.9269
2021-09-30,0.9387
2021-10-08,0.9371
2021-10-11,0.9282
2021-10-12,0.9286
2021-10-13,0.9308
2021-10-14,0.9284
2021-10-15,0.9264
2021-10-18,0.9288
2021-10-19,0.933
2021-10-20,0.9243
2021-10-21,0.9384
2021-10-22,0.947
2021-10-25,0.9333
2021-10-26,0.9191
2021-10-27,0.9126
2021-10-28,0.907
2021-10-29,0.9009
2021-11-01,0.9046
2021-11-02,0.8871
2021-11-03,0.8918
2021-11-04,0.8826
2021-11-05,0.8655
2021-11-08,0.8737
2021-11-09,0.8672
2021-11-10,0.8852
2021-11-11,0.9098
2021-11-12,0.9045
2021-11-15,0.8866
2021-11-16,0.8946
2021-11-17,0.8914
2021-11-18,0.8786
2021-11-19,0.8902
2021-11-22,0.8837
2021-11-23,0.8906
2021-11-24,0.89
2021-11-25,0.8913
2021-11-26,0.8701
2021-11-29,0.8635
2021-11-30,0.8482
2021-12-01,0.8509
2021-12-02,0.8636
2021-12-03,0.8699
2021-12-06,0.8671
2021-12-07,0.8787
2021-12-08,0.873
2021-12-09,0.8795
2021-12-10,0.8735
2021-12-13,0.8638
2021-12-14,0.8446
2021-12-15,0.8445
2021-12-16,0.8502
2021-12-17,0.846
2021-12-20,0.8334
2021-12-21,0.8405
2021-12-22,0.8421
2021-12-23,0.8528
2021-12-24,0.8534
2021-12-27,0.8532
2021-12-28,0.8626
2021-12-29,0.8559
2021-12-30,0.8501
2021-12-31,0.8547
2022-01-04,0.8614
2022-01-05,0.8678
2022-01-06,0.8635
2022-01-07,0.8798
2022-01-10,0.8951
2022-01-11,0.9027
2022-01-12,0.9022
2022-01-13,0.8932
2022-01-14,0.8924
2022-01-17,0.8815
2022-01-18,0.8867
2022-01-19,0.9075
2022-01-20,0.9187
2022-01-21,0.9249
2022-01-24,0.9253
2022-01-25,0.9127
2022-01-26,0.9109
2022-01-27,0.9021
2022-01-28,0.8944
2022-02-07,0.9208
2022-02-08,0.9248
2022-02-09,0.9333
2022-02-10,0.9497
2022-02-11,0.96
