date,unit_nav
2022-08-15,1.0
2022-08-19,0.9944
2022-08-22,0.9895
2022-08-26,0.9717
2022-08-29,0.9686
2022-08-30,0.9618
2022-08-31,0.9663
2022-09-01,0.9823
2022-09-02,0.9694
2022-09-05,0.9709
2022-09-06,0.9572
2022-09-07,0.9838
2022-09-08,1.0134
2022-09-09,1.0215
2022-09-13,0.9801
2022-09-14,0.9938
2022-09-15,1.003
2022-09-16,0.9987
2022-09-19,0.9905
2022-09-20,0.9845
2022-09-21,0.9621
2022-09-22,0.9605
2022-09-23,0.9489
2022-09-26,0.9385
2022-09-27,0.9581
2022-09-28,1.0039
2022-09-29,0.9863
2022-09-30,0.9826
2022-10-10,0.9873
2022-10-11,0.9952
2022-10-12,1.0005
2022-10-13,1.0197
2022-10-14,1.0042
2022-10-17,1.0246
2022-10-18,1.0251
2022-10-19,0.9922
2022-10-20,0.9894
2022-10-21,1.0175
2022-10-24,1.0268
2022-10-25,1.0501
2022-10-26,1.0644
2022-10-27,1.0483
2022-10-28,1.0933
2022-10-31,1.085
2022-11-01,1.1001
2022-11-02,1.0861
2022-11-03,1.091
2022-11-04,1.0933
2022-11-07,1.0945
2022-11-08,1.102
2022-11-09,1.0889
2022-11-10,1.1308
2022-11-11,1.1243
2022-11-14,1.1107
2022-11-15,1.1074
2022-11-16,1.0962
2022-11-17,1.0979
2022-11-18,1.1104
2022-11-21,1.1056
2022-11-22,1.1216
2022-11-23,1.1111
2022-11-24,1.1095
2022-11-25,1.1129
2022-11-28,1.1096
2022-11-29,1.1126
2022-11-30,1.1448
2022-12-01,1.1401
2022-12-02,1.1417
2022-12-05,1.1145
2022-12-06,1.0865
2022-12-07,1.1004
2022-12-08,1.1059
2022-12-09,1.0826
2022-12-12,1.0919
2022-12-13,1.1109
2022-12-14,1.1148
2022-12-15,1.0917
2022-12-16,1.089
2022-12-19,1.0677
2022-12-20,1.0831
2022-12-21,1.0934
2022-12-22,1.0943
2022-12-23,1.0794
2022-12-26,1.0796
2022-12-27,1.0514
2022-12-28,1.0502
2022-12-29,1.074
2022-12-30,1.0752
2022-12-31,1.0752
2023-01-03,1.0627
2023-01-04,1.069
2023-01-05,1.068
2023-01-06,1.0824
2023-01-09,1.0475
2023-01-10,1.0565
2023-01-11,1.0624
2023-01-12,1.0739
2023-01-13,1.0758
2023-01-16,1.0732
2023-01-17,1.0739
2023-01-18,1.0725
2023-01-19,1.0627
2023-01-20,1.0729
2023-01-30,1.0667
2023-01-31,1.0789
2023-02-01,1.0752
2023-02-02,1.0692
2023-02-03,1.0692
2023-02-06,1.0689
2023-02-07,1.0763
2023-02-08,1.0477
2023-02-09,1.0464
2023-02-10,1.0496
2023-02-13,1.0644
2023-02-14,1.0629
2023-02-15,1.0628
2023-02-16,1.0533
2023-02-17,1.0691
2023-02-20,1.0688
2023-02-21,1.0412
2023-02-22,1.0456
2023-02-23,1.0439
2023-02-24,1.0227
2023-02-27,1.0358
2023-02-28,1.0373
2023-03-01,1.0415
2023-03-02,1.0308
2023-03-03,1.0501
2023-03-06,1.0367
2023-03-07,1.0273
2023-03-08,1.025
2023-03-09,1.0071
2023-03-10,0.9926
2023-03-13,1.0155
2023-03-14,1.0205
2023-03-15,1.012
2023-03-16,1.0246
2023-03-17,1.0063
2023-03-20,1.0122
2023-03-21,1.0117
2023-03-22,0.9901
2023-03-23,1.0024
2023-03-24,1.0091
2023-03-27,1.0164
2023-03-28,1.0181
2023-03-29,1.0309
2023-03-30,1.0261
2023-03-31,1.038
2023-04-03,1.0446
2023-04-04,1.0352
2023-04-06,1.0554
2023-04-07,1.0568
2023-04-10,1.0493
2023-04-11,1.0526
2023-04-12,1.0496
2023-04-13,1.069
2023-04-14,1.0592
2023-04-17,1.0702
2023-04-18,1.067
2023-04-19,1.0712
2023-04-20,1.0666
2023-04-21,1.0754
2023-04-24,1.071
2023-04-25,1.0583
2023-04-26,1.0492
2023-04-27,1.0528
2023-04-28,1.061
2023-05-04,1.0589
2023-05-05,1.0774
2023-05-08,1.0696
2023-05-09,1.0727
2023-05-10,1.0776
2023-05-11,1.0663
2023-05-12,1.0688
2023-05-15,1.0861
2023-05-16,1.0571
2023-05-17,1.0651
2023-05-18,1.0644
2023-05-19,1.0798
2023-05-22,1.0833
2023-05-23,1.0864
2023-05-24,1.076
2023-05-25,1.0535
2023-05-26,1.0582
2023-05-29,1.0554
2023-05-30,1.0521
2023-05-31,1.0579
2023-06-01,1.0626
2023-06-02,1.0807
2023-06-05,1.0843
2023-06-06,1.085
2023-06-07,1.0833
2023-06-08,1.0895
2023-06-09,1.0806
2023-06-12,1.091
2023-06-13,1.1082
2023-06-14,1.1004
2023-06-15,1.1124
2023-06-16,1.1053
2023-06-19,1.1038
2023-06-20,1.1043
2023-06-21,1.1026
2023-06-26,1.0801
2023-06-27,1.0686
