Date,Open,Close,High,Low,Volume
2021-01-04,8.36,8.44,8.505,8.34,16168594.0
2021-01-05,8.365,8.4,8.47,8.35,27904359.0
2021-01-06,8.44,8.575,8.65,8.44,30680634.0
2021-01-07,8.47,8.37,8.51,8.28,42030006.0
2021-01-08,8.43,8.59,8.66,8.405,35484156.0
2021-01-11,8.61,8.63,8.795,8.58,40563880.0
2021-01-12,8.625,8.67,8.73,8.595,20220510.0
2021-01-13,8.69,8.645,8.77,8.57,27977741.0
2021-01-14,8.75,8.85,8.86,8.675,25977054.0
2021-01-15,8.85,8.745,8.85,8.62,38646666.0
2021-01-18,8.64,9.11,9.11,8.64,35338892.0
2021-01-19,9.15,9.295,9.495,9.15,57301057.0
2021-01-20,9.455,9.81,9.85,9.41,76036722.0
2021-01-21,9.905,9.76,9.95,9.7,57591851.0
2021-01-22,9.76,9.73,9.905,9.67,40988804.0
2021-01-25,9.74,10.18,10.18,9.74,61285424.0
2021-01-26,10.18,10.02,10.24,9.815,55197827.0
2021-01-27,10.03,9.785,10.04,9.575,54137963.0
2021-01-28,9.495,9.35,9.745,9.305,81008407.0
2021-01-29,9.57,9.365,9.67,9.245,82216756.0
2021-02-01,9.36,9.71,9.735,9.35,65315175.0
2021-02-02,9.9,9.915,10.05,9.9,46348353.0
2021-02-03,9.98,10.09,10.09,9.855,38216502.0
2021-02-04,10.0,9.835,10.0,9.65,60954476.0
2021-02-05,9.86,9.745,9.945,9.73,48906559.0
2021-02-08,9.8,9.715,9.905,9.695,26440511.0
2021-02-09,9.82,9.9,9.925,9.74,25250926.0
2021-02-10,10.0,10.15,10.18,9.985,25101778.0
2021-02-11,10.05,10.3,10.33,10.03,12321606.0
2021-02-16,10.5,10.62,10.75,10.5,61562346.0
2021-02-17,10.62,10.92,10.92,10.51,31774378.0
2021-02-18,10.95,10.73,10.95,10.52,55822197.0
2021-02-19,10.5,10.5,10.51,10.18,55380123.0
2021-02-22,10.6,9.97,10.61,9.95,63899773.0
2021-02-23,9.88,9.84,9.945,9.59,63686529.0
2021-02-24,9.905,9.32,9.93,9.165,109018314.0
2021-02-25,9.53,9.445,9.6,9.325,58040460.0
2021-02-26,9.09,8.93,9.14,8.9,98105900.0
2021-03-01,9.245,9.24,9.265,9.08,71970880.0
2021-03-02,9.425,9.22,9.56,9.17,48006469.0
2021-03-03,9.185,9.3,9.315,9.065,31433198.0
2021-03-04,9.1,8.765,9.1,8.765,67657258.0
2021-03-05,8.55,8.585,8.725,8.34,66773419.0
2021-03-08,8.7,8.065,8.7,8.005,91444103.0
2021-03-09,8.0,8.01,8.29,7.665,133252479.0
2021-03-10,8.47,8.21,8.48,8.125,72793475.0
2021-03-11,8.215,8.575,8.585,8.18,68608999.0
2021-03-12,8.78,8.415,8.82,8.37,70670893.0
2021-03-15,8.43,8.2,8.55,8.105,65211935.0
2021-03-16,8.27,8.45,8.485,8.27,46789110.0
2021-03-17,8.45,8.51,8.57,8.33,31294627.0
2021-03-18,8.6,8.6,8.75,8.57,40840700.0
2021-03-19,8.41,8.46,8.535,8.33,40412252.0
2021-03-22,8.465,8.435,8.58,8.39,15072642.0
2021-03-23,8.565,8.235,8.565,8.16,37468262.0
2021-03-24,8.235,8.02,8.285,7.94,45204347.0
2021-03-25,7.8,7.88,7.95,7.61,47642154.0
2021-03-26,7.91,8.06,8.16,7.905,35078973.0
2021-03-29,8.095,7.9,8.105,7.86,31204249.0
2021-03-30,7.97,8.12,8.175,7.97,29614275.0
2021-03-31,8.21,8.12,8.275,8.09,17297651.0
2021-04-01,8.26,8.475,8.495,8.26,45499662.0
2021-04-07,8.55,8.37,8.59,8.355,26124255.0
2021-04-08,8.33,8.385,8.46,8.265,18851203.0
2021-04-09,8.41,8.24,8.425,8.195,22350234.0
2021-04-12,8.25,8.125,8.32,8.085,23817474.0
2021-04-13,8.13,7.975,8.17,7.965,35049688.0
2021-04-14,8.13,8.175,8.235,8.11,31896227.0
2021-04-15,8.16,8.075,8.16,7.975,24498360.0
2021-04-16,8.1,8.16,8.185,8.055,22474658.0
2021-04-19,8.16,8.27,8.335,8.09,27105696.0
2021-04-20,8.24,8.215,8.29,8.19,18079486.0
2021-04-21,8.1,8.125,8.16,8.05,25036848.0
2021-04-22,8.19,8.205,8.24,8.135,17287839.0
2021-04-23,8.205,8.395,8.43,8.19,32239798.0
2021-04-26,8.405,8.4,8.535,8.39,23323756.0
2021-04-27,8.43,8.415,8.5,8.36,17841344.0
2021-04-28,8.42,8.43,8.495,8.42,10647022.0
2021-04-29,8.47,8.43,8.54,8.405,14701300.0
2021-04-30,8.425,8.255,8.425,8.24,22807055.0
2021-05-03,8.255,8.17,8.26,8.125,16192044.0
2021-05-04,8.18,8.215,8.23,8.13,6310227.0
2021-05-05,8.15,8.055,8.18,8.045,27323833.0
2021-05-06,8.1,8.07,8.17,8.01,15929446.0
2021-05-07,8.09,7.89,8.1,7.885,36571120.0
2021-05-10,7.95,7.825,7.985,7.785,26780259.0
2021-05-11,7.7,7.57,7.7,7.48,66056095.0
2021-05-12,7.695,7.785,7.805,7.665,37015918.0
2021-05-13,7.65,7.56,7.685,7.55,33737221.0
2021-05-14,7.54,7.515,7.54,7.39,33545034.0
2021-05-17,7.605,7.625,7.685,7.55,29632127.0
2021-05-18,7.655,7.755,7.755,7.655,19982707.0
2021-05-20,7.76,7.875,7.875,7.72,26099034.0
2021-05-21,7.93,7.945,7.98,7.875,18797966.0
2021-05-24,7.9,7.83,7.92,7.74,16203688.0
2021-05-25,7.85,7.985,7.985,7.8,48796591.0
2021-05-26,8.0,7.995,8.04,7.94,53701269.0
2021-05-27,7.99,8.05,8.065,7.975,43595443.0
2021-05-28,8.08,7.9,8.09,7.885,59110086.0
2021-05-31,7.995,8.04,8.045,7.935,59007038.0
2021-06-01,8.08,8.25,8.25,8.075,35422162.0
2021-06-02,8.25,8.18,8.27,8.14,23266405.0
2021-06-03,8.195,8.095,8.24,8.08,23147792.0
2021-06-04,8.005,8.035,8.125,7.995,20121847.0
2021-06-07,8.065,7.98,8.065,7.93,16301497.0
