Date,RV_21,RV_63
2020-11-06,21.72896420056807,20.320192118482247
2020-11-09,21.932061797786385,20.368784655508517
2020-11-10,21.257817120175375,20.20743769466332
2020-11-11,21.241854161179287,20.240982573596185
2020-11-12,21.41961496757355,20.35375477231115
2020-11-13,21.870102418753564,20.513219522178478
2020-11-16,22.176981051139595,20.63884236629469
2020-11-17,21.456584521353165,20.653326106441618
2020-11-18,22.036386790307123,20.817968160588872
2020-11-19,22.007328219134976,20.821680470438785
2020-11-20,22.18515115615193,20.795028423309727
2020-11-23,22.23080824778028,20.81490313385961
2020-11-24,21.495521149231887,20.959135179872014
2020-11-25,21.42845118113998,20.96262035492764
2020-11-27,16.517413662995576,20.934928223832785
2020-11-30,16.733320417021194,20.942080299945506
2020-12-01,15.953185982956757,20.969730192553488
2020-12-02,15.853103930179197,20.785766828707157
2020-12-03,15.265533184146296,19.5368759346773
2020-12-04,13.889655981923235,19.501735308210222
2020-12-07,12.730150083674124,18.626833095764116
2020-12-08,12.691198922599359,18.26614616861638
2020-12-09,12.7701953997604,17.988843272422038
2020-12-10,12.74129448089479,17.99173261502903
2020-12-11,12.603966242104278,17.845416507209812
2020-12-14,12.15380104992418,17.867460970749153
2020-12-15,12.11398229425556,18.00232965760054
2020-12-16,11.443714188642694,17.880257608070174
2020-12-17,11.30134624107726,17.693877540719036
2020-12-18,10.39738791203398,17.537448834657518
2020-12-21,10.53016004131779,17.49394598879588
2020-12-22,10.15640075477436,16.75650781243618
2020-12-23,10.042731338645702,16.75820255299134
2020-12-24,8.604952283590832,16.520097535577374
2020-12-28,8.942734539675298,16.307595797844975
2020-12-29,9.00224335579367,16.259107674777525
2020-12-30,8.764888334563985,16.218295259558595
2020-12-31,8.186896508318148,16.204704067845395
2021-01-04,9.654869610191815,16.341295671646105
2021-01-05,9.89934466109102,16.04969703744564
2021-01-06,9.67750772859909,15.749652913056176
2021-01-07,10.784979935355613,15.6548754080806
2021-01-08,10.873562486958615,15.610178726021143
2021-01-11,10.625733271134486,15.632392861909693
2021-01-12,10.61400214532666,15.350819685045558
2021-01-13,10.56358548294602,15.271474724744499
2021-01-14,10.494457689383374,15.224654854179217
2021-01-15,10.082479888536593,15.315995536094725
2021-01-19,10.35913225692872,15.365658053886166
2021-01-20,11.153810011461566,15.179629178341752
2021-01-21,10.962413352611826,15.175233445783542
2021-01-22,10.958858739457781,15.195349827430551
2021-01-25,10.898718136652716,15.183568916266177
2021-01-26,10.968615469617612,15.19535076462873
2021-01-27,14.27101642691124,15.560805801142333
2021-01-28,14.272371799118394,15.586064219713142
2021-01-29,15.973447651111611,14.471700243832544
2021-02-01,16.99964440392392,14.675798308398122
2021-02-02,17.579919463365446,14.63928216668191
2021-02-03,16.75680070997785,14.537143567551587
2021-02-04,17.00156466837216,14.32259581699959
2021-02-05,16.954353796128256,13.737599513808618
2021-02-08,16.412008499698423,13.315927714170567
2021-02-09,16.353101921587324,13.319001435886483
2021-02-10,16.112002967762066,13.145396779334934
2021-02-11,16.10575498876928,13.130515771404319
2021-02-12,16.14522693334135,13.096040737629336
2021-02-16,16.065147234965735,12.904094811768289
2021-02-17,15.738638988292303,12.671627698805091
2021-02-18,15.741976776661328,12.526741226818197
2021-02-19,15.121174418228565,12.469121900685701
2021-02-22,15.403710225099973,12.30914295479421
2021-02-23,15.339404664677467,12.296043372539852
2021-02-24,15.72310889789508,12.329912371714604
2021-02-25,17.957462003879986,13.327349715124043
2021-02-26,15.777075358220443,13.034717845979053
2021-03-01,17.57727846373189,13.838634829077169
2021-03-02,16.138497215057853,13.95228921825032
2021-03-03,16.067435672322222,14.202251355665013
2021-03-04,15.899943174513787,14.30052436324584
2021-03-05,17.20445812762289,14.736374650109443
2021-03-08,16.80330892422488,14.780248311484565
2021-03-09,17.513623764870054,14.944772751154078
2021-03-10,17.464144499807503,14.971334544374692
2021-03-11,17.814855750277825,15.079011240910722
2021-03-12,17.814203522979803,14.939812951369941
2021-03-15,17.91096360739749,14.965931218070144
2021-03-16,17.8564955527472,14.966416998493893
2021-03-17,17.87757535986331,14.92468281197791
2021-03-18,18.639018418658985,15.058772982004994
2021-03-19,18.588164978901283,15.06896776798543
2021-03-22,18.772150685122316,15.106067459972774
2021-03-23,18.78163211072825,15.176757526814843
2021-03-24,18.879075818116135,15.197998785817704
2021-03-25,18.581038977723,15.217238712870742
2021-03-26,17.187980660053086,15.513415061572946
2021-03-29,17.023542456404865,15.508141856944427
2021-03-30,15.054180617553758,15.453676004024382
2021-03-31,14.755506272637328,15.453691688256505
2021-04-01,14.086875301618932,15.573769066065582
2021-04-05,13.552616469606408,15.774896608530947
2021-04-06,12.535248723133947,15.48234442561736
2021-04-07,12.22724229013229,15.44582312087095
2021-04-08,11.567802994927447,15.433222506485652
2021-04-09,11.614182254187087,15.239995380339005
2021-04-12,11.324437133919009,15.216200945440642
2021-04-13,11.320552920097551,15.130439712370158
2021-04-14,11.415033187414613,15.16021047078623
2021-04-15,11.742314604807115,15.27303196351983
2021-04-16,11.741687483042405,15.242342517287536
2021-04-19,10.342961026020625,15.187825081200272
2021-04-20,10.864011664109634,15.247270337846242
2021-04-21,10.970011575472641,15.128121469103457
2021-04-22,11.137832419799905,15.274106297175685
2021-04-23,11.094587611508748,15.3625691781672
2021-04-26,11.07701944225285,15.354872923274515
2021-04-27,10.099844265268663,15.34655138685893
2021-04-28,10.091319350127707,14.424024285157037
2021-04-29,9.987766260572954,14.388016749695193
2021-04-30,10.509370279530673,13.79867205496151
2021-05-03,10.066379878494562,13.47323939515827
2021-05-04,9.398945290850866,13.326971902221608
2021-05-05,9.383796495083986,13.328189123150667
2021-05-06,9.679239651820001,13.242691337585855
2021-05-07,9.81020766307615,13.28179829079515
2021-05-10,10.313513990348728,13.412175130950002
2021-05-11,10.84566104671145,13.55867083531099
2021-05-12,13.108509134706367,14.270623489569543
2021-05-13,13.797362194167059,14.448169213060485
2021-05-14,14.334228699603676,14.714613639938104
2021-05-17,14.313163063569991,14.72720102422826
2021-05-18,14.534638877942443,14.851721774381927
2021-05-19,14.322232542089303,14.832213407937985
2021-05-20,14.434608121937408,14.952119866425123
2021-05-21,14.055712937446874,14.851054574375402
2021-05-24,13.997426301858699,14.959531169913925
2021-05-25,14.008353186544864,14.845783036482175
2021-05-26,14.022888943968981,13.932041968541228
2021-05-27,14.02204508797621,13.867434533038706
2021-05-28,13.859502671979893,13.0855516723987
2021-06-01,13.65601995300799,12.962763484443412
2021-06-02,13.64737205014056,12.617643436466855
2021-06-03,13.526370980007743,12.341747217930847
2021-06-04,13.860248318835064,11.967751538218414
2021-06-07,13.621572883931535,11.905077112671172
2021-06-08,13.404295420272069,11.629801644243628
2021-06-09,12.945252805266225,11.60356390060779
2021-06-10,12.555192731695472,11.485326666857008
2021-06-11,9.57093430331394,11.485585511505967
2021-06-14,8.880380479618589,11.447505169910462
2021-06-15,7.437142654900245,11.4532392813353
2021-06-16,7.684211279831926,11.523181538750896
2021-06-17,6.909299282267825,11.083930537031057
2021-06-18,8.491383198046258,11.453513252728282
2021-06-21,9.094955429391623,11.677168026007113
2021-06-22,9.206097617143854,11.559799686537918
2021-06-23,8.61599774942569,11.497339109666155
2021-06-24,8.744675304023595,11.501904577396067
2021-06-25,8.785172658153607,11.118751083463128
2021-06-28,8.789427759625827,11.113818601809063
2021-06-29,8.7875560458556,11.085967849622334
2021-06-30,8.760871896070563,11.072579217048311
2021-07-01,8.893496185752154,10.938960340705513
2021-07-02,8.95699097371379,10.69080591519925
2021-07-06,8.632296182340461,10.70165432505561
2021-07-07,8.622562468431306,10.71272798297651
2021-07-08,9.245673038368887,10.844776779012385
2021-07-09,9.756643392116596,10.946241169788617
2021-07-12,9.72316673908645,10.957786167208718
2021-07-13,9.881522432458151,10.986258829621546
2021-07-14,9.877094648379932,10.951082946905592
2021-07-15,9.95741372743429,10.80446187005964
2021-07-16,10.182214746125199,10.927358556107919
2021-07-19,11.588290163618373,11.306561074030503
2021-07-20,11.363392238677307,11.521517848486127
2021-07-21,10.68581451641733,11.481478432632882
2021-07-22,10.598923048840371,11.305167450585902
2021-07-23,10.985097474345821,11.28658387157392
2021-07-26,10.892570928010262,11.288343657782443
2021-07-27,11.08552230958712,11.339629775888636
2021-07-28,11.10025261280044,11.340203906391833
2021-07-29,11.140170404078427,11.30507834693036
2021-07-30,11.351041315846082,11.264134691296787
2021-08-02,11.289139623393392,11.276388901189662
2021-08-03,11.327254210396664,11.279715570042631
2021-08-04,11.468171423240845,11.341365192120122
2021-08-05,11.595557751273905,11.304210856626167
2021-08-06,11.130118865231955,11.236486082814832
2021-08-09,10.608524903921952,11.037196380058074
2021-08-10,10.56060892550096,10.852860829454364
2021-08-11,10.4732311719328,9.855918293750173
2021-08-12,10.496359936947815,9.627365893131605
2021-08-13,10.375623143613295,9.199600145732438
2021-08-16,9.841266468365491,9.17184488820281
2021-08-17,8.416881666514582,9.091638352157121
2021-08-18,8.3417321834253,9.383220270561365
2021-08-19,7.928198454901751,9.177345993265746
2021-08-20,8.319099354060166,9.274654034210542
2021-08-23,8.12091879791288,9.223666789693691
2021-08-24,8.10413725128369,9.19931942829582
2021-08-25,7.879753252443752,9.199709260683717
2021-08-26,8.231114859937792,9.30672094987303
2021-08-27,8.634416731522474,9.438592870742921
2021-08-30,8.431296544519444,9.450894486240644
2021-08-31,8.400425623048081,9.466280776412656
2021-09-01,8.052255304719527,9.414964716883429
2021-09-02,7.765008026628298,9.286700025069777
2021-09-03,7.585296007012953,9.281019071999829
2021-09-07,7.761786720245575,9.328107016543964
2021-09-08,7.774110494610599,9.32525274641075
2021-09-09,7.98062145209749,9.359539716259684
2021-09-10,8.479634073020701,9.525409060911269
2021-09-13,8.463506704987577,9.527523734100113
2021-09-14,8.653644896587576,9.594736678154394
2021-09-15,9.112231399285102,9.623761621250107
2021-09-16,8.810982488790223,9.634122907901139
2021-09-17,8.625468754845537,9.434549274463853
2021-09-20,10.441297159034308,9.695426041845781
2021-09-21,9.982164599980566,9.650535764616922
2021-09-22,10.103604211402327,9.821441834578987
2021-09-23,11.042038884024317,10.034572627703362
2021-09-24,11.030321609376397,10.019831764076413
2021-09-27,10.887231318531924,10.041230140427764
2021-09-28,12.370700320322122,10.86796502857795
2021-09-29,12.241089973122191,10.871019990409057
2021-09-30,12.767522065606924,11.101547977421118
2021-10-01,13.651806798444657,11.25092987007294
2021-10-04,14.062268862092308,11.54137349881956
2021-10-05,14.740188202857693,11.70930683510613
2021-10-06,14.875255780481181,11.618781522441362
2021-10-07,15.293467636066241,11.55191976876593
2021-10-08,15.252880037980546,11.538028062278993
2021-10-11,15.217400172789059,11.610547509796723
2021-10-12,15.170156812533442,11.617511635159307
2021-10-13,15.177166298771377,11.618820164035762
2021-10-14,16.074806462310615,11.97586425095147
2021-10-15,16.301962358760942,11.649426126347226
2021-10-18,15.92907528359093,11.331444848748868
2021-10-19,14.781527266515655,11.321348502122337
2021-10-20,14.762801367124375,11.336690012367539
2021-10-21,14.498177666202059,11.174942235902474
2021-10-22,14.014761127550344,11.172707831099661
2021-10-25,14.092684463235486,11.166556766570448
2021-10-26,14.014139941938728,11.164493479301234
2021-10-27,11.849703303944592,11.188310797634186
2021-10-28,12.124649751207928,11.279758212068716
2021-10-29,10.874070915013727,11.267203756135771
2021-11-01,10.419349038374405,11.171524572394077
2021-11-02,8.726334985636374,11.130628628502281
2021-11-03,8.425970845692179,11.126832345107735
2021-11-04,8.434783233196,11.152270099126744
2021-11-05,8.215965969981339,11.157874304547175
2021-11-08,8.06338531052404,11.157791871236684
2021-11-09,7.511151128955398,11.186082280961044
2021-11-10,8.27785495774354,11.319579065477678
2021-11-11,8.335724439737087,11.317635138537959
2021-11-12,6.9011979138412425,11.395782341564278
2021-11-15,6.692183580561048,11.29809507568589
2021-11-16,6.714330363832638,11.054509065979842
2021-11-17,6.60397682172851,11.076935650710519
2021-11-18,6.58593314436174,10.998958016609608
2021-11-19,6.693162694087422,10.89656597520055
2021-11-22,6.808535421600643,10.919594330678995
2021-11-23,6.661381702208145,10.916818980493446
2021-11-24,6.675383385373365,10.83919491699041
2021-11-26,10.445249192284631,11.663839240797659
2021-11-29,10.765676880646026,11.878091329688196
2021-11-30,12.805020302896969,12.527167340995002
2021-12-01,13.302660181972897,12.729541200643915
2021-12-02,14.369774154526366,13.079356494189415
2021-12-03,14.437092418978917,13.20121044605963
2021-12-06,15.001513595281018,13.385863538072366
2021-12-07,16.706089826299557,13.985392108306973
2021-12-08,16.729090090838085,13.953942303482462
2021-12-09,16.860300531858083,13.926927978468598
2021-12-10,16.900202860751484,14.028460258504055
2021-12-13,17.226054342170737,14.10802395848856
2021-12-14,17.19113910018627,14.108572034964526
2021-12-15,18.059628328061468,14.414652771293547
2021-12-16,18.28175253948262,14.38816807280987
2021-12-17,18.625284015135417,14.136915585747376
2021-12-20,18.876005864515957,14.322865025057824
2021-12-21,19.99124052865715,14.611014620656112
2021-12-22,20.283506464285608,14.550632247405455
2021-12-23,20.387112205705158,14.588423582521706
2021-12-27,20.922383619396623,14.799407590932034
2021-12-28,19.15215182585493,14.150943742739727
2021-12-29,18.789524549795956,14.151068209058554
2021-12-30,17.26720545952703,13.900220763868182
2021-12-31,16.672479081418434,13.77137561946804
2022-01-03,16.082151271440395,13.480884725671368
2022-01-04,15.614481046497868,13.373525282255855
2022-01-05,16.96481562884486,13.996496781333597
2022-01-06,15.42034125614844,13.92197669567777
2022-01-07,15.456732574535389,13.946973779347669
2022-01-10,15.27630659825914,13.852623545214351
2022-01-11,15.25449398894683,13.921948672131174
2022-01-12,14.92148174131045,13.917140296512414
2022-01-13,15.538373512632148,13.880053099547279
2022-01-14,14.513519897264587,13.812154805502846
2022-01-18,15.45889369506876,14.287733919176194
2022-01-19,15.437494575247557,14.370601140363814
2022-01-20,15.47422819722437,14.522245895586142
2022-01-21,15.235479561265064,15.025467589771669
2022-01-24,14.757606023720198,15.054159604814362
2022-01-25,14.706475409181266,15.191759643928881
2022-01-26,13.207644943621267,15.19286664034658
2022-01-27,13.138099613598728,15.1982725929651
2022-01-28,16.57950826042567,15.905401545058186
2022-01-31,18.198442346737178,16.32338835824643
2022-02-01,18.487523918782575,16.378696391853005
2022-02-02,18.749466424026494,16.476674416505656
2022-02-03,20.15436812582357,17.079911491448684
2022-02-04,19.437615645286513,17.07971581015886
2022-02-07,19.438297719081348,17.068643077346174
2022-02-08,19.745454268663373,17.15805291709264
2022-02-09,20.52313000861277,17.412893206781398
2022-02-10,21.0238128127925,17.70492957118981
2022-02-11,21.808633485737428,18.121598243303648
2022-02-14,21.461583145133076,18.050445196091502
2022-02-15,22.40662214962534,18.366005649318918
2022-02-16,21.665667090844686,18.34607794818262
2022-02-17,22.582304062881136,18.80513564034346
2022-02-18,22.391365498029383,18.81560564502426
2022-02-22,21.673374344822815,18.91343840223257
2022-02-23,22.352142229077423,19.1967135456479
2022-02-24,22.75533464722243,19.47307671415393
2022-02-25,24.050445877003423,20.012639361525427
2022-02-28,23.995693459809402,19.541684939332253
2022-03-01,22.907821665117474,19.57601106957006
2022-03-02,22.948131728434657,19.596591070380175
2022-03-03,22.795615368277662,19.50024042411381
2022-03-04,22.501235917057492,19.29456988722511
2022-03-07,23.279631147177934,20.071922104978356
2022-03-08,23.16415205328432,19.938152543507154
2022-03-09,25.426715427321195,20.248250922558377
2022-03-10,25.160452020063467,20.24188973130157
2022-03-11,24.569330831145006,20.340350972820644
2022-03-14,24.074771061327006,20.250170951806002
2022-03-15,24.843794230750525,20.746383684848237
2022-03-16,26.140810625357396,21.237114465731967
2022-03-17,25.885836166684374,21.14831232178151
2022-03-18,26.18184027962931,21.216607318323636
2022-03-21,25.00106955432991,21.117510883714765
2022-03-22,25.104812706009266,21.150961514452984
2022-03-23,25.251310718098424,20.989518295216183
2022-03-24,24.597994636815653,21.117085799631827
2022-03-25,24.24006613823795,21.10138046807604
2022-03-28,23.284026906151944,20.949694819466895
2022-03-29,23.473039143116694,21.108931381167135
2022-03-30,22.791538064409096,21.137505769504497
2022-03-31,22.982147793607712,21.34224661672595
2022-04-01,22.853821710065244,21.350551445784927
2022-04-04,22.64373479234215,21.391640948940527
2022-04-05,20.237301753352753,21.52704336514061
2022-04-06,20.423856633284004,21.284159601229234
2022-04-07,18.618713149265574,21.314113706366953
2022-04-08,18.541175549257797,21.307160364357138
2022-04-11,19.053612940634405,21.563778279087035
2022-04-12,18.86189215248849,21.47770877416565
2022-04-13,17.82088668265169,21.60937704245464
2022-04-14,16.91416279255298,21.578595563644715
2022-04-18,16.335771530660214,21.578594646440873
2022-04-19,16.869305065881882,21.56280740829512
2022-04-20,16.871287876861874,21.464945078097074
2022-04-21,17.082188006249496,21.559082525496535
2022-04-22,18.980037552658114,21.900358905629336
2022-04-25,18.192502176089494,21.915793268616355
2022-04-26,20.17728889777612,22.534653271608214
2022-04-27,19.934101189214502,22.54097157150333
2022-04-28,21.704474295285888,23.09958806613288
2022-04-29,24.60426103016292,23.700479506667076
2022-05-02,24.580305085409588,23.42998905546576
2022-05-03,24.64900971876064,23.40420385297226
2022-05-04,27.087726017174678,24.152279711464903
2022-05-05,29.210462376825046,24.724404867400406
2022-05-06,29.138157325782675,24.715848799138808
2022-05-09,30.52528823732682,25.470237112560675
2022-05-10,30.631954359012653,25.404257873654068
2022-05-11,30.576047291686365,25.33663958798355
2022-05-12,30.606432117228877,25.134804429537127
2022-05-13,31.738578255577565,25.396544125608507
2022-05-16,31.606395479737625,25.39968867432988
2022-05-17,32.72046598690183,25.539548340625444
2022-05-18,34.333310960730444,26.70158906910032
2022-05-19,34.28354393560944,26.42224184781711
2022-05-20,34.19585908856623,26.407003012446623
2022-05-23,34.17417331877209,26.645544004927345
2022-05-24,34.04781816271844,26.464538806735412
2022-05-25,33.026301296286,26.34106193559509
2022-05-26,33.86440052208756,26.26935401327329
2022-05-27,33.79498029418612,26.760818823927167
2022-05-31,31.266823003717274,26.616210554499975
2022-06-01,31.323502450097802,26.379985556459268
2022-06-02,32.00683875172628,26.664677987356594
2022-06-03,30.52977264209434,26.812641811549494
2022-06-06,27.997424515377066,26.17240982963336
2022-06-07,28.10301031430243,26.19815881131164
2022-06-08,25.8714159439837,25.72057521055719
2022-06-09,27.328805318883347,26.13074948308041
2022-06-10,28.65764914338386,26.63168880807519
2022-06-13,31.508924262214865,27.61537442361326
2022-06-14,30.070132698721892,27.20119827512204
2022-06-15,30.67199618023535,26.96158398340029
2022-06-16,31.24383419575783,27.501513614620563
2022-06-17,28.53179540765786,27.379526709928165
2022-06-21,30.102481341842278,27.944578272936926
2022-06-22,30.09516803963379,27.79593064873173
2022-06-23,29.492762503567228,27.82794155056017
2022-06-24,31.622607633073347,28.44769021919952
2022-06-27,31.477685665784193,28.414705786415052
2022-06-28,31.25091204817022,28.58175308536966
2022-06-29,29.66900633445548,28.422058930975837
2022-06-30,29.701135663617812,28.434170765304152
2022-07-01,30.0723975078195,28.44368023456118
2022-07-05,29.053635499484393,28.43727719721173
2022-07-06,28.7822610605403,28.37441223081803
2022-07-07,29.38219052716999,28.512541829883787
2022-07-08,29.070272857614825,28.46844079100272
2022-07-11,29.09076325112797,28.494020655548013
2022-07-12,28.181988702773836,28.524617465101787
2022-07-13,26.483301357277288,28.373558809111
2022-07-14,22.845216501178825,28.371806634763164
2022-07-15,23.6652420624144,28.56113758457796
2022-07-18,23.44566048940639,28.511106702566742
2022-07-19,21.726309985630827,29.091095191597304
2022-07-20,21.74195644881444,28.915023177642325
2022-07-21,20.461370352434077,29.011619449174297
2022-07-22,20.841100253385736,28.926633810073167
2022-07-25,20.68118900293045,28.441520200724685
2022-07-26,18.192404637699426,28.489638945322394
2022-07-27,20.184813496559062,28.433161720524993
2022-07-28,18.83959548147843,28.54358828731072
2022-07-29,19.18405816466116,28.234225213320073
2022-08-01,18.85679894809166,27.24541252836711
2022-08-02,19.05535849944012,27.252366517267035
2022-08-03,19.518958809503243,27.418550696031126
2022-08-04,19.585071869473886,26.717611918312755
2022-08-05,19.23222859181955,25.745595853381392
2022-08-08,19.24154989770036,25.71677925129338
2022-08-09,18.705264491226206,24.884614594107816
2022-08-10,19.112781200988024,25.21217714858214
2022-08-11,18.84993467626264,24.978713581872235
2022-08-12,19.082437747357233,25.169529813162917
2022-08-15,18.473896243461066,24.762254707032568
2022-08-16,17.865788663507665,24.73912492581171
2022-08-17,16.59573324145478,24.481576204180886
2022-08-18,16.57855921107203,23.00840745244331
2022-08-19,17.445131822472412,23.153575644770523
2022-08-22,18.855127037038976,23.578576574375994
2022-08-23,18.921330790108943,23.31481636986522
2022-08-24,18.238281361507013,23.256470999772024
2022-08-25,16.74225688733339,23.353140164729645
2022-08-26,20.43897464846647,24.050403374982267
2022-08-29,19.842071429962154,23.56943955586573
2022-08-30,20.133000326511617,23.642650141423253
2022-08-31,20.168587711169668,23.636536340589277
2022-09-01,19.27501882791086,23.316134133237984
2022-09-02,19.488376833000974,23.183345449187808
2022-09-06,19.490617710505052,23.180411817193995
2022-09-07,20.75495408828986,23.39064715747411
2022-09-08,20.92860634418497,23.33702187171124
2022-09-09,20.27577718594244,23.04859188287923
2022-09-12,20.710048175648723,22.350680707342228
2022-09-13,24.382817201900398,22.7633115564637
2022-09-14,24.370194613953142,22.756250753300016
2022-09-15,24.40722713376025,22.727214580486837
2022-09-16,24.41468948669952,21.73990616343025
2022-09-19,24.655930050841135,21.78042433940097
2022-09-20,24.57327355159333,21.364400328289555
2022-09-21,24.311252334865923,21.661316776360636
2022-09-22,24.349665616009908,21.641780536697027
2022-09-23,24.55586446181524,20.907575134707926
2022-09-26,23.557641689086275,20.978427183819356
2022-09-27,21.351748148698967,20.601824772271087
2022-09-28,22.9701805636151,20.997283074036524
2022-09-29,23.61695603307451,21.34413650668348
2022-09-30,23.91716999480915,21.431621108628775
2022-10-03,26.110348364096623,22.110310107453298
2022-10-04,28.52804286590798,22.978811288174597
2022-10-05,28.5172738512835,22.778957175342622
2022-10-06,27.778879359522207,22.866708548370102
2022-10-07,28.87548218553099,23.41722900879821
2022-10-10,27.966013078790446,23.40133161812338
2022-10-11,27.340289817692977,23.410759474126966
2022-10-12,23.75484000866372,23.414047905558203
2022-10-13,25.920089202154927,23.70886272513691
2022-10-14,26.659637435584383,24.073227407424476
2022-10-17,28.493938366408678,24.012072859179824
2022-10-18,28.7027781768877,24.10205360630402
2022-10-19,28.561226216254994,24.029573819378975
2022-10-20,28.10443547894414,24.01812400953008
2022-10-21,29.33162996005944,24.54463754869299
2022-10-24,28.940325019709945,24.5737019293174
2022-10-25,29.03808488570039,24.218424715322705
2022-10-26,29.204348806479846,24.11268645395652
2022-10-27,28.634299469732433,23.924841003777345
2022-10-28,28.44341142465632,24.43374618663436
2022-10-31,27.890401485635575,24.44006768020451
2022-11-01,26.77302373052573,24.222241202737536
2022-11-02,26.27499814779018,24.69645608733846
2022-11-03,26.49882362153319,24.760779438247013
2022-11-04,26.743228033936557,24.96517009584342
2022-11-07,24.804761191902756,25.052372120075518
2022-11-08,24.556054809503138,24.68537307333615
2022-11-09,25.7048925764632,24.982685028004383
2022-11-10,31.40566689642673,27.19145757528511
2022-11-11,30.494292572469462,27.257239111847486
2022-11-14,29.280063583251774,27.292241430649128
2022-11-15,28.333822529492874,27.33218355905118
2022-11-16,28.469731589760144,27.35413661143888
2022-11-17,28.32096263996232,27.241726836134443
2022-11-18,27.99692237742747,26.95726300026815
2022-11-21,27.10173614149242,26.96188303854291
2022-11-22,27.157200964764,27.09618554030747
2022-11-23,26.76717199509205,26.971765848717112
2022-11-25,26.549112876146392,26.103415394624523
2022-11-28,27.19435083203402,26.26669395702107
2022-11-29,26.040537205964608,26.175529567155802
2022-11-30,27.909838565147933,26.868006693913387
2022-12-01,27.82190472052196,26.864895949175143
2022-12-02,25.96026298924069,26.77163301445735
2022-12-05,26.62110825166581,27.019441460013542
2022-12-06,27.02671246755465,26.948046761711918
2022-12-07,26.92727147543193,26.917807438701878
2022-12-08,26.9817932801703,26.77938395633626
2022-12-09,25.967036419485833,26.724351257844738
2022-12-12,18.322078657003598,25.41616648235226
2022-12-13,18.20321596076417,25.44761491846119
2022-12-14,18.08506090363656,25.372872068653745
2022-12-15,19.789534191678896,25.814238299155495
2022-12-16,20.015880324380888,25.88048733813821
2022-12-19,20.166166198114738,25.833490322423796
2022-12-20,20.07704261001004,25.588562054552376
2022-12-21,20.856144707487893,25.69057988799465
2022-12-22,20.693710110209313,25.625921323826446
2022-12-23,20.66603694256683,25.553132899960318
2022-12-27,20.664665274334997,25.56249254537331
2022-12-28,20.404755265261294,25.412635357704694
2022-12-29,21.558653009486843,25.274322691282556
2022-12-30,17.997171319383664,25.062751283484218
2023-01-03,17.988238603300296,24.558122894530484
2023-01-04,18.355548078117103,23.825251274162145
2023-01-05,17.790819229512532,23.93698234391448
2023-01-06,19.208347625712058,24.26078199793898
2023-01-09,19.2027813077177,23.552651220405004
2023-01-10,19.160903970826496,23.51063769196713
2023-01-11,19.491108177634477,23.560910924994616
2023-01-12,18.873783224265754,23.540927882728223
2023-01-13,18.7317648391323,23.01311025729547
2023-01-17,18.605991606127738,22.489863217321876
2023-01-18,17.364882941354992,22.232537931209876
2023-01-19,17.03020790501179,22.191401858183873
2023-01-20,17.759887148223626,22.410039379277322
2023-01-23,18.091470188452995,22.422714095297238
2023-01-24,17.54798812553706,21.949817681741248
2023-01-25,16.570691089902112,21.835432251425896
2023-01-26,16.800277594912526,21.719857727056194
2023-01-27,16.62730213368734,21.652322817864228
2023-01-30,16.642656335503233,21.78715364694404
2023-01-31,16.30210539191075,21.473559655112197
2023-02-01,16.38994222344954,21.49769461100422
2023-02-02,16.57108924406882,21.63308068220924
2023-02-03,17.30620679510363,21.09863414674158
2023-02-06,16.820430054028055,21.017930514985057
2023-02-07,15.709749599936348,20.987173773062164
2023-02-08,16.424258722668476,21.07663159468871
2023-02-09,16.807334851607518,21.15541904578995
2023-02-10,16.358987207144757,20.688203035395855
2023-02-13,16.72632582167725,17.749338782813627
2023-02-14,16.729603423044047,17.659657126643317
2023-02-15,16.686557364262274,17.566959111369187
2023-02-16,16.426979353150596,17.7374989727334
2023-02-17,16.166777807264694,17.671349594817162
2023-02-21,16.780130626598773,18.135120968519818
2023-02-22,16.248938481617923,18.117892559479053
2023-02-23,16.357039621568433,18.128921555561327
2023-02-24,16.778554162285054,18.06491116339258
2023-02-27,16.32831993699527,18.03301050809523
2023-02-28,16.318011366584734,18.047751767148952
2023-03-01,15.817367371676996,17.776463594544456
2023-03-02,15.139157234275412,17.83843476202042
2023-03-03,15.764249740862954,16.985198252085997
2023-03-06,14.77219535038965,16.985099068667108
2023-03-07,15.226702369861528,17.25969873495968
2023-03-08,15.175446358296227,16.880768406581588
2023-03-09,15.357046596371873,17.040499178521017
2023-03-10,15.634250239652783,17.281139634480724
2023-03-13,15.498960941177826,17.206009298628032
2023-03-14,16.78789793708051,17.467151171744923
2023-03-15,16.0902659389096,17.264876077063434
2023-03-16,17.551380939123344,17.560643336213833
2023-03-17,17.761856371199542,17.669555117069848
2023-03-20,17.755240314198982,17.06983607747976
2023-03-21,18.455559339466724,17.077337695356672
2023-03-22,18.08636626180519,17.350331736030626
2023-03-23,18.119338156814216,17.354729372612677
2023-03-24,18.173936945460497,17.154141167131918
2023-03-27,17.788890865147636,16.89118326111238
2023-03-28,17.770241660343945,16.870887835267865
2023-03-29,18.40683517697744,17.071197899928073
2023-03-30,18.40148893383018,16.88073335303571
2023-03-31,18.805757902070873,16.73992710624432
2023-04-03,18.08652582005901,16.73019267825963
2023-04-04,18.229502636624133,16.750049388448907
2023-04-05,17.325728700351803,16.715354591963425
2023-04-06,17.348291827529646,16.529914740074776
2023-04-10,15.772366636360175,15.934023974847126
